,label time,predicted time,
5234,13.366667,4.3293476,9.0373194
5235,8.2,2,6.2
5236,8.983334,11.227097,2.243763
5237,8.716666,20.004786,11.28812
5238,13.65,11.69842,1.95158
5239,22.666666,23.839695,1.173029
5240,39,51.790848,12.790848
5241,20.033333,35.698837,15.665504
5242,28.15,63.75215,35.60215
5243,3.1833334,5.657204,2.4738706
5244,16.883333,38.759174,21.875841
5245,18.116667,48.25993,30.143263
5246,26.55,56.326622,29.776622
5247,7.2,20.351192,13.151192
5248,17.35,46.841064,29.491064
5249,16.416666,73.24426,56.827594
5250,12.666667,6.8485775,5.8180895
5251,9.533334,19.776148,10.242814
5252,8.566667,22.267738,13.701071
5253,38.066666,31.26273,6.803936
5254,3.6666667,19.163542,15.4968753
5255,18.966667,32.231407,13.26474
5256,4.45,5.668001,1.218001
5257,9.016666,20.262014,11.245348
5258,4.233333,2,2.233333
5259,7.233333,11.040705,3.807372
5260,66.38333,112.97109,46.58776
5261,13.066667,32.2489,19.182233
5262,5.266667,2,3.266667
5263,9.216666,8.303883,0.912783
5264,7.366667,25.485538,18.118871
5265,12.75,31.490658,18.740658
5266,16.266666,40.04933,23.782664
5267,47.1,61.772415,14.672415
5268,13.016666,19.606575,6.589909
5269,7.516667,113.8461,106.329433
5270,4.6666665,2,2.6666665
5271,39.133335,54.25913,15.125795
5272,42.4,59.816856,17.416856
5273,92.416664,100.71565,8.298986
5274,8.166667,2,6.166667
5275,9.833333,21.062187,11.228854
5276,36.783333,123.50204,86.718707
5277,11.35,8.1041565,3.2458435
5278,4.2166667,8.915313,4.6986463
5279,8.8,18.136951,9.336951
5280,5.883333,2.5378742,3.3454588
5281,22.333334,51.466446,29.133112
5282,6.55,36.9881,30.4381
5283,9.883333,11.111631,1.228298
5284,5.2,7.5557876,2.3557876
5285,21.716667,38.478092,16.761425
5286,29.083334,52.341774,23.25844
5287,4.9333334,9.371022,4.4376886
5288,20.933332,52.964333,32.031001
5289,12.666667,103.37186,90.705193
5290,15.183333,27.524345,12.341012
5291,6.3,18.146421,11.846421
5292,9.566667,6.6424108,2.9242562
5293,5.85,19.55384,13.70384
5294,59.333332,87.5909,28.257568
5295,61.4,118.09239,56.69239
5296,23.783333,15.928091,7.855242
5297,5.9666667,4.526712,1.4399547
5298,36.666668,85.338455,48.671787
5299,12.5,14.5294695,2.0294695
5300,23.716667,24.02454,0.307873
5301,7.5,8.75764,1.25764
5302,6.85,13.049299,6.199299
5303,8,9.58261,1.58261
5304,36.133335,47.704037,11.570702
5305,3.3833334,2.2468119,1.1365215
5306,38.316666,28.714876,9.60179
5307,16.383333,18.469559,2.086226
5308,15.466666,31.465908,15.999242
5309,20.216667,85.54904,65.332373
5310,22.866667,40.23828,17.371613
5311,17.1,16.706444,0.393556
5312,23.633333,97.562065,73.928732
5313,6.8166666,6.5363445,0.2803221
5314,35.616665,77.07028,41.453615
5315,11.933333,10.182721,1.750612
5316,56,95.36342,39.36342
5317,24.466667,36.767574,12.300907
5318,4.95,11.057463,6.107463
5319,25.766666,40.30143,14.534764
5320,7.4333334,5.730867,1.7024664
5321,9.5,7.245077,2.254923
5322,6.9666667,11.989474,5.0228073
5323,4.8,74.95197,70.15197
5324,18.233334,34.065422,15.832088
5325,86.316666,140.53812,54.221454
5326,73.03333,167.82614,94.79281
5327,22.483334,19.790695,2.692639
5328,5.15,9.4949255,4.3449255
5329,32.216667,46.188744,13.972077
5330,24.733334,50.434406,25.701072
5331,6.6,7.4118586,0.8118586
5332,8.916667,21.164509,12.247842
5333,5.9666667,14.011611,8.0449443
5334,21.233334,23.188753,1.955419
5335,14.4,64.02528,49.62528
5336,51.266666,149.86995,98.603284
5337,35.2,137.35031,102.15031
5338,20.183332,92.06893,71.885598
5339,19.683332,37.286095,17.602763
5340,24.716667,72.3385,47.621833
5341,30,67.60875,37.60875
5342,17.55,63.045387,45.495387
5343,9.333333,3.4711714,5.8621616
5344,4.983333,21.648014,16.664681
5345,12.6,9.43118,3.16882
5346,15.166667,40.70043,25.533763
5347,5.5833335,5.9789934,0.3956599
5348,21.716667,43.196533,21.479866
5349,25.1,63.80515,38.70515
5350,20.016666,19.531887,0.484779
5351,11,9.568029,1.431971
5352,41.95,109.435005,67.485005
5353,37.966667,54.57788,16.611213
5354,6.25,14.411808,8.161808
5355,2,11.184662,9.184662
5356,9.2,26.158504,16.958504
5357,8.266666,17.29104,9.024374
5358,9.6,7.157098,2.442902
5359,48.116665,80.837975,32.72131
5360,19.7,40.999817,21.299817
5361,26.966667,40.14142,13.174753
5362,21.266666,78.64348,57.376814
5363,30.8,21.044632,9.755368
5364,19.666666,82.40816,62.741494
5365,8.783334,39.12513,30.341796
5366,7.5666666,25.070175,17.5035084
5367,12.1,13.750336,1.650336
5368,18.166666,28.949451,10.782785
5369,25.616667,13.057448,12.559219
5370,5,6.1729584,1.1729584
5371,4.483333,17.331919,12.848586
5372,84.96667,94.755936,9.789266
5373,9.216666,8.454823,0.761843
5374,8.616667,13.090124,4.473457
5375,8.983334,7.5685787,1.4147553
5376,8.15,20.737116,12.587116
5377,15.533334,3.8885567,11.6447773
5378,22.783333,20.295418,2.487915
5379,15.5,23.446478,7.946478
5380,31.85,52.892704,21.042704
5381,24.45,35.2787,10.8287
5382,6.2,8.809246,2.609246
5383,15.816667,20.637638,4.820971
5384,21.916666,36.285564,14.368898
5385,3,11.128235,8.128235
5386,69.88333,58.180313,11.703017
5387,3.75,3.0166945,0.7333055
5388,22.116667,40.298813,18.182146
5389,7.133333,9.744447,2.611114
5390,17,21.84832,4.84832
5391,21.95,62.966057,41.016057
5392,7.45,37.546856,30.096856
5393,45.2,55.26114,10.06114
5394,21.25,30.553215,9.303215
5395,14.316667,2,12.316667
5396,34.1,65.61881,31.51881
5397,8.916667,20.894104,11.977437
5398,12.983334,20.898285,7.914951
5399,20.466667,21.612644,1.145977
5400,31.95,71.63893,39.68893
5401,17.866667,8.3431225,9.5235445
5402,8.416667,17.064793,8.648126
5403,11.283334,10.448527,0.834807
5404,16.066668,29.19146,13.124792
5405,10.233334,2,8.233334
5406,77.78333,135.22934,57.44601
5407,7,6.108801,0.891199
5408,14.216666,27.076569,12.859903
5409,8.016666,9.405064,1.388398
5410,9.716666,7.5877028,2.1289632
5411,11.616667,21.033583,9.416916
5412,31.233334,106.33464,75.101306
5413,8.183333,20.697935,12.514602
5414,8.55,2.2071996,6.3428004
5415,15.3,24.069592,8.769592
5416,5.1666665,14.4643345,9.297668
5417,36.566666,69.9593,33.392634
5418,7.4333334,13.300058,5.8667246
5419,12.233334,12.011285,0.222049
5420,19.05,25.022423,5.972423
5421,18.616667,43.214184,24.597517
5422,13.216666,37.10321,23.886544
5423,6,6.6075068,0.6075068
5424,62.566666,78.36029,15.793624
5425,7.4333334,4.623765,2.8095684
5426,23.166666,33.347733,10.181067
5427,46.716667,42.520294,4.196373
5428,13.966666,6.4930477,7.4736183
5429,15.183333,31.479332,16.295999
5430,8.7,2.311039,6.388961
5431,5.1666665,25.677479,20.5108125
5432,41.683334,89.01786,47.334526
5433,4.0666666,2,2.0666666
5434,22.35,60.999226,38.649226
5435,11.483334,4.9012895,6.5820445
5436,17.35,16.135143,1.214857
5437,43.083332,48.447098,5.363766
5438,18.8,48.558323,29.758323
5439,9,10.881738,1.881738
5440,28.25,64.05373,35.80373
5441,2.8166666,7.6817727,4.8651061
5442,31.616667,46.947403,15.330736
5443,16.183332,85.595825,69.412493
5444,7.0666666,13.274905,6.2082384
5445,10.466666,17.466642,6.999976
5446,17.75,19.56401,1.81401
5447,10.2,13.521318,3.321318
5448,6.4166665,3.9557998,2.4608667
5449,14.533334,63.558212,49.024878
5450,5.9666667,92.28409,86.3174233
5451,32.333332,104.7747,72.441368
5452,8.183333,10.148145,1.964812
5453,8.9,34.82587,25.92587
5454,24.283333,46.56081,22.277477
5455,4,17.867369,13.867369
5456,11.283334,6.7086916,4.5746424
5457,48.166668,59.527412,11.360744
5458,36.2,36.561256,0.361256
5459,22.866667,34.86008,11.993413
5460,10.75,81.25163,70.50163
5461,91.25,165.68259,74.43259
5462,14.5,33.401253,18.901253
5463,7.766667,28.378326,20.611659
5464,32.766666,41.34414,8.577474
5465,10.566667,23.746508,13.179841
5466,11.933333,15.548872,3.615539
5467,5.2,6.8774614,1.6774614
5468,5,11.035034,6.035034
5469,19.233334,27.423803,8.190469
5470,11.733334,33.99899,22.265656
5471,37.566666,42.423508,4.856842
5472,42.766666,41.88375,0.882916
5473,23.05,21.540924,1.509076
5474,10.983334,4.598554,6.38478
5475,62.466667,137.02286,74.556193
5476,6.0666666,4.4939647,1.5727019
5477,26.083334,63.337044,37.25371
5478,56.383335,56.401768,0.018433
5479,16.516666,18.914007,2.397341
5480,7.483333,7.9654074,0.4820744
5481,5.05,10.036272,4.986272
5482,15.566667,29.337488,13.770821
5483,5.8333335,5.2025576,0.6307759
5484,17,40.270645,23.270645
5485,23.766666,43.69115,19.924484
5486,4.383333,8.586692,4.203359
5487,8.183333,19.1696,10.986267
5488,14.15,37.56492,23.41492
5489,10.2,7.528283,2.671717
5490,10,29.877,19.877
5491,14.716666,56.426662,41.709996
5492,21.2,50.35933,29.15933
5493,19.65,31.631874,11.981874
5494,18.1,46.90966,28.80966
5495,10.966666,15.38167,4.415004
5496,4.95,22.004295,17.054295
5497,41.333332,64.93819,23.604858
5498,27.1,44.663284,17.563284
5499,27.383333,54.68801,27.304677
5500,6.866667,16.930357,10.06369
5501,6.983333,26.242592,19.259259
5502,29.283333,84.21568,54.932347
5503,18.083334,36.85336,18.770026
5504,31.383333,39.74295,8.359617
5505,17.05,33.543434,16.493434
5506,12.7,25.334454,12.634454
5507,39.3,56.69031,17.39031
5508,9.5,3.3610044,6.1389956
5509,7.366667,23.112337,15.74567
5510,12.866667,39.20999,26.343323
5511,53.733334,76.10989,22.376556
5512,11.8,8.747702,3.052298
5513,19.233334,38.994484,19.76115
5514,19.1,28.355423,9.255423
5515,49.25,102.71477,53.46477
5516,19.166666,39.957096,20.79043
5517,14.4,10.131477,4.268523
5518,10.05,14.19273,4.14273
5519,33.566666,32.013287,1.553379
5520,30.316668,45.305916,14.989248
5521,27.083334,66.27498,39.191646
5522,10.366667,25.714495,15.347828
5523,9.183333,6.761451,2.421882
5524,39.233334,81.63868,42.405346
5525,10.466666,38.741436,28.27477
5526,26.6,37.14228,10.54228
5527,30.383333,51.39701,21.013677
5528,7.4333334,31.308126,23.8747926
5529,2.8666666,3.2599146,0.393248
5530,12.416667,139.58548,127.168813
5531,15.5,21.405243,5.905243
5532,7,12.003202,5.003202
5533,50.216667,81.61131,31.394643
5534,14.283334,47.539165,33.255831
5535,19.266666,70.826416,51.55975
5536,11.866667,24.387486,12.520819
5537,7.1,6.46723,0.63277
5538,3.7,2,1.7
5539,2.6666667,2,0.6666667
5540,10,15.464987,5.464987
5541,23.433332,58.19198,34.758648
5542,5.016667,4.957088,0.059579
5543,15.633333,32.209988,16.576655
5544,9.85,6.2326765,3.6173235
5545,11.15,56.703407,45.553407
5546,10.866667,7.7308097,3.1358573
5547,10.5,58.450687,47.950687
5548,11.133333,10.27607,0.857263
5549,10,36.971252,26.971252
5550,7.5,13.44454,5.94454
5551,11.416667,28.601149,17.184482
5552,11.366667,19.930288,8.563621
5553,8.983334,4.9729385,4.0103955
5554,6.133333,11.01442,4.881087
5555,33.35,49.61009,16.26009
5556,23.183332,42.58285,19.399518
5557,5.733333,8.357364,2.624031
5558,8.95,18.752394,9.802394
5559,13,26.351637,13.351637
5560,13.183333,2,11.183333
5561,7.233333,4.171068,3.062265
5562,5.05,12.487463,7.437463
5563,4.65,14.826473,10.176473
5564,12.816667,11.246458,1.570209
5565,13.05,17.48877,4.43877
5566,70.23333,68.48246,1.75087
5567,4.7833333,23.947544,19.1642107
5568,8.45,7.8731737,0.5768263
5569,22.116667,41.62792,19.511253
5570,30.6,96.697075,66.097075
5571,76.316666,78.155014,1.838348
5572,7.0333333,13.240608,6.2072747
5573,8,15.258736,7.258736
5574,4.4166665,28.38542,23.9687535
5575,11.75,20.635761,8.885761
5576,15.983334,39.259712,23.276378
5577,7.4666667,3.7676396,3.6990271
5578,16.766666,81.03175,64.265084
5579,8.033334,147.8841,139.850766
5580,5.116667,16.252092,11.135425
5581,10.333333,28.35873,18.025397
5582,17.916666,60.107475,42.190809
5583,41.4,48.145897,6.745897
5584,5.7833333,5.9829335,0.1996002
5585,6.5666666,13.495245,6.9285784
5586,10.866667,21.780422,10.913755
5587,19.25,71.56125,52.31125
5588,12.65,22.429672,9.779672
5589,7.1666665,5.971687,1.1949795
5590,14.466666,27.180313,12.713647
5591,15.416667,22.925184,7.508517
5592,5.25,5.777759,0.527759
5593,5.2166667,6.6118007,1.395134
5594,4.8,20.606405,15.806405
5595,43.866665,95.21116,51.344495
5596,25.833334,29.87795,4.044616
5597,16.616667,58.853596,42.236929
5598,13.416667,21.558762,8.142095
5599,5.616667,3.0442743,2.5723927
5600,17.516666,41.85749,24.340824
5601,5.5666666,9.631725,4.0650584
5602,7.2,22.143478,14.943478
5603,9.5,14.069684,4.569684
5604,11.516666,21.227617,9.710951
5605,14.383333,19.858618,5.475285
5606,5.4,11.588351,6.188351
5607,5.2,18.199677,12.999677
5608,10.583333,22.82943,12.246097
5609,18.4,67.3996,48.9996
5610,9.516666,44.054314,34.537648
5611,20.183332,18.35551,1.827822
5612,5.4666667,117.92739,112.4607233
5613,70.933334,77.82882,6.895486
5614,9.95,83.28758,73.33758
5615,23.383333,39.527992,16.144659
5616,25.75,81.564186,55.814186
5617,17.45,7.2757673,10.1742327
5618,8.216666,29.576637,21.359971
5619,2.3833334,6.6458807,4.2625473
5620,6.516667,26.98742,20.470753
5621,12.583333,14.224396,1.641063
5622,19.316668,36.39839,17.081722
5623,12.633333,13.668245,1.034912
5624,5.4333334,8.215412,2.7820786
5625,14.55,27.865152,13.315152
5626,30.8,15.386877,15.413123
5627,25.416666,23.15525,2.261416
5628,21.95,43.953247,22.003247
5629,45.183334,49.978985,4.795651
5630,21.316668,33.104683,11.788015
5631,27.15,19.725204,7.424796
5632,54.35,65.3122,10.9622
5633,3.0166667,5.316082,2.2994153
5634,50.883335,53.639843,2.756508
5635,28.083334,80.933205,52.849871
5636,14.2,29.887032,15.687032
5637,12.066667,22.363894,10.297227
5638,63.083332,59.20658,3.876752
5639,13.866667,24.549068,10.682401
5640,24.516666,50.82374,26.307074
5641,13.25,15.405698,2.155698
5642,15.366667,24.082317,8.71565
5643,2.8166666,45.061024,42.2443574
5644,11.466666,31.796879,20.330213
5645,15.783334,26.156857,10.373523
5646,19.316668,45.68818,26.371512
5647,51.216667,58.09135,6.874683
5648,12.8,28.087029,15.287029
5649,15.583333,14.989962,0.593371
5650,10,28.439156,18.439156
5651,25.35,37.865974,12.515974
5652,5.6,12.269255,6.669255
5653,6,21.192135,15.192135
5654,24.15,67.41871,43.26871
5655,8.416667,28.03191,19.615243
5656,16.15,26.480936,10.330936
5657,11.35,24.6403,13.2903
5658,5.7833333,25.06524,19.2819067
5659,18.35,21.80476,3.45476
5660,6.4166665,6.37264,0.0440265
5661,29.066668,52.37416,23.307492
5662,17.683332,37.282883,19.599551
5663,7,15.07166,8.07166
5664,3.4,19.009163,15.609163
5665,30.75,46.606167,15.856167
5666,19.733334,59.46353,39.730196
5667,5.5,22.880886,17.380886
5668,5.2166667,2.5154617,2.701205
5669,5.1833334,5.5111794,0.327846
5670,13.333333,26.628677,13.295344
5671,7.8,19.547184,11.747184
5672,14.016666,14.720974,0.704308
5673,10.45,15.257569,4.807569
5674,6.983333,7.793647,0.810314
5675,8.966666,4.0461597,4.9205063
5676,31.766666,88.08202,56.315354
5677,36.55,46.611366,10.061366
5678,37.866665,43.170864,5.304199
5679,27.183332,74.21629,47.032958
5680,31.766666,63.61712,31.850454
5681,16.75,32.68733,15.93733
5682,10.3,16.347158,6.047158
5683,5.233333,2,3.233333
5684,14.366667,46.949707,32.58304
5685,8.033334,4.0617933,3.9715407
5686,75.38333,145.3758,69.99247
5687,6.616667,2,4.616667
5688,12.983334,13.186125,0.202791
5689,14.2,59.455784,45.255784
5690,23.083334,43.756214,20.67288
5691,2.8,10.615642,7.815642
5692,14.683333,70.49535,55.812017
5693,4,2,2
5694,29.333334,57.049202,27.715868
5695,13.2,2,11.2
5696,5.85,13.9124565,8.0624565
5697,7.5833335,7.581568,0.0017655
5698,25.2,32.48273,7.28273
5699,23.2,34.799843,11.599843
5700,12.116667,25.428783,13.312116
5701,34.55,56.70739,22.15739
5702,7.016667,15.6387615,8.6220945
5703,35.966667,43.338028,7.371361
5704,10,2.5482812,7.4517188
5705,9.366667,30.388348,21.021681
5706,11.55,3.6955268,7.8544732
5707,21.966667,74.71292,52.746253
5708,33.833332,81.4362,47.602868
5709,11.75,12.216744,0.466744
5710,10,14.650347,4.650347
5711,22.45,59.59205,37.14205
5712,19.283333,28.533155,9.249822
5713,36,38.38527,2.38527
5714,13.016666,27.534218,14.517552
5715,7.25,18.662481,11.412481
5716,2.1166666,2.7171934,0.6005268
5717,38.283333,64.39518,26.111847
5718,7.733333,15.736024,8.002691
5719,16.983334,15.311135,1.672199
5720,7.85,6.9685044,0.8814956
5721,10.65,9.231526,1.418474
5722,24.216667,116.4624,92.245733
5723,10.433333,12.51262,2.079287
5724,15.8,7.56863,8.23137
5725,21.25,30.669968,9.419968
5726,29.216667,24.001057,5.21561
5727,21.35,47.199158,25.849158
5728,13.366667,15.936586,2.569919
5729,11.066667,9.722668,1.343999
5730,3.5666666,7.2274055,3.6607389
5731,22.183332,36.43821,14.254878
5732,23.966667,10.784427,13.18224
5733,10.866667,20.737377,9.87071
5734,10.016666,14.918102,4.901436
5735,13.8,33.60691,19.80691
5736,35.966667,71.40673,35.440063
5737,12.866667,12.713144,0.153523
5738,11.6,21.427555,9.827555
5739,20.183332,41.257072,21.07374
5740,36.333332,24.049072,12.28426
5741,13.666667,29.597181,15.930514
5742,11.833333,30.16699,18.333657
5743,17.483334,102.752655,85.269321
5744,40.133335,65.54454,25.411205
5745,13.85,43.306007,29.456007
5746,19.616667,15.936822,3.679845
5747,20.666666,53.333683,32.667017
5748,16.966667,126.49222,109.525553
5749,50.3,77.30678,27.00678
5750,19.55,31.870295,12.320295
5751,33.45,33.46524,0.01524
5752,55.816666,60.72679,4.910124
5753,12.216666,6.844393,5.372273
5754,44.7,120.52347,75.82347
5755,11.583333,9.804085,1.779248
5756,30.666666,61.79771,31.131044
5757,35.5,57.094864,21.594864
5758,7.366667,4.6919546,2.6747124
5759,5.1666665,28.069435,22.9027685
5760,2.6,9.573896,6.973896
5761,23.283333,32.78714,9.503807
5762,4.7833333,11.266011,6.4826777
5763,15.433333,16.249588,0.816255
5764,12.816667,20.881763,8.065096
5765,7.883333,16.609314,8.725981
5766,6.766667,6.97184,0.205173
5767,2.5666666,5.69807,3.1314034
5768,30.65,49.183792,18.533792
5769,8.783334,10.710059,1.926725
5770,7.2,16.809319,9.609319
5771,18.116667,7.9879317,10.1287353
5772,24.4,31.67928,7.27928
5773,20.7,32.401985,11.701985
5774,36.75,29.64981,7.10019
5775,10.283334,17.4986,7.215266
5776,16.2,34.329586,18.129586
5777,18.766666,36.17804,17.411374
5778,21.183332,40.453224,19.269892
5779,23.466667,62.389435,38.922768
5780,8.483334,44.111122,35.627788
5781,30.783333,33.48671,2.703377
5782,3.4333334,7.41095,3.9776166
5783,8.15,11.777486,3.627486
5784,3.9333334,6.385029,2.4516956
5785,7.266667,93.26623,85.999563
5786,13.216666,22.633043,9.416377
5787,7.55,4.22439,3.32561
5788,6.3333335,6.69115,0.3578165
5789,14.983334,34.08839,19.105056
5790,23.033333,62.70827,39.674937
5791,4.133333,5.0050073,0.8716743
5792,5.6,17.108381,11.508381
5793,27.383333,18.583952,8.799381
5794,14.5,17.293861,2.793861
5795,11,17.059391,6.059391
5796,17.7,23.170088,5.470088
5797,24,28.680634,4.680634
5798,41.5,72.19069,30.69069
5799,6.383333,15.113867,8.730534
5800,13.983334,51.724163,37.740829
5801,9.016666,10.250639,1.233973
5802,22,31.21487,9.21487
5803,13.4,20.704248,7.304248
5804,14.533334,11.642293,2.891041
5805,5.7,9.882572,4.182572
5806,10.616667,29.426867,18.8102
5807,11.533334,102.338646,90.805312
5808,33.466667,75.11589,41.649223
5809,17.416666,42.000946,24.58428
5810,57.516666,100.987335,43.470669
5811,56.3,104.070404,47.770404
5812,13.316667,13.249187,0.06748
5813,7,20.538925,13.538925
5814,13.1,16.375504,3.275504
5815,20.816668,26.618984,5.802316
5816,9.516666,14.18001,4.663344
5817,28,10.703086,17.296914
5818,4.4666667,2.1991148,2.2675519
5819,17.85,52.64424,34.79424
5820,11.183333,11.424777,0.241444
5821,16.183332,4.137966,12.045366
5822,49.4,112.166565,62.766565
5823,12.3,11.784729,0.515271
5824,20.783333,31.652153,10.86882
5825,7.366667,2,5.366667
5826,10.183333,4.962561,5.220772
5827,12.95,11.683735,1.266265
5828,6.616667,4.349635,2.267032
5829,11,18.611425,7.611425
5830,7.6666665,63.95759,56.2909235
5831,48.216667,208.4552,160.238533
5832,5.866667,7.5369363,1.6702693
5833,31.016666,40.439537,9.422871
5834,42.566666,61.24964,18.682974
5835,4.8,14.472126,9.672126
5836,5.983333,14.957861,8.974528
5837,16.016666,17.276329,1.259663
5838,47.266666,95.3159,48.049234
5839,20.35,38.05165,17.70165
5840,35.316666,32.11593,3.200736
5841,12.533334,23.089933,10.556599
5842,6.733333,2,4.733333
5843,6.383333,20.218082,13.834749
5844,22.65,30.170341,7.520341
5845,8.616667,9.2682495,0.6515825
5846,35.983334,75.86745,39.884116
5847,10.983334,2,8.983334
5848,14.133333,41.868393,27.73506
5849,11.416667,13.23847,1.821803
5850,4.233333,8.969898,4.736565
5851,5.983333,8.2867985,2.3034655
5852,5.6,15.7981615,10.1981615
5853,10.016666,4.636879,5.379787
5854,34.65,86.55582,51.90582
5855,12.35,42.404922,30.054922
5856,31.966667,25.883368,6.083299
5857,12.883333,12.594619,0.288714
5858,40.783333,33.9671,6.816233
5859,5.2,2.9469755,2.2530245
5860,17.783333,39.405003,21.62167
5861,26.116667,27.009937,0.89327
5862,9.316667,5.9205036,3.3961634
5863,14.083333,19.266232,5.182899
5864,2.8166666,6.668117,3.8514504
5865,17.533333,30.017769,12.484436
5866,24.9,57.506737,32.606737
5867,4.7833333,2,2.7833333
5868,23.266666,31.305468,8.038802
5869,18.1,27.866087,9.766087
5870,7.2166667,23.254139,16.0374723
5871,6.4166665,3.5541859,2.8624806
5872,12.816667,23.976969,11.160302
5873,16.516666,19.284311,2.767645
5874,16.4,29.735237,13.335237
5875,4.516667,34.61368,30.097013
5876,26.016666,42.955124,16.938458
5877,14.933333,7.65239,7.280943
5878,7.516667,21.468515,13.951848
5879,8.066667,18.716013,10.649346
5880,22.183332,16.92872,5.254612
5881,8.6,14.012297,5.412297
5882,6.3,35.11971,28.81971
5883,15.95,41.81705,25.86705
5884,16.783333,29.205078,12.421745
5885,8.15,2.0252979,6.1247021
5886,9.9,19.373886,9.473886
5887,25.266666,14.657236,10.60943
5888,4,16.749123,12.749123
5889,8.8,2,6.8
5890,15.066667,14.625544,0.441123
5891,4.5,11.021216,6.521216
5892,38.766666,48.167244,9.400578
5893,17.35,66.74858,49.39858
5894,15.166667,32.938744,17.772077
5895,8.366667,36.98159,28.614923
5896,15.75,32.2436,16.4936
5897,15.116667,34.401306,19.284639
5898,5.116667,16.596565,11.479898
5899,69.73333,107.00018,37.26685
5900,110.433334,93.63699,16.796344
5901,12.966666,2,10.966666
5902,46.083332,69.572845,23.489513
5903,5.15,12.332899,7.182899
5904,3.2166667,4.5084243,1.2917576
5905,9.383333,11.337612,1.954279
5906,7.5,83.96038,76.46038
5907,27.566668,47.45659,19.889922
5908,2.4,2.4672165,0.0672165
5909,40.15,68.87147,28.72147
5910,13.15,16.453213,3.303213
5911,19.783333,26.098192,6.314859
5912,52.633335,38.870705,13.76263
5913,22.85,23.610207,0.760207
5914,6.7833333,12.817682,6.0343487
5915,9.883333,42.453278,32.569945
5916,8.116667,22.32814,14.211473
5917,17.866667,26.27504,8.408373
5918,5.4,2,3.4
5919,9.316667,32.344116,23.027449
5920,11,5.6657076,5.3342924
5921,11.366667,8.264069,3.102598
5922,22.483334,28.330437,5.847103
5923,19.983334,11.640949,8.342385
5924,31.516666,105.4662,73.949534
5925,7.25,4.23313,3.01687
5926,26.416666,43.641098,17.224432
5927,43.533333,17.38765,26.145683
5928,39.7,62.517235,22.817235
5929,6.233333,9.418619,3.185286
5930,36.966667,26.987215,9.979452
5931,26.25,49.44817,23.19817
5932,10.516666,25.194588,14.677922
5933,12.183333,2,10.183333
5934,12.533334,25.379982,12.846648
5935,20.666666,21.376486,0.70982
5936,9.766666,19.267662,9.500996
5937,6.3166666,9.121918,2.8052514
5938,33.133335,51.40001,18.266675
5939,9.266666,14.779421,5.512755
5940,8.25,10.512993,2.262993
5941,6.95,10.8768215,3.9268215
5942,6.983333,17.10957,10.126237
5943,24.266666,17.252611,7.014055
5944,12.816667,18.33288,5.516213
5945,13.733334,30.60421,16.870876
5946,32.8,60.967724,28.167724
5947,9.25,6.618076,2.631924
5948,23.6,12.2717,11.3283
5949,6.7833333,16.254168,9.4708347
5950,2.6,2.5837255,0.0162745
5951,20.083334,54.160286,34.076952
5952,18.8,20.01688,1.21688
5953,10,7.2241063,2.7758937
5954,8.416667,25.577202,17.160535
5955,2.5833333,2,0.5833333
5956,23.65,30.537952,6.887952
5957,35.866665,71.47305,35.606385
5958,21.933332,37.363976,15.430644
5959,25.566668,75.32501,49.758342
5960,7.7,28.539375,20.839375
5961,15.35,7.854884,7.495116
5962,12.583333,17.844929,5.261596
5963,19.433332,100.58184,81.148508
5964,36.466667,25.073257,11.39341
5965,31.083334,33.358578,2.275244
5966,14.716666,15.893921,1.177255
5967,22,49.471653,27.471653
5968,27.933332,50.491024,22.557692
5969,6.383333,14.741152,8.357819
5970,54.183334,72.13992,17.956586
5971,39.966667,49.635704,9.669037
5972,22.916666,63.349487,40.432821
5973,54.6,123.74322,69.14322
5974,21.033333,36.610092,15.576759
5975,35.283333,53.215515,17.932182
5976,16.416666,50.72171,34.305044
5977,12.45,16.135523,3.685523
5978,10.966666,13.936258,2.969592
5979,4.116667,11.294385,7.177718
5980,12.616667,25.33506,12.718393
5981,9.9,4.4191427,5.4808573
5982,23.583334,17.311665,6.271669
5983,4.016667,8.009398,3.992731
5984,21.9,23.577023,1.677023
5985,11.166667,9.344849,1.821818
5986,29.583334,39.159927,9.576593
5987,10,9.525184,0.474816
5988,22,23.47367,1.47367
5989,7.7833333,4.6570024,3.1263309
5990,17.733334,26.042603,8.309269
5991,39.716667,44.687233,4.970566
5992,34.583332,70.20487,35.621538
5993,14.7,36.52659,21.82659
5994,8.866667,5.1150227,3.7516443
5995,21.15,114.03903,92.88903
5996,29.983334,34.274742,4.291408
5997,8.216666,10.86117,2.644504
5998,23.533333,51.616905,28.083572
5999,26.6,71.5018,44.9018
6000,31.433332,44.49994,13.066608
6001,13.25,42.588047,29.338047
6002,3.3333333,3.4535575,0.1202242
6003,22.633333,21.230133,1.4032
6004,10.816667,2.5224144,8.2942526
6005,94.75,113.35792,18.60792
6006,35.633335,22.34843,13.284905
6007,8.516666,19.51895,11.002284
6008,3.6,8.614576,5.014576
6009,9.55,7.436082,2.113918
6010,4.766667,4.1997886,0.5668784
6011,5.5,9.993712,4.493712
6012,26.633333,70.24703,43.613697
6013,5.4166665,4.0108385,1.405828
6014,78.75,49.916218,28.833782
6015,16.5,51.1361,34.6361
6016,10.883333,8.745419,2.137914
6017,7.55,14.444336,6.894336
6018,26.216667,58.40954,32.192873
6019,18.616667,18.55253,0.064137
