id,traj_id,time,entity_id,holidays,from,to,speed_src,speed_dst,holidays_dst
385635,16363,2013-10-25T22:15:00Z,4137,0,"[116.371582, 39.854374]","[116.404068, 39.856838]",29.1975,51.8725,0.0
385643,16364,2013-10-25T22:45:00Z,4137,0,"[116.374428, 39.864655]","[116.257271, 39.917587]",20.4725,32.2225,0.0
385744,16369,2013-10-25T12:00:00Z,4170,0,"[116.331711, 39.897053]","[116.354622, 39.866238]",53.545,18.5075,0.0
385763,16370,2013-10-25T12:30:00Z,4170,0,"[116.352486, 39.86956]","[116.379036, 39.863232]",51.8425,17.9525,0.0
385772,16371,2013-10-25T12:45:00Z,4170,0,"[116.37426, 39.865662]","[116.331963, 39.868088]",18.192500000000003,32.9325,0.0
385838,16376,2013-10-25T16:45:00Z,4170,0,"[116.20652, 39.914074]","[116.199348, 39.925045]",22.47,31.3975,0.0
385844,16377,2013-10-25T18:00:00Z,4170,0,"[116.198257, 39.924522]","[116.276932, 39.893147]",35.022499999999994,15.652500000000002,0.0
385865,16378,2013-10-25T18:30:00Z,4170,0,"[116.274467, 39.894836]","[116.329155, 39.899876]",30.8,7.6125,0.0
385893,16380,2013-10-25T19:15:00Z,4170,0,"[116.347359, 39.848755]","[116.349617, 39.875381]",42.295,45.5825,0.0
385958,16385,2013-10-25T08:00:00Z,4269,0,"[116.461418, 39.948402]","[116.447159, 39.943954]",46.71,14.3,0.0
385965,16386,2013-10-25T08:00:00Z,4269,0,"[116.450844, 39.954197]","[116.545891, 39.907642]",63.415000000000006,50.05,0.0
386038,16388,2013-10-25T09:15:00Z,4269,0,"[116.528969, 39.909771]","[116.461571, 39.901653]",30.1925,38.345,0.0
386060,16389,2013-10-25T09:30:00Z,4269,0,"[116.461472, 39.897614]","[116.458656, 39.886368]",34.5475,11.015,0.0
386066,16390,2013-10-25T09:30:00Z,4269,0,"[116.455368, 39.884666]","[116.376419, 39.910309]",18.3875,17.8425,0.0
386098,16391,2013-10-25T10:15:00Z,4269,0,"[116.364914, 39.916637]","[116.348145, 39.939156]",15.165,42.17,0.0
386186,16393,2013-10-25T12:00:00Z,4269,0,"[116.421494, 39.876198]","[116.463036, 39.913555]",54.8,22.61,0.0
386547,16402,2013-10-25T01:45:00Z,4270,0,"[116.315231, 40.000351]","[116.314018, 40.023647]",32.7275,51.925,0.0
386651,16405,2013-10-25T13:45:00Z,4270,0,"[116.338333, 39.972858]","[116.34288, 39.97691]",23.6325,46.6575,0.0
386658,16406,2013-10-25T14:00:00Z,4270,0,"[116.338226, 39.974537]","[116.4496, 39.922901]",24.4875,22.415,0.0
387224,16422,2013-10-25T14:15:00Z,4271,0,"[116.547226, 39.94149]","[116.418335, 39.901264]",45.05,15.04,0.0
387616,16433,2013-10-25T23:30:00Z,4271,0,"[116.418602, 39.9566]","[116.379005, 39.967945]",33.63,49.47500000000001,0.0
387709,16436,2013-10-25T11:30:00Z,4272,0,"[116.543243, 40.024937]","[116.369446, 39.948189]",48.0375,46.6225,0.0
387739,16438,2013-10-25T12:00:00Z,4272,0,"[116.342873, 39.938728]","[116.408791, 40.021797]",49.157500000000006,46.9575,0.0
387858,16446,2013-10-25T17:30:00Z,4272,0,"[116.3992, 39.856297]","[116.40062, 39.840523]",25.1125,25.815,0.0
387898,16448,2013-10-25T08:30:00Z,4273,0,"[116.316483, 40.018318]","[116.299355, 39.989895]",37.63,41.697500000000005,0.0
388001,16456,2013-10-25T11:15:00Z,4273,0,"[116.364967, 39.996384]","[116.353867, 40.024971]",27.155,42.32,0.0
388021,16458,2013-10-25T17:00:00Z,4273,0,"[116.356209, 39.949863]","[116.340652, 39.967834]",46.1375,28.6525,0.0
388057,16462,2013-10-25T18:00:00Z,4273,0,"[116.278839, 39.957767]","[116.289963, 39.965576]",30.295,40.510000000000005,0.0
388283,16478,2013-10-25T08:45:00Z,4276,0,"[116.461853, 39.939968]","[116.446175, 39.971199]",38.68,33.042500000000004,0.0
388368,16482,2013-10-25T10:00:00Z,4276,0,"[116.353157, 39.994644]","[116.338463, 39.972282]",33.525000000000006,16.02,0.0
388512,16489,2013-10-25T14:00:00Z,4276,0,"[116.391922, 39.951412]","[116.390884, 39.948746]",24.47,34.175,0.0
388737,16499,2013-10-25T22:45:00Z,4276,0,"[116.384773, 39.865677]","[116.449097, 39.858696]",30.6475,41.915000000000006,0.0
388754,16500,2013-10-25T23:15:00Z,4276,0,"[116.428764, 39.865822]","[116.407928, 39.859081]",36.4575,36.7975,0.0
388840,16509,2013-10-25T19:30:00Z,4277,0,"[116.39135, 39.941864]","[116.381493, 39.976822]",21.455,29.285,0.0
388882,16514,2013-10-25T00:00:00Z,4278,0,"[116.456161, 39.957054]","[116.470459, 39.992645]",56.27,25.56,0.0
388952,16517,2013-10-25T02:15:00Z,4278,0,"[116.467796, 39.958862]","[116.462013, 39.938595]",37.0375,63.085,0.0
389096,16521,2013-10-25T06:30:00Z,4278,0,"[116.47541, 39.933613]","[116.283287, 39.85857]",52.75,56.5675,0.0
389219,16523,2013-10-25T09:00:00Z,4278,0,"[116.350578, 39.918442]","[116.283081, 39.857098]",21.2725,47.3875,0.0
389275,16524,2013-10-25T09:30:00Z,4278,0,"[116.277931, 39.876141]","[116.299545, 39.90749]",30.345,46.9475,0.0
389314,16526,2013-10-25T10:15:00Z,4278,0,"[116.378616, 39.950562]","[116.469711, 39.944584]",38.375,15.0125,0.0
389415,16530,2013-10-25T20:45:00Z,4278,0,"[116.462921, 39.957016]","[116.411911, 39.988403]",19.3,49.425,0.0
389433,16531,2013-10-25T21:15:00Z,4278,0,"[116.448112, 39.971989]","[116.44429, 39.964268]",14.2075,32.1825,0.0
389571,16538,2013-10-25T07:15:00Z,4279,0,"[116.240242, 39.903797]","[116.322433, 39.897289]",29.6575,34.34,0.0
389688,16542,2013-10-25T12:15:00Z,4279,0,"[116.372543, 39.976772]","[116.422684, 39.969109]",23.08,34.0375,0.0
389733,16544,2013-10-25T14:15:00Z,4279,0,"[116.261742, 39.892635]","[116.275269, 39.919155]",40.78750000000001,45.7475,0.0
390019,16566,2013-10-25T14:00:00Z,4280,0,"[116.447388, 39.913387]","[116.356087, 39.94746]",16.0275,37.1075,0.0
390192,16575,2013-10-25T15:00:00Z,4289,0,"[116.356583, 39.904701]","[116.226677, 39.904274]",36.47,32.66,0.0
390379,16585,2013-10-25T21:30:00Z,4289,0,"[116.448761, 40.022728]","[116.465797, 39.997311]",27.8275,18.98,0.0
390593,16589,2013-10-25T06:30:00Z,4299,0,"[116.292412, 39.833607]","[116.378891, 39.863743]",23.195,20.9025,0.0
390636,16590,2013-10-25T07:00:00Z,4299,0,"[116.3713, 39.852943]","[116.363586, 39.89043]",47.48,20.825,0.0
391180,16608,2013-10-25T16:00:00Z,4299,0,"[116.345009, 39.812412]","[116.355042, 39.8522]",43.36,47.02,0.0
391234,16609,2013-10-25T17:45:00Z,4299,0,"[116.284317, 39.826557]","[116.45443, 39.871536]",17.7025,12.117499999999998,0.0
391301,16610,2013-10-25T18:30:00Z,4299,0,"[116.461365, 39.875927]","[116.503365, 39.863846]",11.8025,14.9325,0.0
391604,16616,2013-10-25T22:15:00Z,4299,0,"[116.440414, 39.790539]","[116.497002, 39.801895]",76.6175,18.8375,0.0
392079,16625,2013-10-25T05:45:00Z,4325,0,"[116.391403, 39.968246]","[116.414055, 39.968853]",72.25750000000001,71.94749999999999,0.0
392398,16633,2013-10-25T15:30:00Z,4325,0,"[116.4487, 39.971626]","[116.460938, 39.976753]",16.215,25.58,0.0
392523,16639,2013-10-25T19:30:00Z,4325,0,"[116.400978, 39.993999]","[116.407585, 39.999115]",27.3225,18.89,0.0
392586,16644,2013-10-25T21:00:00Z,4325,0,"[116.432556, 39.940914]","[116.366394, 39.962452]",25.2225,14.0125,0.0
392635,16646,2013-10-25T21:45:00Z,4325,0,"[116.462082, 39.941059]","[116.341599, 39.986851]",23.18,46.870000000000005,0.0
392771,16648,2013-10-25T23:30:00Z,4325,0,"[116.338463, 39.962154]","[116.434303, 39.983486]",25.9525,24.8075,0.0
392857,16653,2013-10-25T10:45:00Z,4347,0,"[116.345169, 39.847691]","[116.210785, 39.900036]",29.87,36.2675,0.0
392878,16654,2013-10-25T11:30:00Z,4347,0,"[116.236542, 39.903774]","[116.26091, 39.88903]",26.075,33.195,0.0
392952,16661,2013-10-25T15:30:00Z,4347,0,"[116.380669, 39.951469]","[116.404617, 39.933411]",25.0475,23.4775,0.0
392964,16662,2013-10-25T16:00:00Z,4347,0,"[116.406235, 39.92284]","[116.455894, 39.906586]",33.817499999999995,19.23,0.0
393098,16669,2013-10-25T08:45:00Z,4348,0,"[116.374901, 39.864933]","[116.397087, 39.851727]",25.145,13.3775,0.0
393158,16673,2013-10-25T10:00:00Z,4348,0,"[116.461945, 39.911674]","[116.466026, 39.947422]",21.905,19.225,0.0
393221,16678,2013-10-25T14:15:00Z,4348,0,"[116.264671, 39.881817]","[116.296448, 39.909027]",23.93,36.620000000000005,0.0
393513,16690,2013-10-25T23:00:00Z,4348,0,"[116.419548, 39.97702]","[116.450539, 40.00806]",31.17,43.9025,0.0
393529,16691,2013-10-25T23:30:00Z,4348,0,"[116.408539, 39.940613]","[116.477913, 39.933632]",23.6225,22.74,0.0
393697,16701,2013-10-25T01:45:00Z,4357,0,"[116.398354, 39.96888]","[116.370972, 39.958282]",66.2425,31.2225,0.0
393984,16713,2013-10-25T14:45:00Z,4357,0,"[116.371391, 39.848465]","[116.380402, 39.867954]",40.495,10.44,0.0
394046,16715,2013-10-25T16:00:00Z,4357,0,"[116.418793, 39.90052]","[116.488686, 39.915474]",21.1525,24.3875,0.0
394294,16724,2013-10-25T22:00:00Z,4357,0,"[116.333908, 39.971272]","[116.19809, 39.923]",46.59,27.47,0.0
394346,16725,2013-10-25T22:30:00Z,4357,0,"[116.198021, 39.922943]","[116.207703, 39.927746]",30.6575,24.1825,0.0
394489,16729,2013-10-25T12:30:00Z,4363,0,"[116.423531, 40.009819]","[116.274818, 39.95076]",22.475,60.5525,0.0
394539,16732,2013-10-25T15:00:00Z,4363,0,"[116.381668, 39.977142]","[116.369202, 40.009396]",37.54,44.7375,0.0
394724,16743,2013-10-25T01:45:00Z,4394,0,"[116.352905, 40.000946]","[116.352081, 40.018879]",25.265,23.3125,0.0
394851,16748,2013-10-25T06:15:00Z,4394,0,"[116.406639, 39.914898]","[116.385101, 39.868507]",28.5,34.115,0.0
394874,16749,2013-10-25T06:45:00Z,4394,0,"[116.294334, 39.864758]","[116.302048, 39.899769]",48.7075,30.3625,0.0
394926,16753,2013-10-25T08:00:00Z,4394,0,"[116.33255, 39.957485]","[116.273727, 39.906559]",31.2875,29.0325,0.0
394956,16754,2013-10-25T08:30:00Z,4394,0,"[116.274353, 39.906189]","[116.320259, 39.966434]",28.3275,54.432500000000005,0.0
395109,16766,2013-10-25T14:00:00Z,4394,0,"[116.280518, 39.988419]","[116.198257, 39.92485]",45.56,38.435,0.0
395138,16767,2013-10-25T15:00:00Z,4394,0,"[116.229332, 39.899311]","[116.253105, 39.893181]",26.16,27.9175,0.0
395243,16774,2013-10-25T19:30:00Z,4394,0,"[116.434441, 39.897743]","[116.500175, 39.864326]",17.8025,25.135,0.0
395332,16779,2013-10-25T22:15:00Z,4394,0,"[116.467056, 39.871243]","[116.473404, 39.909657]",20.505000000000003,32.0675,0.0
395492,16789,2013-10-25T10:30:00Z,4395,0,"[116.319405, 39.900517]","[116.320717, 39.882225]",13.2475,23.4225,0.0
395945,16807,2013-10-25T15:00:00Z,4396,0,"[116.466667, 39.95919]","[116.435204, 39.975655]",18.555,53.3575,0.0
396625,16832,2013-10-25T17:30:00Z,4397,0,"[116.547913, 39.871647]","[116.505669, 39.915787]",44.4725,24.06,0.0
396773,16835,2013-10-25T21:15:00Z,4397,0,"[116.473091, 39.983482]","[116.448746, 39.876255]",21.4325,27.11,0.0
396919,16838,2013-10-25T23:15:00Z,4397,0,"[116.401482, 39.988029]","[116.361488, 39.9562]",55.325,25.4575,0.0
397051,16843,2013-10-25T08:00:00Z,4398,0,"[116.457756, 39.997139]","[116.3097, 39.946381]",15.3275,41.03,0.0
397187,16848,2013-10-25T10:45:00Z,4398,0,"[116.216377, 39.898045]","[116.292953, 39.896568]",25.255,30.82,0.0
397219,16850,2013-10-25T11:45:00Z,4398,0,"[116.346718, 39.889458]","[116.318779, 39.945904]",37.59,49.22,0.0
397551,16859,2013-10-25T07:45:00Z,4399,0,"[116.198433, 39.924652]","[116.230965, 39.871616]",43.61,45.9875,0.0
397726,16866,2013-10-25T12:45:00Z,4399,0,"[116.417282, 39.980114]","[116.355019, 39.941933]",26.4275,27.4625,0.0
397994,16873,2013-10-25T17:30:00Z,4399,0,"[116.411667, 39.969299]","[116.405586, 39.976955]",12.2,32.5525,0.0
398155,16881,2013-10-25T00:15:00Z,4400,0,"[116.547836, 39.890751]","[116.352547, 40.025261]",82.51,67.77,0.0
398537,16896,2013-10-25T18:15:00Z,4400,0,"[116.476608, 39.884453]","[116.46254, 39.885925]",10.0275,13.4075,0.0
398592,16898,2013-10-25T20:15:00Z,4400,0,"[116.541573, 39.78064]","[116.512527, 39.822109]",51.29,24.985,0.0
398755,16901,2013-10-25T22:45:00Z,4400,0,"[116.382927, 39.85693]","[116.350967, 39.868526]",57.1075,54.8025,0.0
398844,16905,2013-10-25T08:45:00Z,4401,0,"[116.301231, 39.926392]","[116.318619, 39.851704]",27.855,23.495,0.0
398879,16907,2013-10-25T10:00:00Z,4401,0,"[116.310234, 39.920448]","[116.355598, 39.922928]",28.185,40.0125,0.0
398949,16910,2013-10-25T12:00:00Z,4401,0,"[116.442924, 39.913353]","[116.414001, 39.85738]",23.695,22.245,0.0
398986,16913,2013-10-25T16:30:00Z,4401,0,"[116.371002, 39.840015]","[116.326408, 39.888344]",33.8275,16.9675,0.0
399017,16915,2013-10-25T17:30:00Z,4401,0,"[116.328903, 39.907059]","[116.324745, 39.890778]",32.395,11.89,0.0
399081,16920,2013-10-25T20:00:00Z,4401,0,"[116.424141, 39.858097]","[116.380013, 39.927696]",39.505,36.56,0.0
399105,16921,2013-10-25T20:30:00Z,4401,0,"[116.377106, 39.928345]","[116.457588, 40.020908]",20.065,60.105,0.0
399156,16923,2013-10-25T08:00:00Z,4417,0,"[116.36808, 39.940647]","[116.338593, 39.928242]",17.6725,20.1125,0.0
399475,16940,2013-10-25T17:15:00Z,4417,0,"[116.353622, 39.9268]","[116.363579, 39.891891]",25.37,26.145000000000003,0.0
399554,16943,2013-10-25T20:00:00Z,4417,0,"[116.439789, 39.931648]","[116.435081, 39.93383]",19.375,29.6475,0.0
399890,16955,2013-10-25T10:15:00Z,4423,0,"[116.543678, 40.025139]","[116.354477, 40.024471]",66.8825,45.8875,0.0
400017,16958,2013-10-25T18:15:00Z,4423,0,"[116.458672, 40.023922]","[116.347824, 39.952633]",32.58,14.7175,0.0
400059,16959,2013-10-25T19:00:00Z,4423,0,"[116.337654, 39.938488]","[116.300247, 39.950386]",54.30499999999999,17.932499999999997,0.0
400229,16964,2013-10-25T10:00:00Z,4424,0,"[116.20179, 39.846729]","[116.390915, 39.988056]",39.61749999999999,17.1025,0.0
400345,16965,2013-10-25T12:00:00Z,4424,0,"[116.366241, 39.987396]","[116.334702, 39.952202]",50.2375,27.98,0.0
400379,16967,2013-10-25T12:45:00Z,4424,0,"[116.314415, 39.964802]","[116.282158, 39.998478]",53.51499999999999,6.4675,0.0
400637,16977,2013-10-25T19:45:00Z,4424,0,"[116.458, 39.962021]","[116.458282, 39.953312]",31.43,30.0075,0.0
400686,16980,2013-10-25T20:45:00Z,4424,0,"[116.316864, 39.857635]","[116.311676, 39.837227]",37.5375,25.4175,0.0
400759,16984,2013-10-25T22:30:00Z,4424,0,"[116.265106, 39.907368]","[116.294632, 39.878475]",21.805,42.8325,0.0
400806,16986,2013-10-25T11:30:00Z,4425,0,"[116.295082, 39.995766]","[116.325371, 39.972271]",48.837500000000006,14.1325,0.0
400843,16990,2013-10-25T13:15:00Z,4425,0,"[116.317818, 39.973816]","[116.333214, 39.936317]",26.995,38.24,0.0
400887,16994,2013-10-25T17:30:00Z,4425,0,"[116.369835, 39.982159]","[116.341614, 39.986832]",19.0775,24.442500000000003,0.0
400929,16998,2013-10-25T21:30:00Z,4425,0,"[116.254761, 40.005722]","[116.368248, 39.987301]",25.9575,39.65,0.0
400946,16999,2013-10-25T22:00:00Z,4425,0,"[116.398415, 39.988117]","[116.437462, 39.988075]",51.11500000000001,54.1675,0.0
401181,17014,2013-10-26T22:00:00Z,255,1,"[116.534454, 40.02182]","[116.500198, 39.953983]",70.60000000000001,29.4,1.0
401195,17015,2013-10-26T22:15:00Z,255,1,"[116.476585, 39.95425]","[116.44857, 39.961693]",26.942500000000003,47.5925,1.0
401218,17018,2013-10-26T23:30:00Z,255,1,"[116.419853, 40.022339]","[116.38028, 39.967522]",68.54249999999999,54.135000000000005,1.0
401230,17019,2013-10-26T23:45:00Z,255,1,"[116.373283, 39.948772]","[116.342819, 39.88979]",60.83,41.45,1.0
401282,17022,2013-10-26T07:30:00Z,256,1,"[116.400826, 39.991581]","[116.380875, 40.001854]",32.91,24.5325,1.0
401346,17028,2013-10-26T10:00:00Z,256,1,"[116.349678, 39.986542]","[116.342506, 39.937515]",34.62,16.985,1.0
401359,17029,2013-10-26T10:15:00Z,256,1,"[116.325851, 39.935154]","[116.454437, 39.933784]",20.7825,25.4925,1.0
401385,17030,2013-10-26T11:00:00Z,256,1,"[116.405518, 39.949348]","[116.356339, 39.916061]",25.64,27.2575,1.0
401431,17033,2013-10-26T12:15:00Z,256,1,"[116.3563, 39.946857]","[116.345528, 39.93869]",51.2625,44.6,1.0
401535,17042,2013-10-26T16:00:00Z,256,1,"[116.416252, 39.950981]","[116.455429, 39.93372]",18.035,13.565,1.0
401548,17043,2013-10-26T17:00:00Z,256,1,"[116.377678, 39.948566]","[116.400856, 39.998089]",42.6325,22.71,1.0
401571,17044,2013-10-26T17:30:00Z,256,1,"[116.382889, 39.988041]","[116.351471, 40.007751]",36.7575,16.509999999999998,1.0
401623,17047,2013-10-26T00:15:00Z,257,1,"[116.198845, 39.924442]","[116.211052, 39.913078]",34.9325,72.6175,1.0
401766,17053,2013-10-26T10:30:00Z,257,1,"[116.388016, 39.93338]","[116.370354, 39.907299]",28.015,53.1,1.0
401804,17055,2013-10-26T11:15:00Z,257,1,"[116.322731, 39.939251]","[116.281754, 39.945591]",52.1525,31.5,1.0
401917,17058,2013-10-26T13:30:00Z,257,1,"[116.373802, 39.889595]","[116.350937, 39.872326]",17.88,50.275,1.0
402110,17063,2013-10-26T18:00:00Z,257,1,"[116.372337, 39.899651]","[116.407036, 39.9007]",19.6575,22.84,1.0
402393,17069,2013-10-26T22:15:00Z,257,1,"[116.470634, 39.908535]","[116.434097, 39.935043]",41.03,36.205,1.0
402410,17070,2013-10-26T22:15:00Z,257,1,"[116.434029, 39.936611]","[116.42009, 39.941025]",39.16,10.9525,1.0
402419,17071,2013-10-26T23:00:00Z,257,1,"[116.2836, 39.921307]","[116.304443, 39.92448]",23.5425,41.93,1.0
402431,17072,2013-10-26T06:00:00Z,258,1,"[116.336578, 39.823162]","[116.29718, 39.832104]",19.2325,69.55,1.0
402440,17073,2013-10-26T06:15:00Z,258,1,"[116.283302, 39.854965]","[116.402702, 39.990089]",64.46000000000001,34.145,1.0
402495,17076,2013-10-26T07:30:00Z,258,1,"[116.408272, 39.858727]","[116.395821, 39.886372]",26.5425,24.2075,1.0
402545,17079,2013-10-26T09:00:00Z,258,1,"[116.412987, 39.857342]","[116.374596, 39.886326]",21.625,35.8,1.0
402567,17081,2013-10-26T10:00:00Z,258,1,"[116.428398, 39.893936]","[116.460159, 39.954571]",22.2275,34.294999999999995,1.0
402598,17082,2013-10-26T10:45:00Z,258,1,"[116.447334, 39.936535]","[116.466217, 39.90834]",21.4475,46.375,1.0
402644,17087,2013-10-26T12:30:00Z,258,1,"[116.429207, 39.887005]","[116.461868, 39.947865]",18.7475,38.14,1.0
402715,17091,2013-10-26T00:15:00Z,4118,1,"[116.455437, 39.933784]","[116.461685, 39.889904]",15.5125,50.6275,1.0
402985,17100,2013-10-26T08:15:00Z,4118,1,"[116.365295, 39.993801]","[116.30291, 39.960011]",20.23,24.270000000000003,1.0
403062,17101,2013-10-26T10:15:00Z,4118,1,"[116.340874, 39.993027]","[116.3526, 40.006943]",20.567500000000003,20.685,1.0
403269,17111,2013-10-26T15:30:00Z,4118,1,"[116.363838, 39.987041]","[116.352119, 40.025257]",47.38,34.0125,1.0
403950,17144,2013-10-26T04:00:00Z,4123,1,"[116.348564, 39.872494]","[116.388725, 39.840828]",69.1675,31.705,1.0
404192,17153,2013-10-26T15:45:00Z,4123,1,"[116.209198, 39.810642]","[116.246735, 39.861336]",31.4125,39.475,1.0
404209,17154,2013-10-26T16:00:00Z,4123,1,"[116.274368, 39.873428]","[116.323921, 39.884373]",60.3275,10.0475,1.0
404364,17159,2013-10-26T21:45:00Z,4123,1,"[116.407784, 39.95163]","[116.397377, 39.951649]",44.355,23.2125,1.0
404381,17160,2013-10-26T22:00:00Z,4123,1,"[116.398376, 39.951897]","[116.392899, 39.949173]",18.145,46.415,1.0
404398,17162,2013-10-26T22:30:00Z,4123,1,"[116.352814, 39.974358]","[116.348228, 39.993195]",50.9025,26.75,1.0
404793,17175,2013-10-26T21:45:00Z,4124,1,"[116.25264, 39.859058]","[116.19873, 39.836468]",20.3225,26.915,1.0
405092,17186,2013-10-26T14:15:00Z,4125,1,"[116.500198, 39.864521]","[116.508308, 39.83033]",26.75,20.83,1.0
405479,17200,2013-10-26T23:15:00Z,4125,1,"[116.404533, 39.865231]","[116.528694, 39.916817]",20.5325,32.5025,1.0
405677,17208,2013-10-26T16:00:00Z,4126,1,"[116.329216, 39.848904]","[116.313034, 39.864048]",26.4375,35.8225,1.0
405684,17209,2013-10-26T17:15:00Z,4126,1,"[116.335136, 39.897022]","[116.378448, 39.867783]",56.245000000000005,30.895,1.0
405782,17214,2013-10-26T00:30:00Z,4127,1,"[116.349754, 39.928207]","[116.309235, 39.85043]",29.86,23.0525,1.0
405841,17216,2013-10-26T01:15:00Z,4127,1,"[116.25309, 39.89378]","[116.328712, 39.938065]",25.2425,12.4875,1.0
406270,17228,2013-10-26T17:30:00Z,4127,1,"[116.262138, 39.919987]","[116.274475, 39.922443]",14.38,28.63,1.0
406604,17247,2013-10-26T11:30:00Z,4129,1,"[116.328888, 39.902657]","[116.321587, 39.889713]",16.310000000000002,20.4975,1.0
406644,17251,2013-10-26T13:15:00Z,4129,1,"[116.286072, 39.841839]","[116.274315, 39.904495]",16.5925,35.375,1.0
406728,17258,2013-10-26T16:45:00Z,4129,1,"[116.346947, 39.923309]","[116.407593, 39.982674]",43.1875,24.4,1.0
406763,17260,2013-10-26T18:15:00Z,4129,1,"[116.432213, 39.95435]","[116.322601, 39.889671]",23.0425,19.7525,1.0
406822,17262,2013-10-26T20:00:00Z,4129,1,"[116.490013, 39.915485]","[116.514725, 39.923004]",35.120000000000005,25.37,1.0
406871,17266,2013-10-26T22:15:00Z,4129,1,"[116.457657, 40.000908]","[116.468781, 39.986416]",29.3975,22.3875,1.0
406901,17270,2013-10-26T10:15:00Z,4130,1,"[116.318008, 40.006367]","[116.318947, 39.89687]",29.5275,33.875,1.0
407002,17275,2013-10-26T00:00:00Z,4131,1,"[116.426231, 39.922646]","[116.42691, 39.910755]",47.7275,30.8075,1.0
407430,17289,2013-10-26T21:00:00Z,4131,1,"[116.323067, 39.896816]","[116.420616, 39.857063]",47.4625,26.387500000000003,1.0
407588,17294,2013-10-26T06:15:00Z,4132,1,"[116.452888, 39.92144]","[116.445114, 39.868591]",38.1,21.9325,1.0
407707,17297,2013-10-26T07:45:00Z,4132,1,"[116.445992, 39.956657]","[116.466026, 39.93372]",30.17,45.99,1.0
407794,17301,2013-10-26T11:00:00Z,4132,1,"[116.427292, 39.907845]","[116.505325, 39.904591]",32.800000000000004,31.505,1.0
407882,17302,2013-10-26T12:30:00Z,4132,1,"[116.510147, 39.904476]","[116.497795, 39.960938]",22.4125,13.475,1.0
407937,17304,2013-10-26T15:30:00Z,4132,1,"[116.440079, 39.94965]","[116.449501, 39.955185]",50.7325,19.33,1.0
408090,17308,2013-10-26T19:00:00Z,4132,1,"[116.499985, 39.864166]","[116.457581, 39.871426]",18.1075,19.305,1.0
408292,17312,2013-10-26T23:00:00Z,4132,1,"[116.304253, 39.830322]","[116.330978, 39.819576]",61.66,29.1275,1.0
408300,17313,2013-10-26T23:30:00Z,4132,1,"[116.367233, 39.855473]","[116.439957, 39.804771]",58.6275,39.4025,1.0
408441,17317,2013-10-26T10:30:00Z,4134,1,"[116.400726, 39.832905]","[116.490128, 39.830742]",33.0275,52.0425,1.0
408592,17320,2013-10-26T14:15:00Z,4134,1,"[116.546494, 40.024632]","[116.417206, 40.005806]",43.335,36.92,1.0
408822,17327,2013-10-26T00:15:00Z,4135,1,"[116.345306, 39.960022]","[116.417892, 40.019058]",29.4975,59.915,1.0
408961,17330,2013-10-26T03:00:00Z,4135,1,"[116.320549, 40.010616]","[116.30159, 40.025093]",59.60249999999999,41.625,1.0
408989,17332,2013-10-26T04:00:00Z,4135,1,"[116.339973, 39.999527]","[116.348961, 40.005814]",30.0875,41.057500000000005,1.0
409019,17334,2013-10-26T08:45:00Z,4135,1,"[116.323639, 39.972729]","[116.543159, 40.024784]",18.3275,65.63,1.0
409132,17337,2013-10-26T08:45:00Z,4136,1,"[116.417503, 40.024971]","[116.320992, 39.985836]",45.727500000000006,48.5725,1.0
409158,17338,2013-10-26T09:45:00Z,4136,1,"[116.306183, 39.976147]","[116.318863, 39.972935]",20.3225,24.18,1.0
409181,17340,2013-10-26T10:45:00Z,4136,1,"[116.35302, 40.023895]","[116.433273, 39.905163]",40.685,36.8425,1.0
409243,17343,2013-10-26T12:15:00Z,4136,1,"[116.384048, 39.840408]","[116.365028, 39.85207]",23.275,21.665,1.0
409355,17347,2013-10-26T18:15:00Z,4136,1,"[116.356544, 39.890099]","[116.390297, 39.871311]",48.557500000000005,28.4675,1.0
409422,17350,2013-10-26T20:00:00Z,4136,1,"[116.445908, 39.949936]","[116.353676, 39.881199]",46.535,14.3875,1.0
409547,17356,2013-10-26T13:15:00Z,4137,1,"[116.308823, 39.912685]","[116.364952, 39.851021]",24.88,19.89,1.0
409627,17359,2013-10-26T15:15:00Z,4137,1,"[116.359268, 39.843899]","[116.336723, 39.849033]",31.4925,45.4175,1.0
409817,17364,2013-10-26T19:45:00Z,4137,1,"[116.316528, 39.887035]","[116.320549, 39.875072]",16.887500000000003,19.8325,1.0
409878,17368,2013-10-26T21:00:00Z,4137,1,"[116.342995, 39.764713]","[116.319405, 39.855492]",27.9525,57.055,1.0
409970,17370,2013-10-26T22:30:00Z,4137,1,"[116.345985, 39.825752]","[116.321114, 39.877766]",43.4425,38.4375,1.0
409991,17371,2013-10-26T22:45:00Z,4137,1,"[116.321709, 39.884392]","[116.311928, 39.923813]",29.3525,50.475,1.0
410068,17373,2013-10-26T12:00:00Z,4170,1,"[116.242867, 39.89727]","[116.345139, 39.913353]",44.2925,18.2675,1.0
410084,17374,2013-10-26T12:15:00Z,4170,1,"[116.349419, 39.915512]","[116.449326, 39.884583]",13.725,19.7125,1.0
410112,17375,2013-10-26T13:00:00Z,4170,1,"[116.437469, 39.884441]","[116.391479, 39.860741]",19.4575,22.1875,1.0
410128,17376,2013-10-26T13:15:00Z,4170,1,"[116.38961, 39.860973]","[116.399956, 39.899376]",21.7075,23.0225,1.0
410562,17396,2013-10-26T14:30:00Z,4269,1,"[116.473328, 39.838459]","[116.526779, 39.894146]",29.6225,12.425,1.0
