geo_id,type,coordinates,highway
2390477153,Point,"[116.4877436, 39.9568301]",0
2391094983,Point,"[116.284989, 39.8117044]",0
2391094991,Point,"[116.2843325, 39.8294511]",1
2391094992,Point,"[116.2851428, 39.8305362]",1
2391094995,Point,"[116.2856914, 39.8313614]",0
2391106047,Point,"[116.2801455, 39.8032409]",0
2391378691,Point,"[116.2905618, 39.9459128]",2
2391406509,Point,"[116.2822102, 39.9477211]",1
2391414190,Point,"[116.2820778, 39.9477208]",1
2391414193,Point,"[116.2786318, 39.9485331]",1
2391414229,Point,"[116.2719601, 39.9518792]",1
2391510701,Point,"[116.4686342, 39.973675]",0
2391510703,Point,"[116.4719241, 39.9667731]",0
2391510707,Point,"[116.4707427, 39.9683552]",0
2391519063,Point,"[116.4467146, 39.9878576]",0
2391519065,Point,"[116.4454647, 39.9919809]",0
2391519066,Point,"[116.4471224, 39.9922187]",0
2391519071,Point,"[116.4579359, 39.9998229]",0
2391537954,Point,"[116.4682962, 39.9867919]",0
2391537957,Point,"[116.4681347, 39.9873369]",0
2391537959,Point,"[116.4671644, 39.9871102]",0
2391537961,Point,"[116.4678411, 39.9870811]",0
2391537963,Point,"[116.4677579, 39.9870025]",0
2391537965,Point,"[116.4682981, 39.9874793]",0
2391537969,Point,"[116.4679369, 39.9864836]",0
2391537973,Point,"[116.4687698, 39.9871982]",0
2391537975,Point,"[116.4690653, 39.9880219]",0
2391625269,Point,"[116.3604647, 39.8948467]",0
2391625275,Point,"[116.3627488, 39.895345]",0
2395129366,Point,"[116.314254, 39.8382598]",0
2395129373,Point,"[116.3140694, 39.8382535]",0
2408377474,Point,"[116.4719571, 39.9531546]",0
2408377481,Point,"[116.4796376, 39.9557786]",0
2408377483,Point,"[116.479316, 39.9555312]",0
2408377491,Point,"[116.4724075, 39.9531809]",0
2408401173,Point,"[116.4664454, 39.9369462]",0
2408401174,Point,"[116.4646462, 39.9413802]",0
2408401198,Point,"[116.4683092, 39.9415177]",0
2408401228,Point,"[116.4687203, 39.9364875]",0
2408401247,Point,"[116.4669387, 39.9388014]",0
2408401310,Point,"[116.4660857, 39.941446]",0
2408401330,Point,"[116.4686259, 39.9364875]",0
2408401334,Point,"[116.46271, 39.9430205]",0
2408415664,Point,"[116.4684638, 39.9390813]",0
2408415672,Point,"[116.4685585, 39.9390817]",0
2408441853,Point,"[116.4154243, 39.9954765]",0
2411815269,Point,"[116.4684892, 39.9504565]",0
2411815419,Point,"[116.4710738, 39.951481]",0
2415815836,Point,"[116.4893284, 39.9095491]",0
2415815838,Point,"[116.4873892, 39.9096025]",0
2416010981,Point,"[116.4899823, 39.9216915]",0
2416010987,Point,"[116.4959342, 39.9190697]",0
2416010988,Point,"[116.4959324, 39.9187674]",0
2416010992,Point,"[116.4900966, 39.9190761]",0
2416010999,Point,"[116.488306, 39.9216782]",0
2416011001,Point,"[116.4899726, 39.9168752]",0
2416011002,Point,"[116.4884745, 39.9172835]",0
2416011004,Point,"[116.4884948, 39.9152733]",0
2416011005,Point,"[116.4872096, 39.9152764]",0
2416011008,Point,"[116.4870232, 39.9182042]",0
2416011009,Point,"[116.4899652, 39.9152427]",0
2416011010,Point,"[116.4883553, 39.9173058]",0
2416011016,Point,"[116.4880098, 39.9179709]",0
2416011019,Point,"[116.4841434, 39.9181455]",0
2416011021,Point,"[116.4900217, 39.9182296]",0
2417346679,Point,"[116.4665427, 39.9510282]",0
2417468270,Point,"[116.4754077, 39.9634122]",0
2417492454,Point,"[116.455721, 39.9213863]",0
2418894168,Point,"[116.4513943, 39.9120349]",0
2418894169,Point,"[116.4515489, 39.9120364]",0
2418894170,Point,"[116.4515509, 39.9121488]",0
2418894211,Point,"[116.4474033, 39.9131655]",0
2418894212,Point,"[116.4515352, 39.9132268]",0
2418894222,Point,"[116.4531041, 39.9144676]",0
2418894223,Point,"[116.4531043, 39.9144867]",0
2418894249,Point,"[116.4531116, 39.9151401]",0
2418894250,Point,"[116.4531454, 39.9151402]",0
2418894251,Point,"[116.4515546, 39.9152131]",0
2420502026,Point,"[116.2867094, 39.9889497]",1
2420947254,Point,"[116.3839635, 39.8777576]",0
2420949822,Point,"[116.3012528, 39.9744653]",0
2420949827,Point,"[116.3028483, 39.9755959]",0
2420987249,Point,"[116.4553835, 39.8823751]",0
2420987250,Point,"[116.4548259, 39.8823783]",0
2420987257,Point,"[116.4554006, 39.8832476]",0
2420987258,Point,"[116.4571877, 39.8832508]",0
2420987260,Point,"[116.4595626, 39.8832532]",0
2423797934,Point,"[116.4397992, 39.9908779]",2
2423797937,Point,"[116.4392205, 39.9899909]",0
2423797942,Point,"[116.4416516, 39.9931663]",0
2424906811,Point,"[116.3856338, 39.9061421]",0
2424915700,Point,"[116.4676713, 39.9451768]",0
2424915707,Point,"[116.4654262, 39.9448081]",0
2424915742,Point,"[116.4626324, 39.9453885]",0
2424939756,Point,"[116.4668782, 39.9258197]",0
2424939762,Point,"[116.4642935, 39.9289231]",0
2424961310,Point,"[116.4900088, 39.9219322]",0
2424961315,Point,"[116.4935869, 39.9219667]",0
2424961328,Point,"[116.4942412, 39.9218417]",0
2424961332,Point,"[116.4958878, 39.9219873]",0
2426624728,Point,"[116.4983464, 39.8067065]",1
2426624729,Point,"[116.4956846, 39.8100569]",0
2426624730,Point,"[116.4956149, 39.8101354]",0
2426893839,Point,"[116.2806622, 39.9692224]",0
2426893841,Point,"[116.2805463, 39.9699577]",2
2426902287,Point,"[116.2899436, 39.9353016]",2
2426918316,Point,"[116.3005485, 39.9225179]",1
2426918317,Point,"[116.292025, 39.9227923]",0
2426918318,Point,"[116.3005338, 39.9229239]",1
2426918319,Point,"[116.2920293, 39.9229339]",0
2426918332,Point,"[116.2971659, 39.9433544]",0
2431739417,Point,"[116.4855918, 39.9866769]",0
2431739419,Point,"[116.4864941, 39.986955]",0
2431739423,Point,"[116.4864778, 39.9889401]",0
2431739426,Point,"[116.4855884, 39.986925]",0
2433585053,Point,"[116.3466369, 39.8988754]",0
2433585071,Point,"[116.3437859, 39.9017586]",0
2433585075,Point,"[116.3464624, 39.9049606]",0
2433585079,Point,"[116.3400495, 39.9050651]",0
2442592383,Point,"[116.3881182, 39.8370922]",0
2442592384,Point,"[116.3862879, 39.8405165]",0
2442592385,Point,"[116.3897904, 39.8406572]",0
2442592388,Point,"[116.3896496, 39.8424906]",0
2442610100,Point,"[116.3910176, 39.8362803]",1
2442645764,Point,"[116.2999372, 39.9777081]",1
2442645765,Point,"[116.2999334, 39.9777856]",1
2442671651,Point,"[116.2509934, 39.9719296]",1
2442671689,Point,"[116.2509782, 39.9721449]",1
2442671691,Point,"[116.2509772, 39.9727227]",0
2442765711,Point,"[116.2621249, 39.9398742]",0
2442765713,Point,"[116.2678548, 39.9398494]",0
2443903816,Point,"[116.3947364, 39.8441746]",0
2443904945,Point,"[116.4002487, 39.8396728]",0
2443905485,Point,"[116.3973804, 39.84381]",0
2443907720,Point,"[116.396981, 39.8431567]",0
2443907721,Point,"[116.3959359, 39.8438156]",0
2443907722,Point,"[116.3967966, 39.8430388]",0
2443907723,Point,"[116.3988605, 39.8414472]",0
2443907725,Point,"[116.3956749, 39.8432835]",0
2443907726,Point,"[116.3947885, 39.8432578]",0
2443907728,Point,"[116.3973322, 39.8419965]",0
2443907729,Point,"[116.3969051, 39.8422656]",0
2443907730,Point,"[116.3973592, 39.8425869]",0
2443907731,Point,"[116.3963523, 39.8427152]",0
2449562453,Point,"[116.4122993, 39.893178]",0
2449562454,Point,"[116.4125135, 39.8934174]",0
2449589220,Point,"[116.3092875, 39.9957988]",0
2453761049,Point,"[116.3952526, 39.8340906]",0
2453761052,Point,"[116.3968021, 39.8319017]",0
2453761056,Point,"[116.398262, 39.8311261]",0
2453762117,Point,"[116.3957063, 39.8318609]",0
2453767258,Point,"[116.3943628, 39.8411606]",0
2453767259,Point,"[116.3947477, 39.841175]",0
2453767260,Point,"[116.3947827, 39.8408025]",0
2453767261,Point,"[116.3943974, 39.8407913]",0
2453775188,Point,"[116.3927489, 39.8425697]",0
2453799078,Point,"[116.4013575, 39.8418646]",0
2453799081,Point,"[116.3996957, 39.8419767]",0
2453799083,Point,"[116.4005471, 39.8434987]",0
2453799084,Point,"[116.3984133, 39.8430181]",0
2453805866,Point,"[116.3947164, 39.8451526]",0
2453805869,Point,"[116.3965383, 39.8444664]",0
2453816234,Point,"[116.3947101, 39.845246]",0
2453816238,Point,"[116.3955402, 39.8452722]",0
2453816250,Point,"[116.3946735, 39.8460383]",0
2453816254,Point,"[116.3966171, 39.8451645]",0
2453816256,Point,"[116.3955499, 39.8457825]",0
2453820198,Point,"[116.3949905, 39.8460415]",0
2453843990,Point,"[116.3820644, 39.8386531]",0
2453843991,Point,"[116.3819673, 39.8406208]",0
2453843992,Point,"[116.3820236, 39.8400493]",0
2453843993,Point,"[116.3818679, 39.8400491]",0
2453843999,Point,"[116.3808349, 39.8393505]",0
2453844000,Point,"[116.3819113, 39.8393811]",0
2453844001,Point,"[116.3808117, 39.839704]",0
2453844002,Point,"[116.3804712, 39.8396918]",0
2453844003,Point,"[116.3856276, 39.8405782]",0
2454614270,Point,"[116.4412801, 39.9712058]",1
2454614272,Point,"[116.4412122, 39.9712922]",1
2454614274,Point,"[116.4414187, 39.9713467]",1
2454614276,Point,"[116.4413133, 39.9713913]",1
2454614287,Point,"[116.4277175, 39.9740254]",0
2454614307,Point,"[116.4280723, 39.9745895]",0
2454614314,Point,"[116.4291255, 39.9744138]",0
2454614320,Point,"[116.4350793, 39.9747856]",0
2454614326,Point,"[116.4354409, 39.9748765]",0
2454614327,Point,"[116.433527, 39.9749259]",4
2454614331,Point,"[116.428047, 39.9750519]",0
2454614377,Point,"[116.425442, 39.9757111]",0
2454614380,Point,"[116.4249023, 39.9757256]",1
2454614394,Point,"[116.4256562, 39.9758302]",0
2454614419,Point,"[116.4248999, 39.9758399]",1
2454614431,Point,"[116.4284849, 39.9759097]",0
2454614433,Point,"[116.4248977, 39.9759451]",1
2454614442,Point,"[116.4257723, 39.9759555]",0
2454614451,Point,"[116.4292307, 39.9763124]",0
2454650124,Point,"[116.4343478, 39.9657804]",0
2454650132,Point,"[116.4378761, 39.9683423]",0
2454650156,Point,"[116.439698, 39.9694959]",0
2454650158,Point,"[116.4393805, 39.9696424]",0
2454650169,Point,"[116.4398011, 39.9697792]",0
2454650170,Point,"[116.4397895, 39.9698978]",0
2454650172,Point,"[116.4404507, 39.9702154]",0
2454650174,Point,"[116.4403318, 39.9702911]",0
2454650176,Point,"[116.4401867, 39.9704297]",0
2454650178,Point,"[116.4403512, 39.9704483]",0
2454650180,Point,"[116.441397, 39.9711202]",1
2454650183,Point,"[116.4415095, 39.9712803]",1
2454650186,Point,"[116.4411308, 39.9713516]",1
2454650188,Point,"[116.4412408, 39.9714444]",1
2454650190,Point,"[116.4425953, 39.9724299]",0
2454650192,Point,"[116.4423218, 39.9726075]",0
2454650194,Point,"[116.4427038, 39.9727124]",0
2454650196,Point,"[116.4426562, 39.9728232]",0
2454650198,Point,"[116.4437033, 39.9740939]",1
2454650210,Point,"[116.4446896, 39.974835]",0
2454650213,Point,"[116.4449283, 39.9749447]",0
2454650232,Point,"[116.4453109, 39.9758306]",1
2454650240,Point,"[116.4454872, 39.9758696]",1
2454650244,Point,"[116.4456845, 39.9759133]",1
2454650292,Point,"[116.4471858, 39.9778559]",0
2454650310,Point,"[116.4475719, 39.978077]",0
2454650314,Point,"[116.4485898, 39.9793725]",0
2455001886,Point,"[116.4082321, 39.8481464]",0
2455001891,Point,"[116.4060577, 39.8477772]",0
2455001893,Point,"[116.4054455, 39.847828]",0
2455001907,Point,"[116.3982937, 39.8481251]",0
2455001918,Point,"[116.4043163, 39.844462]",0
2455001920,Point,"[116.4047321, 39.8465383]",0
2455001930,Point,"[116.4011344, 39.8470021]",0
2455001936,Point,"[116.3989262, 39.8468108]",0
2455001938,Point,"[116.3966343, 39.8513095]",0
2455001942,Point,"[116.3988501, 39.8516847]",0
2455001953,Point,"[116.4008107, 39.8554699]",0
2455001955,Point,"[116.3987287, 39.8508459]",0
2455001969,Point,"[116.4040893, 39.8554738]",0
2455001971,Point,"[116.4042604, 39.8525082]",0
2455001973,Point,"[116.4079866, 39.852548]",0
2455001974,Point,"[116.4028096, 39.8524985]",0
2458117743,Point,"[116.2952302, 39.9777399]",0
2458140781,Point,"[116.2959165, 39.9140422]",0
2458140782,Point,"[116.2960092, 39.9140605]",0
2458140798,Point,"[116.2898969, 39.917294]",1
2458170180,Point,"[116.3055597, 39.9047721]",0
2458170216,Point,"[116.3055308, 39.9051654]",0
2458217492,Point,"[116.2890984, 39.9080954]",0
2458217498,Point,"[116.2891948, 39.9088966]",1
2458217499,Point,"[116.2889874, 39.9088989]",1
2458217516,Point,"[116.290039, 39.9179644]",0
2458217522,Point,"[116.2774339, 39.918853]",0
2458217523,Point,"[116.2773434, 39.9188587]",0
2461199936,Point,"[116.4965689, 39.8059159]",0
2461199937,Point,"[116.4983773, 39.8036676]",0
2461199944,Point,"[116.4976582, 39.8020074]",0
2462650449,Point,"[116.4590776, 39.8570106]",0
2462650459,Point,"[116.4595329, 39.8598744]",0
2462650494,Point,"[116.4391187, 39.8576757]",0
2462650498,Point,"[116.4390117, 39.8628403]",0
2462704747,Point,"[116.4705795, 39.8574563]",0
2462912834,Point,"[116.394674, 39.835445]",1
2462912835,Point,"[116.394523, 39.8354732]",1
2462912870,Point,"[116.3805529, 39.8387232]",0
2462923263,Point,"[116.3961965, 39.8122504]",1
2462923270,Point,"[116.3958275, 39.8122515]",1
2462923273,Point,"[116.3880949, 39.812273]",0
2462923275,Point,"[116.4026139, 39.8123781]",0
2462923277,Point,"[116.3991499, 39.8156231]",0
2462923297,Point,"[116.3953586, 39.8217989]",1
2462923304,Point,"[116.3957162, 39.8218001]",1
2463021918,Point,"[116.4119965, 39.8006075]",0
2466140392,Point,"[116.4946331, 39.8005453]",0
2468505191,Point,"[116.4903116, 39.9906061]",0
2468505193,Point,"[116.4864864, 39.9878877]",0
2468505194,Point,"[116.4899628, 39.990442]",0
2468505196,Point,"[116.491166, 39.9879782]",0
2468505202,Point,"[116.4899854, 39.9879556]",0
2468505205,Point,"[116.4864815, 39.9884878]",0
2468505207,Point,"[116.4864742, 39.9893879]",0
2468505209,Point,"[116.4899802, 39.9885269]",0
2468505210,Point,"[116.489972, 39.9894227]",0
2469607056,Point,"[116.3610643, 39.9433108]",0
2469607057,Point,"[116.3600859, 39.9441557]",0
2469607058,Point,"[116.3602149, 39.9432142]",0
2469607059,Point,"[116.3609533, 39.9441305]",0
2469607060,Point,"[116.3622733, 39.9442727]",0
2469607061,Point,"[116.361053, 39.9433943]",0
2469607062,Point,"[116.3623856, 39.9435243]",0
2469701078,Point,"[116.4900051, 39.9867189]",0
2471068350,Point,"[116.4370937, 39.8109946]",0
2471068361,Point,"[116.4493066, 39.8121115]",0
2471068376,Point,"[116.435512, 39.8136212]",0
2471068469,Point,"[116.44861, 39.8171538]",0
2473335562,Point,"[116.2851509, 39.9565817]",0
2473335567,Point,"[116.2867037, 39.958368]",0
2473335571,Point,"[116.2694177, 39.9590277]",2
2473335572,Point,"[116.2695215, 39.9599263]",0
2476520404,Point,"[116.3406948, 39.8511598]",0
2476520405,Point,"[116.3428795, 39.8693419]",0
2476598196,Point,"[116.499572, 39.8117893]",0
2477780953,Point,"[116.4959254, 39.8011376]",1
2477780955,Point,"[116.4958851, 39.8011881]",1
2477780957,Point,"[116.4953474, 39.8018519]",0
2477780959,Point,"[116.4952862, 39.8021773]",0
2477780961,Point,"[116.4932784, 39.8044063]",1
2477780968,Point,"[116.4933069, 39.8052056]",0
2477780970,Point,"[116.4959594, 39.8055986]",0
2477780972,Point,"[116.4956893, 39.805621]",0
2477780974,Point,"[116.4929349, 39.8056626]",0
2477780976,Point,"[116.4925481, 39.8058874]",0
2477780978,Point,"[116.4917055, 39.8069401]",0
2477780980,Point,"[116.4916618, 39.8072266]",0
2477780981,Point,"[116.491042, 39.807988]",1
2477780983,Point,"[116.4909726, 39.8080799]",1
2477836818,Point,"[116.4970218, 39.800379]",0
2477836829,Point,"[116.4970066, 39.8006358]",0
2477836831,Point,"[116.4964078, 39.8013701]",1
2477836834,Point,"[116.4963688, 39.8014229]",1
2477836861,Point,"[116.4944543, 39.8035592]",0
2477836866,Point,"[116.4944144, 39.8038273]",0
2477836872,Point,"[116.4937672, 39.8046236]",1
2480713380,Point,"[116.456328, 39.9075093]",0
2480733161,Point,"[116.4534559, 39.8922077]",2
2480733167,Point,"[116.4550408, 39.8923201]",1
2480733176,Point,"[116.453114, 39.8923378]",0
2480733179,Point,"[116.4520633, 39.8923647]",0
2480733182,Point,"[116.4497265, 39.89239]",1
2480739002,Point,"[116.4424549, 39.8920146]",0
2480739003,Point,"[116.4411318, 39.8920372]",0
2480739008,Point,"[116.4428525, 39.8921696]",0
2480739010,Point,"[116.4497239, 39.8922761]",1
2480739021,Point,"[116.4498085, 39.8959615]",0
2480760572,Point,"[116.3952321, 39.8905774]",0
2480760573,Point,"[116.3952111, 39.8906836]",0
2480760601,Point,"[116.4249096, 39.8924023]",0
2480760608,Point,"[116.4248767, 39.8928423]",0
2480776634,Point,"[116.3791091, 39.8881662]",0
2480776638,Point,"[116.3788587, 39.8882444]",0
2481086478,Point,"[116.2980982, 39.9186456]",0
2481114910,Point,"[116.3209699, 39.9748434]",0
2481114913,Point,"[116.3207913, 39.9749067]",0
2482537123,Point,"[116.3612851, 39.9391799]",0
2482550780,Point,"[116.3834578, 39.9330479]",0
2485149534,Point,"[116.2985769, 39.9916896]",0
2485149984,Point,"[116.3088544, 39.9938129]",0
2485222670,Point,"[116.3048976, 39.9944889]",0
2485223125,Point,"[116.2943646, 39.9855334]",0
2485223133,Point,"[116.296969, 39.9841584]",0
2489324700,Point,"[116.2554367, 39.8955283]",0
2489324716,Point,"[116.2541826, 39.895658]",0
2489324718,Point,"[116.2850462, 39.8956725]",0
2489324719,Point,"[116.2830859, 39.8956834]",0
2489324724,Point,"[116.2541989, 39.8957932]",0
2489324742,Point,"[116.2586884, 39.8959339]",1
2489324743,Point,"[116.2553624, 39.8959377]",0
2490576107,Point,"[116.4696887, 39.9974277]",0
2490576114,Point,"[116.4694948, 39.998937]",0
2490576117,Point,"[116.4679217, 39.998001]",0
2490576122,Point,"[116.4717895, 39.9989857]",0
2490851810,Point,"[116.3493452, 39.9216684]",0
2490851813,Point,"[116.3493645, 39.9220072]",0
2490851814,Point,"[116.3493748, 39.9222103]",0
2491766761,Point,"[116.4674847, 39.99758]",0
2491766767,Point,"[116.4694474, 39.9999673]",0
2492201127,Point,"[116.484835, 39.8345207]",0
2492201131,Point,"[116.4899966, 39.8351075]",0
2492201136,Point,"[116.4797265, 39.8378329]",0
2492201141,Point,"[116.4870987, 39.8385635]",0
2492201142,Point,"[116.4788061, 39.838598]",0
2492201149,Point,"[116.4864723, 39.8393872]",0
2492201156,Point,"[116.482979, 39.8428165]",0
2492201159,Point,"[116.4777229, 39.843041]",0
2492201161,Point,"[116.4775325, 39.8447065]",0
2492201162,Point,"[116.4711748, 39.8452245]",0
2492201182,Point,"[116.4764267, 39.8492243]",0
2492201188,Point,"[116.4777164, 39.8500109]",0
2492201199,Point,"[116.4795853, 39.8520868]",0
2492201200,Point,"[116.478, 39.8522968]",0
2492201207,Point,"[116.472596, 39.8530372]",0
2493862510,Point,"[116.3960112, 39.8059707]",1
2493862512,Point,"[116.3957025, 39.8122518]",1
2493862514,Point,"[116.3955323, 39.8159758]",1
2493862516,Point,"[116.3952261, 39.8217934]",1
2496957134,Point,"[116.4740236, 39.8249683]",0
2496957146,Point,"[116.4705678, 39.8291228]",0
2496957150,Point,"[116.4705563, 39.829397]",0
2498364551,Point,"[116.4324141, 39.9752757]",0
2498364555,Point,"[116.4299042, 39.9749739]",0
2498364556,Point,"[116.4334126, 39.974825]",0
2498364559,Point,"[116.4322363, 39.9749536]",0
2498370309,Point,"[116.4365512, 39.9747908]",1
2498370321,Point,"[116.4349667, 39.9750649]",0
2498370337,Point,"[116.4303457, 39.9763159]",0
2498370340,Point,"[116.4303099, 39.9758705]",0
2498370571,Point,"[116.4309742, 39.9775684]",0
2499038660,Point,"[116.4892139, 39.8168296]",0
2499038661,Point,"[116.4876648, 39.8170845]",0
2499038662,Point,"[116.4865074, 39.8172662]",0
2499038663,Point,"[116.4815151, 39.8180424]",0
2499038664,Point,"[116.4866874, 39.8187334]",0
2509341711,Point,"[116.2747314, 39.9723741]",0
2509341724,Point,"[116.2687508, 39.9775458]",0
2509341740,Point,"[116.2684815, 39.978111]",0
2509341741,Point,"[116.2683614, 39.9781814]",0
2509341742,Point,"[116.2681642, 39.9781694]",0
2509408789,Point,"[116.2740547, 39.9433957]",0
2509408797,Point,"[116.2710398, 39.9452489]",0
2509408798,Point,"[116.2707886, 39.9453786]",2
2509408803,Point,"[116.2844602, 39.9459458]",0
2509408804,Point,"[116.2841284, 39.9459929]",0
2513565162,Point,"[116.4370221, 39.8115196]",0
2513650987,Point,"[116.4617414, 39.9781081]",1
2513650988,Point,"[116.4616486, 39.9781684]",1
2513650989,Point,"[116.4615682, 39.9782207]",1
2513650990,Point,"[116.4614689, 39.9782852]",1
2513650991,Point,"[116.4648222, 39.9810566]",0
2513650992,Point,"[116.4647423, 39.9811081]",0
2513650993,Point,"[116.4646496, 39.9811678]",0
2513650994,Point,"[116.466488, 39.9824487]",1
2513650995,Point,"[116.4664083, 39.9825001]",1
2513650996,Point,"[116.4665499, 39.9825053]",1
2513650997,Point,"[116.4663288, 39.9825514]",1
2513650998,Point,"[116.4664701, 39.9825563]",1
2513650999,Point,"[116.4663904, 39.9826074]",1
2513651000,Point,"[116.4662398, 39.9826088]",1
2513651001,Point,"[116.4663012, 39.9826646]",1
2513651014,Point,"[116.4689025, 39.9846421]",0
2513651015,Point,"[116.4688056, 39.9846861]",0
2513651016,Point,"[116.4687189, 39.9847255]",0
2513651033,Point,"[116.4715114, 39.9863744]",1
2513651034,Point,"[116.4714079, 39.9864444]",1
2513651035,Point,"[116.4717284, 39.9865014]",1
2513651036,Point,"[116.4712994, 39.9865179]",1
2513651037,Point,"[116.4718368, 39.9865688]",1
2513651038,Point,"[116.4711946, 39.9865889]",1
2513651039,Point,"[116.4716016, 39.9865889]",1
2513651040,Point,"[116.4911589, 39.9866551]",0
2513651041,Point,"[116.4716993, 39.9866619]",1
2513651042,Point,"[116.4714912, 39.9866651]",1
2513651043,Point,"[116.471585, 39.9867371]",1
2513651044,Point,"[116.4713707, 39.9867484]",1
2513651045,Point,"[116.4714537, 39.9868235]",1
2513651052,Point,"[116.4738369, 39.9884071]",0
2513651053,Point,"[116.4737241, 39.9884805]",0
2513651055,Point,"[116.4736107, 39.9885543]",0
2513651056,Point,"[116.4734795, 39.9886397]",0
2513651061,Point,"[116.4749371, 39.9895842]",0
2513651063,Point,"[116.4748145, 39.9896444]",0
2513651066,Point,"[116.4756427, 39.9900605]",0
2513651067,Point,"[116.475264, 39.9902384]",0
2513662694,Point,"[116.3560365, 39.9860257]",0
2514860779,Point,"[116.4292404, 39.8192269]",0
2514860796,Point,"[116.4308674, 39.8230651]",0
2515879234,Point,"[116.4146305, 39.8697667]",0
2517272952,Point,"[116.4407369, 39.8330692]",0
2517272964,Point,"[116.4364826, 39.8364951]",0
2517272968,Point,"[116.4407309, 39.8371736]",0
2533476795,Point,"[116.4389389, 39.855677]",0
2533476796,Point,"[116.4326327, 39.8557118]",0
2548321413,Point,"[116.2586969, 39.8894553]",0
2548321414,Point,"[116.2600876, 39.8883378]",0
2554015147,Point,"[116.395087, 39.9857351]",0
2554015153,Point,"[116.3950023, 39.986604]",0
2554015155,Point,"[116.3976619, 39.9844816]",0
2554015168,Point,"[116.3988518, 39.9829914]",0
2554015178,Point,"[116.3950411, 39.9854496]",0
2554015189,Point,"[116.3908819, 39.9841473]",0
2554015228,Point,"[116.3921952, 39.9830032]",0
2554050662,Point,"[116.3971292, 39.9935926]",0
2554050663,Point,"[116.3970793, 39.9951875]",0
2554050675,Point,"[116.3967321, 39.9968217]",0
2554050688,Point,"[116.3978107, 39.9970114]",0
2556667971,Point,"[116.4577278, 39.8418396]",0
2556667975,Point,"[116.4630659, 39.8424182]",0
2558635043,Point,"[116.3347432, 39.8748337]",0
2558635052,Point,"[116.3358177, 39.8759912]",0
2558656059,Point,"[116.3302869, 39.8820978]",0
2558656067,Point,"[116.3204603, 39.8831874]",0
2558656074,Point,"[116.3281143, 39.8833549]",0
2558656075,Point,"[116.3296223, 39.8833791]",0
2558656077,Point,"[116.3316835, 39.8833675]",0
2558656091,Point,"[116.3411288, 39.8880279]",0
2558656096,Point,"[116.341143, 39.8884801]",0
2558656098,Point,"[116.3298318, 39.8884912]",0
2558713931,Point,"[116.3280389, 39.9659185]",0
2558713932,Point,"[116.3269097, 39.9659711]",0
2558713934,Point,"[116.327382, 39.9659815]",0
2558713936,Point,"[116.3273732, 39.9661951]",0
2558713939,Point,"[116.3273649, 39.9663944]",0
2569459837,Point,"[116.4494749, 39.9083736]",0
2571037809,Point,"[116.4030461, 39.990775]",0
2571037821,Point,"[116.407139, 39.9898197]",0
2571037833,Point,"[116.4034854, 39.9907312]",0
2575647165,Point,"[116.4537987, 39.9624835]",0
2575647166,Point,"[116.4540297, 39.962691]",0
2575647177,Point,"[116.4508999, 39.9647488]",0
2575647187,Point,"[116.4469717, 39.9670176]",1
2575647188,Point,"[116.4468235, 39.967116]",1
2575647189,Point,"[116.4471697, 39.9672013]",1
2575647191,Point,"[116.447019, 39.9673027]",1
2575647196,Point,"[116.4452291, 39.9681748]",1
2575647197,Point,"[116.4457953, 39.9682354]",1
2575647207,Point,"[116.4413131, 39.97104]",1
2575647208,Point,"[116.4411966, 39.9711253]",1
2575647209,Point,"[116.441108, 39.9711901]",1
2575647210,Point,"[116.4410265, 39.9712498]",1
2575647211,Point,"[116.441576, 39.97135]",1
2575647212,Point,"[116.441485, 39.9714171]",1
2575647213,Point,"[116.4413978, 39.9714814]",1
2575647214,Point,"[116.4365737, 39.9715306]",0
2575647215,Point,"[116.441325, 39.971535]",1
2575647220,Point,"[116.4397908, 39.9721538]",0
2575647223,Point,"[116.4393898, 39.9726214]",0
2575647224,Point,"[116.4384675, 39.9734725]",0
2575647225,Point,"[116.4382677, 39.9737894]",0
2575647228,Point,"[116.4366566, 39.9743084]",1
2575647229,Point,"[116.4366642, 39.9744501]",1
2575647231,Point,"[116.4355894, 39.9746019]",0
2575647240,Point,"[116.4012548, 39.9754466]",1
2575647241,Point,"[116.4014256, 39.9754477]",1
2575647244,Point,"[116.4114594, 39.975515]",1
2575647245,Point,"[116.4264821, 39.9755286]",0
2575647246,Point,"[116.4183645, 39.9755612]",1
2575647251,Point,"[116.4012469, 39.9757414]",1
2575647252,Point,"[116.4013078, 39.9757419]",1
2575647253,Point,"[116.4014204, 39.9757429]",1
2575647255,Point,"[116.411317, 39.9758271]",1
2575647256,Point,"[116.411445, 39.9758281]",1
2575647257,Point,"[116.4264135, 39.9758753]",0
2575647258,Point,"[116.4183471, 39.9758868]",1
2575677049,Point,"[116.4075848, 39.975489]",1
2575677054,Point,"[116.4142845, 39.9755339]",1
2575677056,Point,"[116.4075841, 39.9755637]",1
2575677062,Point,"[116.3971053, 39.9756235]",0
2575677064,Point,"[116.414282, 39.9756235]",1
2575677067,Point,"[116.407583, 39.975685]",1
2575677089,Point,"[116.396937, 39.9757132]",0
2575677094,Point,"[116.414279, 39.9757367]",1
2575677096,Point,"[116.4157105, 39.975752]",0
2575677105,Point,"[116.407582, 39.9757953]",1
2575677119,Point,"[116.4142758, 39.9758522]",1
2575677121,Point,"[116.4153292, 39.9758612]",0
