id,time,entity_id,traj_id,coordinates,current_dis,speeds,holidays
403959,2013-10-26T04:02:48Z,4123,17144,"[116.346451,39.851337]",2.4515533678596366,67.05,1
403960,2013-10-26T04:03:09Z,4123,17144,"[116.345894,39.848522]",2.7685586237141684,55.875,1
403961,2013-10-26T04:03:30Z,4123,17144,"[116.346283,39.849682]",3.0176210049563563,64.82249999999999,1
403962,2013-10-26T04:03:52Z,4123,17144,"[116.350586,39.850929]",3.410322687934708,67.9675,1
403963,2013-10-26T04:04:15Z,4123,17144,"[116.354538,39.852032]",3.769312704968831,67.3025,1
403964,2013-10-26T04:04:36Z,4123,17144,,,69.75,1
405092,2013-10-26T14:15:00Z,4125,17186,"[116.500198,39.864521]",0.0,26.75,1
405093,2013-10-26T14:15:19Z,4125,17186,"[116.500183,39.866497]",0.2197700605759682,20.8625,1
405094,2013-10-26T14:15:46Z,4125,17186,"[116.502213,39.867485]",0.4325609755449255,11.0425,1
405095,2013-10-26T14:16:44Z,4125,17186,"[116.504875,39.867447]",0.6598036298226865,17.96,1
405096,2013-10-26T14:17:31Z,4125,17186,"[116.50843,39.867298]",0.963778942264576,14.5625,1
405097,2013-10-26T14:18:19Z,4125,17186,"[116.511436,39.867409]",1.2212152686269868,14.4225,1
405098,2013-10-26T14:19:31Z,4125,17186,"[116.513817,39.866795]",1.474792629717634,8.5075,1
405099,2013-10-26T14:27:07Z,4125,17186,"[116.513809,39.864929]",1.693801821059005,9.0325,1
405100,2013-10-26T14:29:44Z,4125,17186,"[116.513824,39.862869]",1.925505837156969,11.37,1
405101,2013-10-26T14:31:19Z,4125,17186,"[116.515251,39.860279]",2.272382490228019,14.2925,1
405102,2013-10-26T14:32:47Z,4125,17186,"[116.517578,39.856339]",2.753442913021848,22.7575,1
405103,2013-10-26T14:33:43Z,4125,17186,"[116.515411,39.852695]",3.198890920246519,15.49,1
405104,2013-10-26T14:34:31Z,4125,17186,"[116.513054,39.850521]",3.5164837835797123,17.81,1
405105,2013-10-26T14:35:31Z,4125,17186,"[116.510811,39.849079]",3.766405694740575,14.255,1
405106,2013-10-26T14:36:07Z,4125,17186,,,24.6275,1
405479,2013-10-26T23:15:00Z,4125,17200,"[116.404533,39.865231]",0.0,20.5325,1
405480,2013-10-26T23:15:24Z,4125,17200,"[116.40744,39.865108]",0.2484992808550581,23.03,1
405481,2013-10-26T23:15:48Z,4125,17200,"[116.410484,39.865196]",0.5084995651644232,25.4875,1
405482,2013-10-26T23:16:35Z,4125,17200,"[116.413544,39.865253]",0.7698180586570883,21.175,1
405483,2013-10-26T23:17:00Z,4125,17200,"[116.413841,39.863373]",0.9833115729390844,23.335,1
405484,2013-10-26T23:17:47Z,4125,17200,"[116.414017,39.860039]",1.3543753961919829,28.92,1
405485,2013-10-26T23:18:13Z,4125,17200,"[116.414108,39.857533]",1.6331563874173742,18.315,1
405486,2013-10-26T23:18:59Z,4125,17200,"[116.409744,39.857311]",2.011965481734983,31.37,1
405487,2013-10-26T23:19:47Z,4125,17200,"[116.407318,39.857311]",2.2487952441034267,30.15,1
405488,2013-10-26T23:20:11Z,4125,17200,"[116.403702,39.857246]",2.5575679771679094,52.162499999999994,1
405489,2013-10-26T23:20:36Z,4125,17200,"[116.399544,39.857239]",2.912513592279752,56.865,1
405490,2013-10-26T23:21:23Z,4125,17200,"[116.398804,39.856659]",3.1792010907178847,56.865,1
405491,2013-10-26T23:22:00Z,4125,17200,"[116.404106,39.856899]",3.6325867721254825,52.162499999999994,1
405492,2013-10-26T23:23:12Z,4125,17200,"[116.408501,39.856995]",4.010328309330793,56.25,1
405493,2013-10-26T23:23:58Z,4125,17200,,,58.735,1
405782,2013-10-26T00:30:00Z,4127,17214,"[116.349754,39.928207]",0.0,29.86,1
405783,2013-10-26T00:30:24Z,4127,17214,"[116.352966,39.92828]",0.2745995410662677,31.445,1
405784,2013-10-26T00:31:07Z,4127,17214,"[116.355331,39.928127]",0.4866445546625357,60.16,1
405785,2013-10-26T00:31:36Z,4127,17214,"[116.355919,39.925316]",0.8309233752724919,59.63250000000001,1
405786,2013-10-26T00:32:12Z,4127,17214,"[116.3563,39.920532]",1.3639040596281309,61.5275,1
405787,2013-10-26T00:32:23Z,4127,17214,"[116.356361,39.918495]",1.5904818315345404,56.6175,1
405788,2013-10-26T00:32:35Z,4127,17214,"[116.356453,39.916435]",1.8196918545323093,70.16499999999999,1
405789,2013-10-26T00:33:07Z,4127,17214,"[116.356499,39.910305]",2.5013700926539184,58.7225,1
405790,2013-10-26T00:33:46Z,4127,17214,"[116.356613,39.903133]",3.2994113975612094,60.785,1
405791,2013-10-26T00:33:59Z,4127,17214,"[116.356682,39.901115]",3.5238937866382285,57.6125,1
405792,2013-10-26T00:34:44Z,4127,17214,"[116.349609,39.897808]",4.320830448537721,51.325,1
405793,2013-10-26T00:35:07Z,4127,17214,"[116.348595,39.894794]",4.678871870286168,53.185,1
405794,2013-10-26T00:35:21Z,4127,17214,"[116.348602,39.892315]",4.9545417441895285,55.81,1
405795,2013-10-26T00:35:45Z,4127,17214,"[116.348724,39.887875]",5.448387389975919,55.4325,1
405796,2013-10-26T00:36:06Z,4127,17214,,,63.4825,1
405841,2013-10-26T01:15:00Z,4127,17216,"[116.25309,39.89378]",0.0,25.2425,1
405842,2013-10-26T01:15:34Z,4127,17216,"[116.253159,39.896568]",0.3100864627089231,40.465,1
405843,2013-10-26T01:15:58Z,4127,17216,"[116.256699,39.896812]",0.6147448542605011,66.965,1
405844,2013-10-26T01:16:31Z,4127,17216,"[116.264076,39.896889]",1.244164887542197,56.83749999999999,1
405845,2013-10-26T01:16:43Z,4127,17216,"[116.266602,39.896889]",1.4596680712094483,61.5325,1
405846,2013-10-26T01:17:06Z,4127,17216,"[116.270912,39.89682]",1.8277197653291908,64.2725,1
405847,2013-10-26T01:17:30Z,4127,17216,"[116.275177,39.896839]",2.1916044930571523,55.919999999999995,1
405848,2013-10-26T01:18:05Z,4127,17216,"[116.274185,39.900204]",2.5752492575640127,48.60999999999999,1
405849,2013-10-26T01:18:18Z,4127,17216,"[116.274162,39.902424]",2.8221250192146248,63.2,1
405850,2013-10-26T01:18:29Z,4127,17216,"[116.27417,39.904644]",3.0689939269449087,57.747499999999995,1
405851,2013-10-26T01:18:41Z,4127,17216,"[116.274216,39.90678]",3.3065533508558307,58.0075,1
405852,2013-10-26T01:19:03Z,4127,17216,"[116.274185,39.910374]",3.706230063242948,62.6575,1
405853,2013-10-26T01:19:29Z,4127,17216,"[116.274635,39.915031]",4.2255172168843735,51.73,1
405854,2013-10-26T01:19:41Z,4127,17216,"[116.275032,39.917141]",4.4625835680703965,62.504999999999995,1
405855,2013-10-26T01:19:53Z,4127,17216,,,51.935,1
406728,2013-10-26T16:45:00Z,4129,17258,"[116.346947,39.923309]",0.0,43.1875,1
406729,2013-10-26T16:45:50Z,4129,17258,"[116.352577,39.923515]",0.4806780836537929,18.2875,1
406730,2013-10-26T16:47:39Z,4129,17258,"[116.355934,39.923069]",0.7792564425491512,21.3625,1
406731,2013-10-26T16:48:56Z,4129,17258,"[116.355919,39.930241]",1.5767966760261811,29.015,1
406732,2013-10-26T16:49:50Z,4129,17258,"[116.355751,39.934841]",2.088525440526519,26.082500000000003,1
406733,2013-10-26T16:51:35Z,4129,17258,"[116.357506,39.944122]",3.131380015490861,21.11,1
406734,2013-10-26T16:53:24Z,4129,17258,"[116.360458,39.944996]",3.4011663248329613,25.3575,1
406735,2013-10-26T16:54:18Z,4129,17258,"[116.365067,39.946274]",3.8190093840154304,29.625,1
406736,2013-10-26T16:55:15Z,4129,17258,"[116.369965,39.948082]",4.282452596587745,37.235,1
406737,2013-10-26T16:56:10Z,4129,17258,"[116.378662,39.950539]",5.0726023378400145,38.7975,1
406738,2013-10-26T16:57:04Z,4129,17258,"[116.379318,39.958149]",5.920693451756804,23.1625,1
406739,2013-10-26T16:57:58Z,4129,17258,"[116.380081,39.965305]",6.719106396496117,45.682500000000005,1
406740,2013-10-26T16:58:53Z,4129,17258,"[116.383217,39.968037]",7.123743037982278,30.965000000000003,1
406741,2013-10-26T16:59:47Z,4129,17258,"[116.388611,39.968113]",7.583526118773508,33.1,1
406742,2013-10-26T17:00:42Z,4129,17258,,,30.667499999999997,1
406763,2013-10-26T18:15:00Z,4129,17260,"[116.432213,39.95435]",0.0,23.0425,1
406764,2013-10-26T18:15:57Z,4129,17260,"[116.431213,39.949909]",0.5052459368246626,41.029999999999994,1
406765,2013-10-26T18:16:52Z,4129,17260,"[116.425888,39.949814]",0.9593145907836133,29.3675,1
406766,2013-10-26T18:17:46Z,4129,17260,"[116.421577,39.949627]",1.3274074446634836,33.2675,1
406767,2013-10-26T18:18:42Z,4129,17260,"[116.416214,39.949471]",1.7849237022279472,28.035,1
406768,2013-10-26T18:19:36Z,4129,17260,"[116.406647,39.949196]",2.6010709929646003,30.54,1
406769,2013-10-26T18:20:33Z,4129,17260,"[116.397484,39.949078]",3.382317146938064,28.96,1
406770,2013-10-26T18:21:28Z,4129,17260,"[116.384964,39.94891]",4.449799473836103,41.4475,1
406771,2013-10-26T18:23:04Z,4129,17260,"[116.366928,39.947033]",6.0014779511994005,28.9325,1
406772,2013-10-26T18:23:58Z,4129,17260,"[116.360565,39.945]",6.5891649073640455,21.575,1
406773,2013-10-26T18:24:52Z,4129,17260,"[116.357285,39.94416]",6.883988810797838,16.545,1
406774,2013-10-26T18:25:49Z,4129,17260,"[116.355354,39.942593]",7.123711702121563,23.077499999999997,1
406775,2013-10-26T18:27:35Z,4129,17260,"[116.355469,39.939892]",7.4242318191624115,23.4675,1
406776,2013-10-26T18:29:20Z,4129,17260,"[116.355667,39.937115]",7.733502312612893,23.955,1
406777,2013-10-26T18:31:07Z,4129,17260,,,20.785,1
406901,2013-10-26T10:15:00Z,4130,17270,"[116.318008,40.006367]",0.0,29.5275,1
406902,2013-10-26T10:16:49Z,4130,17270,"[116.315002,40.004013]",0.4082535440444656,30.1525,1
406903,2013-10-26T10:17:45Z,4130,17270,"[116.315086,40.000526]",0.7960801842439644,30.94,1
406904,2013-10-26T10:19:57Z,4130,17270,"[116.315636,39.992641]",1.6791876469493237,24.57,1
406905,2013-10-26T10:21:44Z,4130,17270,"[116.316154,39.987041]",2.303984558593659,13.325,1
406906,2013-10-26T10:23:51Z,4130,17270,"[116.316856,39.977985]",3.3128662240362283,34.267500000000005,1
406907,2013-10-26T10:25:39Z,4130,17270,"[116.318336,39.973953]",3.7788788579192216,38.58,1
406908,2013-10-26T10:26:32Z,4130,17270,"[116.319481,39.971191]",4.101145452325493,34.47,1
406909,2013-10-26T10:27:31Z,4130,17270,"[116.320808,39.967648]",4.511043290462516,25.950000000000003,1
406910,2013-10-26T10:29:37Z,4130,17270,"[116.322075,39.964386]",4.889515163256847,35.5175,1
406911,2013-10-26T10:30:32Z,4130,17270,"[116.322975,39.958179]",5.5839942692063245,24.512500000000003,1
406912,2013-10-26T10:31:26Z,4130,17270,"[116.323555,39.954456]",6.00094001050438,40.795,1
406913,2013-10-26T10:34:00Z,4130,17270,"[116.323372,39.955177]",6.321988133494041,28.72,1
406914,2013-10-26T10:34:54Z,4130,17270,"[116.324501,39.947056]",7.230171843925643,31.53,1
406915,2013-10-26T10:36:44Z,4130,17270,,,48.557500000000005,1
407430,2013-10-26T21:00:00Z,4131,17289,"[116.323067,39.896816]",0.0,47.4625,1
407431,2013-10-26T21:00:36Z,4131,17289,"[116.327354,39.896896]",0.3658621949777812,49.177499999999995,1
407432,2013-10-26T21:01:00Z,4131,17289,"[116.330353,39.896942]",0.6217699215435188,57.63999999999999,1
407433,2013-10-26T21:02:33Z,4131,17289,"[116.341438,39.897392]",1.56879486332856,47.2125,1
407434,2013-10-26T21:05:01Z,4131,17289,"[116.342644,39.902397]",2.1823820098661444,23.895,1
407435,2013-10-26T21:05:33Z,4131,17289,"[116.344444,39.903095]",2.382415588501695,33.325,1
407436,2013-10-26T21:07:01Z,4131,17289,"[116.346329,39.905552]",2.793195573324096,25.9925,1
407437,2013-10-26T21:07:54Z,4131,17289,"[116.346046,39.903172]",3.0589545751867764,21.085,1
407438,2013-10-26T21:08:33Z,4131,17289,"[116.342957,39.903099]",3.324893812820956,33.325,1
407439,2013-10-26T21:10:57Z,4131,17289,"[116.342331,39.898018]",3.9088798340566586,47.2125,1
407440,2013-10-26T21:13:09Z,4131,17289,"[116.342529,39.895847]",4.151029181084977,33.3,1
407441,2013-10-26T21:13:45Z,4131,17289,"[116.34285,39.892403]",4.535006139616163,15.215,1
407442,2013-10-26T21:14:21Z,4131,17289,"[116.342636,39.889889]",4.815624349323907,38.095000000000006,1
407443,2013-10-26T21:15:09Z,4131,17289,"[116.34243,39.888519]",5.031554210701944,38.095000000000006,1
407444,2013-10-26T21:15:57Z,4131,17289,,,14.67,1
407588,2013-10-26T06:15:00Z,4132,17294,"[116.452888,39.92144]",0.0,38.1,1
407589,2013-10-26T06:15:31Z,4132,17294,"[116.457222,39.920425]",0.3872182355302768,29.1625,1
407590,2013-10-26T06:16:53Z,4132,17294,"[116.461143,39.919292]",0.7462835934455267,59.09,1
407591,2013-10-26T06:17:17Z,4132,17294,"[116.461617,39.916492]",1.0605528525661194,63.62500000000001,1
407592,2013-10-26T06:17:34Z,4132,17294,"[116.461586,39.913799]",1.3605083347800542,57.825,1
407593,2013-10-26T06:17:52Z,4132,17294,"[116.461708,39.910053]",1.777200179179951,62.895,1
407594,2013-10-26T06:18:16Z,4132,17294,"[116.461609,39.90522]",2.3147047520370965,64.0025,1
407595,2013-10-26T06:18:27Z,4132,17294,"[116.461609,39.902946]",2.56757761292054,66.0975,1
407596,2013-10-26T06:18:39Z,4132,17294,"[116.46154,39.900776]",2.8089678483283147,63.9275,1
407597,2013-10-26T06:18:51Z,4132,17294,"[116.461525,39.898556]",3.0558391293578704,60.5225,1
407598,2013-10-26T06:19:02Z,4132,17294,"[116.461472,39.896343]",3.301970217387157,62.8425,1
407599,2013-10-26T06:19:15Z,4132,17294,"[116.461418,39.894234]",3.5365400304567816,49.0975,1
407600,2013-10-26T06:19:38Z,4132,17294,"[116.461342,39.890053]",4.0015199120912985,58.2275,1
407601,2013-10-26T06:19:51Z,4132,17294,"[116.461288,39.887875]",4.243761223289194,62.28999999999999,1
407602,2013-10-26T06:20:02Z,4132,17294,,,52.2775,1
407794,2013-10-26T11:00:00Z,4132,17301,"[116.427292,39.907845]",0.0,32.800000000000004,1
407795,2013-10-26T11:01:00Z,4132,17301,"[116.432343,39.908154]",0.4439952286314616,54.495,1
407796,2013-10-26T11:02:00Z,4132,17301,"[116.431297,39.905079]",0.7973901346650163,24.244999999999997,1
407797,2013-10-26T11:02:40Z,4132,17301,"[116.427338,39.905178]",1.1353503172655468,19.4725,1
407798,2013-10-26T11:03:52Z,4132,17301,"[116.427238,39.907848]",1.433508288749482,32.800000000000004,1
407799,2013-10-26T11:04:52Z,4132,17301,"[116.427025,39.910164]",1.6917224527660155,20.8275,1
407800,2013-10-26T11:05:28Z,4132,17301,"[116.425133,39.908886]",1.9699244022011555,32.800000000000004,1
407801,2013-10-26T11:06:16Z,4132,17301,"[116.419975,39.908394]",2.4151181397500467,44.34,1
407802,2013-10-26T11:07:27Z,4132,17301,"[116.416168,39.908253]",2.7402644509879868,37.115,1
407803,2013-10-26T11:07:51Z,4132,17301,"[116.412361,39.908173]",3.0651230371867424,25.7275,1
407804,2013-10-26T11:09:03Z,4132,17301,"[116.408966,39.908073]",3.3549311047750248,31.992500000000003,1
407805,2013-10-26T11:11:03Z,4132,17301,"[116.400909,39.907825]",4.0428118541586855,21.7025,1
407806,2013-10-26T11:12:04Z,4132,17301,"[116.394081,39.907585]",4.625857421080216,32.4775,1
407807,2013-10-26T11:12:40Z,4132,17301,"[116.391403,39.907467]",4.8546798959436455,35.697500000000005,1
407808,2013-10-26T11:13:03Z,4132,17301,,,49.572500000000005,1
407882,2013-10-26T12:30:00Z,4132,17302,"[116.510147,39.904476]",0.0,22.4125,1
407883,2013-10-26T12:30:24Z,4132,17302,"[116.512543,39.904724]",0.2062415074752901,24.5475,1
407884,2013-10-26T12:30:48Z,4132,17302,"[116.515297,39.90472]",0.4411698494091336,26.4925,1
407885,2013-10-26T12:31:24Z,4132,17302,"[116.516716,39.906219]",0.6582813417022426,34.2425,1
407886,2013-10-26T12:31:47Z,4132,17302,"[116.519806,39.906143]",0.9241120007299204,28.4025,1
407887,2013-10-26T12:32:24Z,4132,17302,"[116.523445,39.906181]",1.2348254855933292,20.5975,1
407888,2013-10-26T12:32:59Z,4132,17302,"[116.526993,39.906246]",1.5377971086616775,27.72,1
407889,2013-10-26T12:46:11Z,4132,17302,"[116.52932,39.9062]",1.746872048484294,8.2875,1
407890,2013-10-26T12:48:35Z,4132,17302,"[116.529594,39.907993]",1.9524445166771216,5.782500000000001,1
407891,2013-10-26T12:49:35Z,4132,17302,"[116.528984,39.909733]",2.182255677634949,17.112499999999997,1
407892,2013-10-26T12:50:24Z,4132,17302,"[116.522636,39.909626]",2.723858626615535,41.0775,1
407893,2013-10-26T12:52:36Z,4132,17302,"[116.522453,39.910271]",3.0308743903410864,41.0775,1
407894,2013-10-26T12:53:00Z,4132,17302,"[116.522156,39.908638]",3.2311103622980166,18.869999999999997,1
407895,2013-10-26T12:53:23Z,4132,17302,"[116.519653,39.908131]",3.451953544305852,20.21,1
407896,2013-10-26T12:54:23Z,4132,17302,,,22.2825,1
408090,2013-10-26T19:00:00Z,4132,17308,"[116.499985,39.864166]",0.0,18.1075,1
408091,2013-10-26T19:00:38Z,4132,17308,"[116.499947,39.861336]",0.3147177686873968,12.7175,1
408092,2013-10-26T19:01:07Z,4132,17308,"[116.496414,39.861004]",0.6359620346942603,40.4175,1
408093,2013-10-26T19:01:38Z,4132,17308,"[116.491066,39.861034]",1.0924722550668151,25.9075,1
408094,2013-10-26T19:02:07Z,4132,17308,"[116.487762,39.860882]",1.3754928042480423,29.415,1
408095,2013-10-26T19:02:56Z,4132,17308,"[116.48774,39.863651]",1.6862192608617657,27.01,1
408096,2013-10-26T19:03:18Z,4132,17308,"[116.488144,39.866333]",1.98644928961762,22.305,1
408097,2013-10-26T19:03:37Z,4132,17308,"[116.488548,39.868866]",2.270233603735966,19.6925,1
408098,2013-10-26T19:03:54Z,4132,17308,"[116.488983,39.87154]",2.5698958995823857,27.5625,1
408099,2013-10-26T19:04:06Z,4132,17308,"[116.489265,39.873352]",2.772825749384352,22.8225,1
408100,2013-10-26T19:04:31Z,4132,17308,"[116.489761,39.876812]",3.1599053512266684,28.82,1
408101,2013-10-26T19:05:06Z,4132,17308,"[116.489914,39.878826]",3.3842550788919765,33.1225,1
408102,2013-10-26T19:05:53Z,4132,17308,"[116.489929,39.880817]",3.605663814005237,31.9825,1
408103,2013-10-26T19:06:36Z,4132,17308,"[116.489929,39.883423]",3.8954581302172353,33.965,1
408104,2013-10-26T19:07:29Z,4132,17308,,,21.870000000000005,1
408300,2013-10-26T23:30:00Z,4132,17313,"[116.367233,39.855473]",0.0,58.6275,1
408301,2013-10-26T23:30:24Z,4132,17313,"[116.371071,39.856533]",0.3481895306407142,60.1325,1
408302,2013-10-26T23:30:46Z,4132,17313,"[116.375557,39.857071]",0.7366964349716844,61.655,1
408303,2013-10-26T23:30:57Z,4132,17313,"[116.378006,39.857059]",0.9457560591410122,58.4825,1
408304,2013-10-26T23:31:18Z,4132,17313,"[116.38311,39.85704]",1.381461066597434,56.86,1
408305,2013-10-26T23:31:41Z,4132,17313,"[116.388145,39.857048]",1.8112676575200053,42.442499999999995,1
408306,2013-10-26T23:32:05Z,4132,17313,"[116.392563,39.85704]",2.1884196455166527,52.622499999999995,1
408307,2013-10-26T23:32:40Z,4132,17313,"[116.397362,39.85688]",2.5985901993795686,60.6625,1
408308,2013-10-26T23:33:04Z,4132,17313,"[116.399704,39.855831]",2.830056822871577,58.23,1
408309,2013-10-26T23:33:40Z,4132,17313,"[116.40007,39.853207]",3.124081783691812,18.5425,1
408310,2013-10-26T23:34:07Z,4132,17313,"[116.400253,39.850178]",3.46127842211798,48.375,1
408311,2013-10-26T23:34:29Z,4132,17313,"[116.400398,39.847015]",3.813227447990951,56.25,1
408312,2013-10-26T23:35:05Z,4132,17313,"[116.400589,39.843731]",4.178778026302882,44.67999999999999,1
408313,2013-10-26T23:35:28Z,4132,17313,"[116.400719,39.840446]",4.544244519322454,51.462500000000006,1
408314,2013-10-26T23:35:52Z,4132,17313,,,31.0375,1
408441,2013-10-26T10:30:00Z,4134,17317,"[116.400726,39.832905]",0.0,33.027499999999996,1
408442,2013-10-26T10:31:39Z,4134,17317,"[116.401039,39.831566]",0.2332222738939161,39.7625,1
408443,2013-10-26T10:33:07Z,4134,17317,"[116.40477,39.832085]",0.564564088386703,24.71,1
408444,2013-10-26T10:34:02Z,4134,17317,"[116.408508,39.832191]",0.8840228272552664,29.8575,1
408445,2013-10-26T10:34:57Z,4134,17317,"[116.412811,39.832218]",1.2514919004425693,31.0875,1
408446,2013-10-26T10:36:04Z,4134,17317,"[116.417114,39.832218]",1.6189442631840665,36.9125,1
408447,2013-10-26T10:37:54Z,4134,17317,"[116.422081,39.83223]",2.043100609570704,33.6225,1
408448,2013-10-26T10:39:22Z,4134,17317,"[116.42585,39.832222]",2.36500470297835,24.9075,1
408449,2013-10-26T10:40:50Z,4134,17317,"[116.429306,39.832233]",2.66013135199002,23.7325,1
408450,2013-10-26T10:41:35Z,4134,17317,"[116.432014,39.832226]",2.8913880585878347,26.4225,1
408451,2013-10-26T10:42:29Z,4134,17317,"[116.436333,39.832207]",3.2602128735598432,44.475,1
408452,2013-10-26T10:43:01Z,4134,17317,"[116.441124,39.832176]",3.66935241362329,41.495,1
408453,2013-10-26T10:43:24Z,4134,17317,"[116.444229,39.832165]",3.934530931383997,56.94,1
408454,2013-10-26T10:43:55Z,4134,17317,"[116.451248,39.832317]",4.534152728600534,67.2675,1
408455,2013-10-26T10:44:17Z,4134,17317,,,56.177499999999995,1
408592,2013-10-26T14:15:00Z,4134,17320,"[116.546494,40.024632]",0.0,43.334999999999994,1
408593,2013-10-26T14:15:22Z,4134,17320,"[116.543465,40.02356]",0.2841505165287039,36.5475,1
408594,2013-10-26T14:16:39Z,4134,17320,"[116.536407,40.021038]",0.9474117863878038,41.252500000000005,1
408595,2013-10-26T14:17:12Z,4134,17320,"[116.532608,40.019699]",1.3035553364885577,40.44499999999999,1
408596,2013-10-26T14:17:34Z,4134,17320,"[116.530396,40.018902]",1.5117399036176329,27.625,1
408597,2013-10-26T14:19:24Z,4134,17320,"[116.524887,40.016949]",2.028732432113173,45.02,1
408598,2013-10-26T14:19:57Z,4134,17320,"[116.519432,40.015003]",2.5412373648237097,38.94499999999999,1
408599,2013-10-26T14:20:41Z,4134,17320,"[116.515572,40.012096]",3.002297497058919,59.825,1
408600,2013-10-26T14:21:58Z,4134,17320,"[116.513718,40.010403]",3.248086923682872,43.42,1
408601,2013-10-26T14:22:42Z,4134,17320,"[116.509903,40.006985]",3.7481413877269545,39.815,1
408602,2013-10-26T14:23:04Z,4134,17320,"[116.508316,40.005508]",3.960866266382615,42.72,1
408603,2013-10-26T14:23:24Z,4134,17320,"[116.506546,40.00388]",4.196461688512083,37.02,1
408604,2013-10-26T14:24:32Z,4134,17320,"[116.502686,40.000393]",4.704862838799186,27.895,1
408605,2013-10-26T14:25:27Z,4134,17320,"[116.501007,39.998146]",4.9968543020385665,32.915,1
408606,2013-10-26T14:26:00Z,4134,17320,,,40.822500000000005,1
408822,2013-10-26T00:15:00Z,4135,17327,"[116.345306,39.960022]",0.0,29.4975,1
408823,2013-10-26T00:15:32Z,4135,17327,"[116.343567,39.962082]",0.2740038289845064,29.602500000000003,1
408824,2013-10-26T00:16:00Z,4135,17327,"[116.34211,39.964027]",0.5331576423273068,28.8125,1
408825,2013-10-26T00:16:32Z,4135,17327,"[116.341652,39.965923]",0.7477745210487536,26.4625,1
408826,2013-10-26T00:17:44Z,4135,17327,"[116.347511,39.967495]",1.399407561642709,42.5475,1
408827,2013-10-26T00:18:29Z,4135,17327,"[116.356712,39.967678]",2.1839941954846185,52.145,1
408828,2013-10-26T00:18:40Z,4135,17327,"[116.359146,39.967663]",2.3914405695927217,52.145,1
408829,2013-10-26T00:18:51Z,4135,17327,"[116.361595,39.96767]",2.6001600886756533,52.975,1
408830,2013-10-26T00:19:13Z,4135,17327,"[116.366646,39.967709]",3.0306574800789035,64.17,1
408831,2013-10-26T00:19:24Z,4135,17327,"[116.369095,39.967712]",3.239375679894545,55.7025,1
408832,2013-10-26T00:19:47Z,4135,17327,"[116.374023,39.967861]",3.659694557868594,61.945,1
408833,2013-10-26T00:20:24Z,4135,17327,"[116.379295,39.968048]",4.109486665409775,55.3375,1
408834,2013-10-26T00:20:47Z,4135,17327,"[116.380966,39.970139]",4.382153771768368,59.505,1
408835,2013-10-26T00:21:23Z,4135,17327,"[116.381317,39.97477]",4.898088408241981,60.1875,1
408836,2013-10-26T00:21:35Z,4135,17327,,,55.790000000000006,1
409019,2013-10-26T08:45:00Z,4135,17334,"[116.323639,39.972729]",0.0,18.3275,1
409020,2013-10-26T08:46:12Z,4135,17334,"[116.319565,39.972553]",0.3477366262550405,24.869999999999997,1
409021,2013-10-26T08:48:12Z,4135,17334,"[116.319717,39.970634]",0.5714923913231845,32.67,1
409022,2013-10-26T08:49:12Z,4135,17334,"[116.320641,39.967926]",0.8827647222372148,30.445,1
409023,2013-10-26T08:49:48Z,4135,17334,"[116.319633,39.96664]",1.0875189407967776,47.7575,1
409024,2013-10-26T08:50:12Z,4135,17334,"[116.316956,39.96566]",1.3403641110222302,56.9875,1
409025,2013-10-26T08:50:36Z,4135,17334,"[116.313911,39.964504]",1.6299790774120992,47.345,1
409026,2013-10-26T08:51:12Z,4135,17334,"[116.309158,39.963066]",2.0655294205289207,33.1575,1
409027,2013-10-26T08:52:00Z,4135,17334,"[116.307793,39.965607]",2.3887185553363253,35.8925,1
409028,2013-10-26T08:52:24Z,4135,17334,"[116.307365,39.967964]",2.653460875262674,41.620000000000005,1
409029,2013-10-26T08:53:36Z,4135,17334,"[116.307304,39.965694]",2.9116692668056063,34.9375,1
409030,2013-10-26T08:54:24Z,4135,17334,"[116.307686,39.963837]",3.120736552322032,33.1575,1
409031,2013-10-26T08:57:36Z,4135,17334,"[116.308548,39.962276]",3.3350726598986036,36.6775,1
409032,2013-10-26T08:58:24Z,4135,17334,"[116.313385,39.964001]",3.78996925534527,47.345,1
409033,2013-10-26T08:59:24Z,4135,17334,,,36.86750000000001,1
409132,2013-10-26T08:45:00Z,4136,17337,"[116.417503,40.024971]",0.0,45.727500000000006,1
409133,2013-10-26T08:45:21Z,4136,17337,"[116.417038,40.023174]",0.2037150420340268,61.675,1
409134,2013-10-26T08:46:17Z,4136,17337,"[116.408058,40.022362]",0.9737383355737124,50.3625,1
409135,2013-10-26T08:47:55Z,4136,17337,"[116.392441,40.022564]",2.303832387547582,66.6075,1
409136,2013-10-26T08:48:48Z,4136,17337,"[116.380806,40.02272]",3.29478891825978,74.815,1
409137,2013-10-26T08:49:41Z,4136,17337,"[116.36792,40.0229]",4.3923051646185804,72.3275,1
409138,2013-10-26T08:50:34Z,4136,17337,"[116.359604,40.023026]",5.100608175739627,51.209999999999994,1
409139,2013-10-26T08:52:38Z,4136,17337,"[116.355461,40.020515]",5.5767296261984205,46.405,1
409140,2013-10-26T08:54:17Z,4136,17337,"[116.356812,40.018723]",5.806840666856881,48.7,1
409141,2013-10-26T08:56:07Z,4136,17337,"[116.358002,40.017128]",6.011120051309075,48.7,1
409142,2013-10-26T08:58:51Z,4136,17337,"[116.35952,40.015171]",6.264264180464133,37.775,1
