,label time,predicted time,,,±ê×¼²î.
5422,13.216666,41.229443,-28.012777,,
5423,6,41.26175,-35.26175,,
5424,62.566666,14.528572,48.038094,,
5425,7.4333334,5.4030666,2.0302668,,
5426,23.166666,29.17186,-6.005194,,
5427,46.716667,42.27871,4.437957,,
5428,13.966666,45.96157,-31.994904,,
5429,15.183333,22.635803,-7.45247,,
5430,8.7,38.715595,-30.015595,,
5431,5.1666665,10.657715,-5.4910485,,
5432,41.683334,31.551414,10.13192,,
5433,4.0666666,2,2.0666666,,
5434,22.35,61.194885,-38.844885,,
5435,11.483334,30.201159,-18.717825,,
5436,17.35,7.271431,10.078569,,
5437,43.083332,61.03212,-17.948788,,
5438,18.8,2,16.8,,
5439,9,14.708059,-5.708059,,
5440,28.25,35.864014,-7.614014,,
5441,2.8166666,14.1824875,-11.3658209,,
5442,31.616667,34.375984,-2.759317,,
5443,16.183332,10.119087,6.064245,,
5444,7.0666666,57.116493,-50.0498264,,
5445,10.466666,19.153906,-8.68724,,
5446,17.75,31.376312,-13.626312,,
5447,10.2,16.873402,-6.673402,,
5448,6.4166665,22.533958,-16.1172915,,
5449,14.533334,6.224907,8.308427,,
5450,5.9666667,20.324417,-14.3577503,,
5451,32.333332,65.44,-33.106668,,
5452,8.183333,43.06445,-34.881117,,
5453,8.9,70.11867,-61.21867,,
5454,24.283333,25.592995,-1.309662,,
5455,4,42.3484,-38.3484,,
5456,11.283334,12.471333,-1.187999,,
5457,48.166668,2,46.166668,,
5458,36.2,34.33602,1.86398,,
5459,22.866667,2,20.866667,,
5460,10.75,29.494474,-18.744474,,
5461,91.25,65.418915,25.831085,,
5462,14.5,23.987743,-9.487743,,
5463,7.766667,13.536007,-5.76934,,
5464,32.766666,17.285034,15.481632,,
5465,10.566667,6.177952,4.388715,,
5466,11.933333,2,9.933333,,
5467,5.2,16.594654,-11.394654,,
5468,5,20.582798,-15.582798,,
5469,19.233334,14.364475,4.868859,,
5470,11.733334,34.870117,-23.136783,,
5471,37.566666,36.23521,1.331456,,
5472,42.766666,30.220081,12.546585,,
5473,23.05,2.773903,20.276097,,
5474,10.983334,30.531696,-19.548362,,
5475,62.466667,46.824036,15.642631,,
5476,6.0666666,57.76294,-51.6962734,,
5477,26.083334,55.12885,-29.045516,,
5478,56.383335,22.876183,33.507152,,
5479,16.516666,16.86632,-0.349654,,
5480,7.483333,12.417797,-4.934464,,
5481,5.05,6.200634,-1.150634,,
5482,15.566667,2,13.566667,,
5483,5.8333335,24.763416,-18.9300825,,
5484,17,2,15,,
5485,23.766666,38.822815,-15.056149,,
5486,4.383333,2,2.383333,,
5487,8.183333,30.244041,-22.060708,,
5488,14.15,28.1996,-14.0496,,
5489,10.2,16.778185,-6.578185,,
5490,10,46.80651,-36.80651,,
5491,14.716666,34.863907,-20.147241,,
5492,21.2,64.31194,-43.11194,,
5493,19.65,16.115036,3.534964,,
5494,18.1,43.55063,-25.45063,,
5495,10.966666,12.329755,-1.363089,,
5496,4.95,28.782234,-23.832234,,
5497,41.333332,29.249435,12.083897,,
5498,27.1,27.61755,-0.51755,,
5499,27.383333,27.740578,-0.357245,,
5500,6.866667,46.74774,-39.881073,,
5501,6.983333,21.496265,-14.512932,,
5502,29.283333,62.707718,-33.424385,,
5503,18.083334,36.56122,-18.477886,,
5504,31.383333,33.57117,-2.187837,,
5505,17.05,26.769463,-9.719463,,
5506,12.7,59.61292,-46.91292,,
5507,39.3,2,37.3,,
5508,9.5,73.07516,-63.57516,,
5509,7.366667,19.084816,-11.718149,,
5510,12.866667,47.860863,-34.994196,,
5511,53.733334,19.223251,34.510083,,
5512,11.8,14.882873,-3.082873,,
5513,19.233334,11.323936,7.909398,,
5514,19.1,8.277538,10.822462,,
5515,49.25,46.443222,2.806778,,
5516,19.166666,25.608418,-6.441752,,
5517,14.4,21.200207,-6.800207,,
5518,10.05,4.1823235,5.8676765,,
5519,33.566666,29.82323,3.743436,,
5520,30.316668,23.249977,7.066691,,
5521,27.083334,14.437504,12.64583,,
5522,10.366667,68.75386,-58.387193,,
5523,9.183333,18.491177,-9.307844,,
5524,39.233334,44.87564,-5.642306,,
5525,10.466666,33.551483,-23.084817,,
5526,26.6,7.12426,19.47574,,
5527,30.383333,25.629478,4.753855,,
5528,7.4333334,16.918694,-9.4853606,,
5529,2.8666666,2,0.8666666,,
5530,12.416667,9.607613,2.809054,,
5531,15.5,9.130802,6.369198,,
5532,7,8.512245,-1.512245,,
5533,50.216667,2,48.216667,,
5534,14.283334,25.313206,-11.029872,,
5535,19.266666,27.764122,-8.497456,,
5536,11.866667,23.660091,-11.793424,,
5537,7.1,2,5.1,,
5538,3.7,60.99583,-57.29583,,
5539,2.6666667,47.595837,-44.9291703,,
5540,10,27.589176,-17.589176,,
5541,23.433332,43.832245,-20.398913,,
5542,5.016667,36.943195,-31.926528,,
5543,15.633333,32.116333,-16.483,,
5544,9.85,20.07937,-10.22937,,
5545,11.15,5.903097,5.246903,,
5546,10.866667,21.966383,-11.099716,,
5547,10.5,5.229973,5.270027,,
5548,11.133333,41.84459,-30.711257,,
5549,10,2,8,,
5550,7.5,29.345537,-21.845537,,
5551,11.416667,29.969795,-18.553128,,
5552,11.366667,30.180428,-18.813761,,
5553,8.983334,42.655132,-33.671798,,
5554,6.133333,23.74901,-17.615677,,
5555,33.35,44.91131,-11.56131,,
5556,23.183332,33.888084,-10.704752,,
5557,5.733333,25.738611,-20.005278,,
5558,8.95,61.47397,-52.52397,,
5559,13,2.585598,10.414402,,
5560,13.183333,55.42409,-42.240757,,
5561,7.233333,2,5.233333,,
5562,5.05,56.503235,-51.453235,,
5563,4.65,38.162506,-33.512506,,
5564,12.816667,20.140774,-7.324107,,
5565,13.05,25.619812,-12.569812,,
5566,70.23333,2.381485,67.851845,,
5567,4.7833333,26.10022,-21.3168867,,
5568,8.45,2,6.45,,
5569,22.116667,35.10037,-12.983703,,
5570,30.6,2.7757645,27.8242355,,
5571,76.316666,37.57972,38.736946,,
5572,7.0333333,22.894285,-15.8609517,,
5573,8,16.78769,-8.78769,,
5574,4.4166665,54.623436,-50.2067695,,
5575,11.75,23.800777,-12.050777,,
5576,15.983334,52.979774,-36.99644,,
5577,7.4666667,12.9335575,-5.4668908,,
5578,16.766666,33.961533,-17.194867,,
5579,8.033334,80.99861,-72.965276,,
5580,5.116667,51.944645,-46.827978,,
5581,10.333333,62.046787,-51.713454,,
5582,17.916666,43.814774,-25.898108,,
5583,41.4,40.70111,0.69889,,
5584,5.7833333,21.64018,-15.8568467,,
5585,6.5666666,3.8686619,2.6980047,,
5586,10.866667,29.305935,-18.439268,,
5587,19.25,49.333275,-30.083275,,
5588,12.65,47.218742,-34.568742,,
5589,7.1666665,17.545494,-10.3788275,,
5590,14.466666,37.068592,-22.601926,,
5591,15.416667,26.981928,-11.565261,,
5592,5.25,26.150402,-20.900402,,
5593,5.2166667,4.042942,1.1737247,,
5594,4.8,38.15419,-33.35419,,
5595,43.866665,45.16741,-1.300745,,
5596,25.833334,34.22254,-8.389206,,
5597,16.616667,3.131424,13.485243,,
5598,13.416667,40.718216,-27.301549,,
5599,5.616667,26.52811,-20.911443,,
5600,17.516666,22.553299,-5.036633,,
5601,5.5666666,3.254488,2.3121786,,
5602,7.2,16.511812,-9.311812,,
5603,9.5,27.129364,-17.629364,,
5604,11.516666,22.984695,-11.468029,,
5605,14.383333,38.62327,-24.239937,,
5606,5.4,32.89823,-27.49823,,
5607,5.2,25.81017,-20.61017,,
5608,10.583333,32.410294,-21.826961,,
5609,18.4,47.9898,-29.5898,,
5610,9.516666,14.056068,-4.539402,,
5611,20.183332,12.84877,7.334562,,
5612,5.4666667,22.366505,-16.8998383,,
5613,70.933334,28.196747,42.736587,,
5614,9.95,29.799782,-19.849782,,
5615,23.383333,18.213196,5.170137,,
5616,25.75,29.97905,-4.22905,,
5617,17.45,2,15.45,,
5618,8.216666,26.60041,-18.383744,,
5619,2.3833334,14.917137,-12.5338036,,
5620,6.516667,60.89628,-54.379613,,
5621,12.583333,30.892227,-18.308894,,
5622,19.316668,19.310013,0.006655,,
5623,12.633333,64.15775,-51.524417,,
5624,5.4333334,2,3.4333334,,
5625,14.55,11.901484,2.648516,,
5626,30.8,30.224503,0.575497,,
5627,25.416666,31.04845,-5.631784,,
5628,21.95,29.824738,-7.874738,,
5629,45.183334,34.68383,10.499504,,
5630,21.316668,6.266239,15.050429,,
5631,27.15,7.776806,19.373194,,
5632,54.35,54.48268,-0.13268,,
5633,3.0166667,3.2124882,-0.1958215,,
5634,50.883335,29.205574,21.677761,,
5635,28.083334,2,26.083334,,
5636,14.2,30.784027,-16.584027,,
5637,12.066667,3.6429596,8.4237074,,
5638,63.083332,14.927734,48.155598,,
5639,13.866667,15.07354,-1.206873,,
5640,24.516666,16.658154,7.858512,,
5641,13.25,13.470242,-0.220242,,
5642,15.366667,17.990936,-2.624269,,
5643,2.8166666,15.901251,-13.0845844,,
5644,11.466666,27.615122,-16.148456,,
5645,15.783334,31.215216,-15.431882,,
5646,19.316668,50.18802,-30.871352,,
5647,51.216667,30.642769,20.573898,,
5648,12.8,11.814831,0.985169,,
5649,15.583333,2,13.583333,,
5650,10,10.528088,-0.528088,,
5651,25.35,50.07498,-24.72498,,
5652,5.6,23.450365,-17.850365,,
5653,6,12.860294,-6.860294,,
5654,24.15,49.54032,-25.39032,,
5655,8.416667,18.7942,-10.377533,,
5656,16.15,2.344368,13.805632,,
5657,11.35,12.089275,-0.739275,,
5658,5.7833333,20.205662,-14.4223287,,
5659,18.35,21.929977,-3.579977,,
5660,6.4166665,11.593956,-5.1772895,,
5661,29.066668,26.348442,2.718226,,
5662,17.683332,24.162811,-6.479479,,
5663,7,10.165803,-3.165803,,
5664,3.4,116.685875,-113.285875,,
5665,30.75,26.75504,3.99496,,
5666,19.733334,30.743324,-11.00999,,
5667,5.5,45.717102,-40.217102,,
5668,5.2166667,16.7952,-11.5785333,,
5669,5.1833334,37.748165,-32.5648316,,
5670,13.333333,30.399057,-17.065724,,
5671,7.8,95.929794,-88.129794,,
5672,14.016666,24.274143,-10.257477,,
5673,10.45,3.5579252,6.8920748,,
5674,6.983333,9.864368,-2.881035,,
5675,8.966666,32.91426,-23.947594,,
5676,31.766666,29.601128,2.165538,,
5677,36.55,37.68104,-1.13104,,
5678,37.866665,49.62539,-11.758725,,
5679,27.183332,30.8415,-3.658168,,
5680,31.766666,62.19481,-30.428144,,
5681,16.75,2,14.75,,
5682,10.3,21.510782,-11.210782,,
5683,5.233333,16.602726,-11.369393,,
5684,14.366667,24.805084,-10.438417,,
5685,8.033334,14.772236,-6.738902,,
5686,75.38333,17.963211,57.420119,,
5687,6.616667,76.964424,-70.347757,,
5688,12.983334,9.178738,3.804596,,
5689,14.2,2.7688484,11.4311516,,
5690,23.083334,49.225166,-26.141832,,
5691,2.8,2,0.8,,
5692,14.683333,36.948822,-22.265489,,
5693,4,31.37091,-27.37091,,
5694,29.333334,2,27.333334,,
5695,13.2,75.64669,-62.44669,,
5696,5.85,2,3.85,,
5697,7.5833335,2,5.5833335,,
5698,25.2,41.86705,-16.66705,,
5699,23.2,47.371838,-24.171838,,
5700,12.116667,33.575592,-21.458925,,
5701,34.55,19.393013,15.156987,,
5702,7.016667,12.081409,-5.064742,,
5703,35.966667,33.82792,2.138747,,
5704,10,30.50298,-20.50298,,
5705,9.366667,2,7.366667,,
5706,11.55,46.492165,-34.942165,,
5707,21.966667,53.376595,-31.409928,,
5708,33.833332,62.75714,-28.923808,,
5709,11.75,40.159683,-28.409683,,
5710,10,19.263643,-9.263643,,
5711,22.45,39.551292,-17.101292,,
5712,19.283333,10.7345085,8.5488245,,
5713,36,6.5081596,29.4918404,,
5714,13.016666,67.103615,-54.086949,,
5715,7.25,21.14758,-13.89758,,
5716,2.1166666,15.860102,-13.7434354,,
5717,38.283333,43.58384,-5.300507,,
5718,7.733333,39.48896,-31.755627,,
5719,16.983334,23.11839,-6.135056,,
5720,7.85,17.954176,-10.104176,,
5721,10.65,2,8.65,,
5722,24.216667,16.07222,8.144447,,
5723,10.433333,2,8.433333,,
5724,15.8,56.606827,-40.806827,,
5725,21.25,65.134125,-43.884125,,
5726,29.216667,19.73087,9.485797,,
5727,21.35,35.22846,-13.87846,,
5728,13.366667,4.6654034,8.7012636,,
5729,11.066667,2,9.066667,,
5730,3.5666666,5.592141,-2.0254744,,
5731,22.183332,43.94924,-21.765908,,
5732,23.966667,25.451305,-1.484638,,
5733,10.866667,7.0604553,3.8062117,,
5734,10.016666,14.646344,-4.629678,,
5735,13.8,25.808468,-12.008468,,
5736,35.966667,23.176155,12.790512,,
5737,12.866667,2,10.866667,,
5738,11.6,56.679688,-45.079688,,
5739,20.183332,16.95655,3.226782,,
5740,36.333332,2,34.333332,,
5741,13.666667,50.041862,-36.375195,,
5742,11.833333,47.349964,-35.516631,,
5743,17.483334,2,15.483334,,
5744,40.133335,28.017792,12.115543,,
5745,13.85,39.04961,-25.19961,,
5746,19.616667,22.125069,-2.508402,,
5747,20.666666,41.27285,-20.606184,,
5748,16.966667,2,14.966667,,
5749,50.3,64.77812,-14.47812,,
5750,19.55,58.61685,-39.06685,,
5751,33.45,14.746403,18.703597,,
5752,55.816666,37.468033,18.348633,,
5753,12.216666,2,10.216666,,
5754,44.7,13.857124,30.842876,,
5755,11.583333,57.906902,-46.323569,,
5756,30.666666,6.2807007,24.3859653,,
5757,35.5,5.31411,30.18589,,
5758,7.366667,23.41552,-16.048853,,
5759,5.1666665,6.5582314,-1.3915649,,
5760,2.6,16.70741,-14.10741,,
5761,23.283333,15.104546,8.178787,,
5762,4.7833333,17.555952,-12.7726187,,
5763,15.433333,26.100634,-10.667301,,
5764,12.816667,25.140594,-12.323927,,
5765,7.883333,15.643635,-7.760302,,
5766,6.766667,14.361736,-7.595069,,
5767,2.5666666,47.096573,-44.5299064,,
5768,30.65,29.858635,0.791365,,
5769,8.783334,2,6.783334,,
5770,7.2,29.040628,-21.840628,,
5771,18.116667,48.083187,-29.96652,,
5772,24.4,54.75346,-30.35346,,
5773,20.7,13.95863,6.74137,,
5774,36.75,22.504082,14.245918,,
5775,10.283334,15.463257,-5.179923,,
5776,16.2,14.648727,1.551273,,
5777,18.766666,2.5818481,16.1848179,,
5778,21.183332,13.970619,7.212713,,
5779,23.466667,27.171555,-3.704888,,
5780,8.483334,48.745983,-40.262649,,
5781,30.783333,74.00517,-43.221837,,
5782,3.4333334,40.630554,-37.1972206,,
5783,8.15,11.012787,-2.862787,,
5784,3.9333334,14.8905735,-10.9572401,,
5785,7.266667,2,5.266667,,
5786,13.216666,6.3956604,6.8210056,,
5787,7.55,24.147366,-16.597366,,
5788,6.3333335,29.932425,-23.5990915,,
5789,14.983334,2,12.983334,,
5790,23.033333,20.14682,2.886513,,
5791,4.133333,2,2.133333,,
5792,5.6,23.128712,-17.528712,,
5793,27.383333,31.97786,-4.594527,,
5794,14.5,27.781412,-13.281412,,
5795,11,6.933338,4.066662,,
5796,17.7,23.970718,-6.270718,,
5797,24,23.498913,0.501087,,
5798,41.5,41.652336,-0.152336,,
5799,6.383333,30.689814,-24.306481,,
5800,13.983334,29.550629,-15.567295,,
5801,9.016666,2,7.016666,,
5802,22,2,20,,
5803,13.4,27.72417,-14.32417,,
5804,14.533334,13.704472,0.828862,,
5805,5.7,10.590477,-4.890477,,
5806,10.616667,32.503536,-21.886869,,
5807,11.533334,11.135727,0.397607,,
5808,33.466667,18.105682,15.360985,,
5809,17.416666,33.251232,-15.834566,,
5810,57.516666,89.63361,-32.116944,,
5811,56.3,66.32421,-10.02421,,
5812,13.316667,62.098454,-48.781787,,
5813,7,4.2111816,2.7888184,,
5814,13.1,24.902409,-11.802409,,
5815,20.816668,50.68061,-29.863942,,
5816,9.516666,17.596558,-8.079892,,
5817,28,2,26,,
5818,4.4666667,9.149279,-4.6826123,,
5819,17.85,31.22678,-13.37678,,
5820,11.183333,18.715176,-7.531843,,
5821,16.183332,34.142033,-17.958701,,
5822,49.4,79.65405,-30.25405,,
5823,12.3,33.8159,-21.5159,,
5824,20.783333,37.657707,-16.874374,,
5825,7.366667,7.7455654,-0.3788984,,
5826,10.183333,27.13602,-16.952687,,
5827,12.95,14.0763445,-1.1263445,,
5828,6.616667,10.768856,-4.152189,,
5829,11,17.549118,-6.549118,,
5830,7.6666665,95.584114,-87.9174475,,
5831,48.216667,10.710831,37.505836,,
5832,5.866667,14.511173,-8.644506,,
5833,31.016666,31.184006,-0.16734,,
5834,42.566666,35.012897,7.553769,,
5835,4.8,20.946098,-16.146098,,
5836,5.983333,25.925804,-19.942471,,
5837,16.016666,2,14.016666,,
5838,47.266666,65.651085,-18.384419,,
5839,20.35,53.282936,-32.932936,,
5840,35.316666,26.01326,9.303406,,
5841,12.533334,4.276764,8.25657,,
5842,6.733333,98.19563,-91.462297,,
5843,6.383333,36.18723,-29.803897,,
5844,22.65,5.3585205,17.2914795,,
5845,8.616667,29.671272,-21.054605,,
5846,35.983334,35.17415,0.809184,,
5847,10.983334,95.67438,-84.691046,,
5848,14.133333,15.589878,-1.456545,,
5849,11.416667,10.704213,0.712454,,
5850,4.233333,18.367449,-14.134116,,
5851,5.983333,19.900135,-13.916802,,
5852,5.6,13.369703,-7.769703,,
5853,10.016666,20.764864,-10.748198,,
5854,34.65,2,32.65,,
5855,12.35,28.044529,-15.694529,,
5856,31.966667,24.118286,7.848381,,
5857,12.883333,13.998377,-1.115044,,
5858,40.783333,78.67314,-37.889807,,
5859,5.2,28.282465,-23.082465,,
5860,17.783333,40.028778,-22.245445,,
5861,26.116667,2,24.116667,,
5862,9.316667,42.40092,-33.084253,,
5863,14.083333,46.937485,-32.854152,,
5864,2.8166666,10.793055,-7.9763884,,
5865,17.533333,4.2197227,13.3136103,,
5866,24.9,22.521671,2.378329,,
5867,4.7833333,95.53497,-90.7516367,,
5868,23.266666,3.4244347,19.8422313,,
5869,18.1,3.6201973,14.4798027,,
5870,7.2166667,2,5.2166667,,
5871,6.4166665,29.395267,-22.9786005,,
5872,12.816667,26.720161,-13.903494,,
5873,16.516666,10.787186,5.72948,,
5874,16.4,59.14219,-42.74219,,
5875,4.516667,36.006714,-31.490047,,
5876,26.016666,49.38561,-23.368944,,
5877,14.933333,6.7856407,8.1476923,,
5878,7.516667,5.4231796,2.0934874,,
5879,8.066667,25.391834,-17.325167,,
5880,22.183332,12.669785,9.513547,,
5881,8.6,3.5187454,5.0812546,,
5882,6.3,6.3201523,-0.0201523,,
5883,15.95,2,13.95,,
5884,16.783333,7.67437,9.108963,,
5885,8.15,20.346088,-12.196088,,
5886,9.9,31.389149,-21.489149,,
5887,25.266666,15.385942,9.880724,,
5888,4,24.441118,-20.441118,,
5889,8.8,4.6199102,4.1800898,,
5890,15.066667,27.76781,-12.701143,,
5891,4.5,19.087252,-14.587252,,
5892,38.766666,46.761307,-7.994641,,
5893,17.35,25.467499,-8.117499,,
5894,15.166667,27.206257,-12.03959,,
5895,8.366667,3.3155289,5.0511381,,
5896,15.75,24.648064,-8.898064,,
5897,15.116667,2,13.116667,,
5898,5.116667,19.490776,-14.374109,,
5899,69.73333,12.423225,57.310105,,
5900,110.433334,38.803345,71.629989,,
5901,12.966666,28.917873,-15.951207,,
5902,46.083332,34.130043,11.953289,,
5903,5.15,25.724842,-20.574842,,
5904,3.2166667,2.571764,0.6449027,,
5905,9.383333,2,7.383333,,
5906,7.5,10.697693,-3.197693,,
5907,27.566668,6.7142677,20.8524003,,
5908,2.4,6.7903585,-4.3903585,,
5909,40.15,42.785126,-2.635126,,
5910,13.15,23.988276,-10.838276,,
5911,19.783333,6.7868195,12.9965135,,
5912,52.633335,35.46678,17.166555,,
5913,22.85,14.988831,7.861169,,
5914,6.7833333,22.875864,-16.0925307,,
5915,9.883333,13.672325,-3.788992,,
5916,8.116667,2,6.116667,,
5917,17.866667,35.314148,-17.447481,,
5918,5.4,30.270302,-24.870302,,
5919,9.316667,38.76014,-29.443473,,
5920,11,31.550686,-20.550686,,
5921,11.366667,2,9.366667,,
5922,22.483334,17.641716,4.841618,,
5923,19.983334,17.781416,2.201918,,
5924,31.516666,13.675522,17.841144,,
5925,7.25,33.613564,-26.363564,,
5926,26.416666,5.903183,20.513483,,
5927,43.533333,22.317097,21.216236,,
5928,39.7,75.43581,-35.73581,,
5929,6.233333,7.7315063,-1.4981733,,
5930,36.966667,16.21376,20.752907,,
5931,26.25,91.6862,-65.4362,,
5932,10.516666,19.608292,-9.091626,,
5933,12.183333,65.242874,-53.059541,,
5934,12.533334,21.907269,-9.373935,,
5935,20.666666,36.072357,-15.405691,,
5936,9.766666,53.95841,-44.191744,,
5937,6.3166666,15.269709,-8.9530424,,
5938,33.133335,35.561924,-2.428589,,
5939,9.266666,28.392109,-19.125443,,
5940,8.25,24.602375,-16.352375,,
5941,6.95,23.084824,-16.134824,,
5942,6.983333,30.680746,-23.697413,,
5943,24.266666,40.260925,-15.994259,,
5944,12.816667,17.575428,-4.758761,,
5945,13.733334,2,11.733334,,
5946,32.8,22.398842,10.401158,,
5947,9.25,37.272247,-28.022247,,
5948,23.6,42.634506,-19.034506,,
5949,6.7833333,42.999447,-36.2161137,,
5950,2.6,19.888813,-17.288813,,
5951,20.083334,2,18.083334,,
5952,18.8,60.546135,-41.746135,,
5953,10,6.8484077,3.1515923,,
5954,8.416667,24.072155,-15.655488,,
5955,2.5833333,30.801739,-28.2184057,,
5956,23.65,18.585457,5.064543,,
5957,35.866665,30.154457,5.712208,,
5958,21.933332,39.037987,-17.104655,,
5959,25.566668,56.931526,-31.364858,,
5960,7.7,2,5.7,,
5961,15.35,2,13.35,,
5962,12.583333,23.796642,-11.213309,,
5963,19.433332,9.602146,9.831186,,
5964,36.466667,23.114807,13.35186,,
5965,31.083334,4.362587,26.720747,,
5966,14.716666,23.197454,-8.480788,,
5967,22,8.609222,13.390778,,
5968,27.933332,13.766384,14.166948,,
5969,6.383333,2,4.383333,,
5970,54.183334,108.44021,-54.256876,,
5971,39.966667,20.464691,19.501976,,
5972,22.916666,41.763176,-18.84651,,
5973,54.6,2,52.6,,
5974,21.033333,13.81414,7.219193,,
5975,35.283333,11.810947,23.472386,,
5976,16.416666,9.949623,6.467043,,
5977,12.45,2.1380844,10.3119156,,
5978,10.966666,15.377689,-4.411023,,
5979,4.116667,37.11415,-32.997483,,
5980,12.616667,57.062485,-44.445818,,
5981,9.9,21.791594,-11.891594,,
5982,23.583334,2,21.583334,,
5983,4.016667,11.274494,-7.257827,,
5984,21.9,5.332527,16.567473,,
5985,11.166667,2.751852,8.414815,,
5986,29.583334,10.643318,18.940016,,
5987,10,7.2764606,2.7235394,,
5988,22,25.071625,-3.071625,,
5989,7.7833333,26.99836,-19.2150267,,
5990,17.733334,33.81239,-16.079056,,
5991,39.716667,6.5771103,33.1395567,,
5992,34.583332,27.501495,7.081837,,
5993,14.7,2,12.7,,
5994,8.866667,22.130096,-13.263429,,
5995,21.15,16.318207,4.831793,,
5996,29.983334,14.8024025,15.1809315,,
5997,8.216666,14.849075,-6.632409,,
5998,23.533333,15.844265,7.689068,,
5999,26.6,22.629616,3.970384,,
6000,31.433332,35.098473,-3.665141,,
6001,13.25,14.67345,-1.42345,,
6002,3.3333333,43.34968,-40.0163467,,
6003,22.633333,18.420574,4.212759,,
6004,10.816667,11.677668,-0.861001,,
6005,94.75,45.553566,49.196434,,
6006,35.633335,96.45381,-60.820475,,
6007,8.516666,31.801397,-23.284731,,
6008,3.6,13.314338,-9.714338,,
6009,9.55,2,7.55,,
6010,4.766667,26.229368,-21.462701,,
6011,5.5,4.032917,1.467083,,
6012,26.633333,3.5258179,23.1075151,,
6013,5.4166665,23.143307,-17.7266405,,
6014,78.75,47.821457,30.928543,,
6015,16.5,19.535969,-3.035969,,
6016,10.883333,42.76094,-31.877607,,
6017,7.55,6.048355,1.501645,,
6018,26.216667,49.344986,-23.128319,,
6019,18.616667,40.1708,-21.554133,,
6020,17.55,40.636,-23.086,,
6021,8.016666,36.048683,-28.032017,,
6022,2.9333334,19.39927,-16.4659366,,
6023,10,33.749985,-23.749985,,
6024,29.316668,30.78917,-1.472502,,
6025,13.433333,10.206516,3.226817,,
6026,35.383335,50.257545,-14.87421,,
6027,12.983334,52.842735,-39.859401,,
6028,44.133335,13.390793,30.742542,,
6029,23.783333,14.486992,9.296341,,
6030,9.566667,32.33427,-22.767603,,
6031,10.266666,29.715538,-19.448872,,
6032,78.95,57.02185,21.92815,,
6033,5.35,6.343691,-0.993691,,
6034,36.8,64.987465,-28.187465,,
6035,37.216667,34.579033,2.637634,,
6036,6.35,18.80217,-12.45217,,
6037,8.966666,34.59483,-25.628164,,
6038,3.7833333,18.817804,-15.0344707,,
6039,21.2,24.247238,-3.047238,,
6040,25.766666,51.006817,-25.240151,,
6041,60.616665,8.285095,52.33157,,
6042,28.45,50.479286,-22.029286,,
6043,13.966666,31.491207,-17.524541,,
6044,12.2,25.27412,-13.07412,,
6045,19.783333,47.148697,-27.365364,,
6046,37.3,31.479881,5.820119,,
6047,3.85,58.321983,-54.471983,,
6048,23.9,28.42604,-4.52604,,
6049,2.3666666,24.640358,-22.2736914,,
6050,8.183333,25.857742,-17.674409,,
6051,7.983333,45.787163,-37.80383,,
6052,10.1,37.128616,-27.028616,,
6053,4.766667,7.0660744,-2.2994074,,
6054,12.9,64.40721,-51.50721,,
6055,7.1833334,2,5.1833334,,
6056,9.316667,25.329369,-16.012702,,
6057,33.033333,2,31.033333,,
6058,17.983334,61.8972,-43.913866,,
6059,25.35,62.41207,-37.06207,,
6060,27.933332,52.19706,-24.263728,,
6061,20.25,38.215034,-17.965034,,
6062,29.216667,31.852188,-2.635521,,
6063,8.616667,56.69867,-48.082003,,
6064,54.783333,56.39763,-1.614297,,
6065,24.1,19.91227,4.18773,,
6066,15.416667,30.532406,-15.115739,,
6067,10.766666,18.732601,-7.965935,,
6068,12.983334,13.736429,-0.753095,,
6069,7.85,51.53879,-43.68879,,
6070,21.833334,2,19.833334,,
6071,27.216667,43.695145,-16.478478,,
6072,12.183333,13.6513405,-1.4680075,,
6073,17.05,22.586071,-5.536071,,
6074,3.9,67.00848,-63.10848,,
6075,6.366667,35.99774,-29.631073,,
6076,10.783334,19.7165,-8.933166,,
6077,17.216667,90.0556,-72.838933,,
6078,11,21.599133,-10.599133,,
6079,4.55,25.082249,-20.532249,,
6080,12.583333,28.446362,-15.863029,,
6081,16.916666,12.096527,4.820139,,
6082,8.25,59.826492,-51.576492,,
6083,32.6,16.947796,15.652204,,
6084,10.366667,14.320023,-3.953356,,
6085,5.133333,29.221966,-24.088633,,
6086,22.45,20.07529,2.37471,,
6087,37.983334,76.72954,-38.746206,,
6088,50.65,45.78841,4.86159,,
6089,12.833333,6.3843727,6.4489603,,
6090,5.266667,37.279068,-32.012401,,
6091,20.166666,16.288902,3.877764,,
6092,12.183333,12.07334,0.109993,,
6093,11.2,5.386448,5.813552,,
6094,23.316668,19.769913,3.546755,,
6095,44.933334,37.265213,7.668121,,
6096,30.066668,33.395454,-3.328786,,
6097,5.883333,2,3.883333,,
6098,51,78.291504,-27.291504,,
6099,9.166667,40.264565,-31.097898,,
6100,53.833332,2,51.833332,,
6101,17.616667,33.32694,-15.710273,,
6102,11.4,28.602844,-17.202844,,
6103,18.45,33.164955,-14.714955,,
6104,12.216666,15.306351,-3.089685,,
6105,6.366667,2,4.366667,,
6106,19.2,2,17.2,,
6107,9.183333,14.20158,-5.018247,,
6108,10.083333,2.23658,7.846753,,
6109,5.6666665,21.420256,-15.7535895,,
6110,17.266666,2,15.266666,,
6111,8.9,22.716255,-13.816255,,
6112,20.833334,9.693775,11.139559,,
6113,18.933332,17.457596,1.475736,,
6114,20.8,17.307337,3.492663,,
