real time,predict,residuals,|residual|,,,,
25,18.069834,6.930166,6.930166,,,,
3.9833333,5.8581734,-1.8748401,1.8748401,,,,
14.183333,17.956709,-3.773376,3.773376,,,,
8.633333,8.786093,-0.15276,0.15276,,,,
20.85,12.16362,8.68638,8.68638,,,,
13.366667,6.5927534,6.7739136,6.7739136,,,,
8.2,5.5798244,2.6201756,2.6201756,,,,
8.983334,20.62112,-11.637786,11.637786,,,,
8.716666,14.90004,-6.183374,6.183374,,,,
13.65,8.951733,4.698267,4.698267,,,,
22.666666,23.141685,-0.475019,0.475019,,,,
39,45.149002,-6.149002,6.149002,,,,
20.033333,18.531693,1.50164,1.50164,,,,
28.15,46.301186,-18.151186,18.151186,,,,
3.1833334,15.227149,-12.0438156,12.0438156,,,,
16.883333,29.393143,-12.50981,12.50981,,,,
18.116667,40.413692,-22.297025,22.297025,,,,
26.55,39.03382,-12.48382,12.48382,,,,
7.2,18.658699,-11.458699,11.458699,,,,
17.35,42.932304,-25.582304,25.582304,,,,
16.416666,42.979015,-26.562349,26.562349,,,,
12.666667,8.281272,4.385395,4.385395,,,,
9.533334,14.330053,-4.796719,4.796719,,,,
8.566667,20.83144,-12.264773,12.264773,,,,
38.066666,24.235142,13.831524,13.831524,,,,
3.6666667,15.044396,-11.3777293,11.3777293,,,,
18.966667,17.73753,1.229137,1.229137,,,,
4.45,11.378752,-6.928752,6.928752,,,,
9.016666,7.3490524,1.6676136,1.6676136,,,,
4.233333,5.057345,-0.824012,0.824012,,,,
7.233333,19.69896,-12.465627,12.465627,,,,
66.38333,58.096348,8.286982,8.286982,,,,
13.066667,23.37705,-10.310383,10.310383,,,,
5.266667,12.26694,-7.000273,7.000273,,,,
9.216666,23.325977,-14.109311,14.109311,,,,
7.366667,23.991905,-16.625238,16.625238,,,,
12.75,21.265434,-8.515434,8.515434,,,,
16.266666,19.709187,-3.442521,3.442521,,,,
47.1,37.486137,9.613863,9.613863,,,,
13.016666,20.094809,-7.078143,7.078143,,,,
7.516667,20.611652,-13.094985,13.094985,,,,
4.6666665,9.617292,-4.9506255,4.9506255,,,,
39.133335,41.85864,-2.725305,2.725305,,,,
42.4,44.68837,-2.28837,2.28837,,,,
92.416664,61.103863,31.312801,31.312801,,,,
8.166667,6.9895344,1.1771326,1.1771326,,,,
9.833333,20.704048,-10.870715,10.870715,,,,
36.783333,71.71983,-34.936497,34.936497,,,,
11.35,16.123425,-4.773425,4.773425,,,,
4.2166667,8.9214325,-4.7047658,4.7047658,,,,
8.8,14.407826,-5.607826,5.607826,,,,
5.883333,6.758133,-0.8748,0.8748,,,,
22.333334,32.717503,-10.384169,10.384169,,,,
6.55,25.862305,-19.312305,19.312305,,,,
9.883333,6.44469,3.438643,3.438643,,,,
5.2,10.431956,-5.231956,5.231956,,,,
21.716667,23.408749,-1.692082,1.692082,,,,
29.083334,28.337149,0.746185,0.746185,,,,
4.9333334,9.143976,-4.2106426,4.2106426,,,,
20.933332,28.936857,-8.003525,8.003525,,,,
12.666667,13.455122,-0.788455,0.788455,,,,
15.183333,18.609653,-3.42632,3.42632,,,,
6.3,15.55448,-9.25448,9.25448,,,,
9.566667,5.219014,4.347653,4.347653,,,,
5.85,9.061193,-3.211193,3.211193,,,,
59.333332,70.10048,-10.767148,10.767148,,,,
61.4,70.39078,-8.99078,8.99078,,,,
23.783333,7.118043,16.66529,16.66529,,,,
5.9666667,2.493359,3.4733077,3.4733077,,,,
36.666668,32.361053,4.305615,4.305615,,,,
12.5,12.028903,0.471097,0.471097,,,,
23.716667,17.376568,6.340099,6.340099,,,,
7.5,8.0849,-0.5849,0.5849,,,,
6.85,14.816976,-7.966976,7.966976,,,,
8,3.658009,4.341991,4.341991,,,,
36.133335,32.063618,4.069717,4.069717,,,,
3.3833334,5.4895096,-2.1061762,2.1061762,,,,
38.316666,27.241806,11.07486,11.07486,,,,
16.383333,20.02714,-3.643807,3.643807,,,,
15.466666,17.705154,-2.238488,2.238488,,,,
20.216667,85.65789,-65.441223,65.441223,,,,
22.866667,27.27451,-4.407843,4.407843,,,,
17.1,13.518452,3.581548,3.581548,,,,
23.633333,61.37368,-37.740347,37.740347,,,,
6.8166666,7.916773,-1.1001064,1.1001064,,,,
35.616665,63.52392,-27.907255,27.907255,,,,
11.933333,25.146517,-13.213184,13.213184,,,,
56,68.00742,-12.00742,12.00742,,,,
24.466667,38.072315,-13.605648,13.605648,,,,
4.95,9.96536,-5.01536,5.01536,,,,
25.766666,59.82734,-34.060674,34.060674,,,,
7.4333334,14.740369,-7.3070356,7.3070356,,,,
9.5,11.3029785,-1.8029785,1.8029785,,,,
6.9666667,10.657145,-3.6904783,3.6904783,,,,
4.8,11.344704,-6.544704,6.544704,,,,
18.233334,20.190563,-1.957229,1.957229,,,,
86.316666,93.74487,-7.428204,7.428204,,,,
73.03333,106.85998,-33.82665,33.82665,,,,
22.483334,10.729236,11.754098,11.754098,,,,
5.15,15.811591,-10.661591,10.661591,,,,
32.216667,26.720297,5.49637,5.49637,,,,
24.733334,31.353222,-6.619888,6.619888,,,,
6.6,10.304814,-3.704814,3.704814,,,,
8.916667,19.620008,-10.703341,10.703341,,,,
5.9666667,14.467989,-8.5013223,8.5013223,,,,
21.233334,28.102562,-6.869228,6.869228,,,,
14.4,41.12419,-26.72419,26.72419,,,,
51.266666,96.329025,-45.062359,45.062359,,,,
35.2,90.36669,-55.16669,55.16669,,,,
20.183332,56.084366,-35.901034,35.901034,,,,
19.683332,37.259525,-17.576193,17.576193,,,,
24.716667,38.029907,-13.31324,13.31324,,,,
30,50.89466,-20.89466,20.89466,,,,
17.55,52.44198,-34.89198,34.89198,,,,
9.333333,20.960953,-11.62762,11.62762,,,,
4.983333,12.57286,-7.589527,7.589527,,,,
12.6,5.889254,6.710746,6.710746,,,,
15.166667,33.04493,-17.878263,17.878263,,,,
5.5833335,7.200367,-1.6170335,1.6170335,,,,
21.716667,28.831516,-7.114849,7.114849,,,,
25.1,40.16614,-15.06614,15.06614,,,,
20.016666,8.768567,11.248099,11.248099,,,,
11,11.227264,-0.227264,0.227264,,,,
41.95,56.83628,-14.88628,14.88628,,,,
37.966667,30.901491,7.065176,7.065176,,,,
6.25,12.381284,-6.131284,6.131284,,,,
2,13.893147,-11.893147,11.893147,,,,
9.2,18.485294,-9.285294,9.285294,,,,
8.266666,19.445122,-11.178456,11.178456,,,,
9.6,6.997573,2.602427,2.602427,,,,
48.116665,63.23061,-15.113945,15.113945,,,,
19.7,31.31844,-11.61844,11.61844,,,,
26.966667,27.007294,-0.040627,0.040627,,,,
21.266666,47.993225,-26.726559,26.726559,,,,
30.8,21.060764,9.739236,9.739236,,,,
19.666666,46.146507,-26.479841,26.479841,,,,
8.783334,24.682472,-15.899138,15.899138,,,,
7.5666666,16.403046,-8.8363794,8.8363794,,,,
12.1,13.527226,-1.427226,1.427226,,,,
18.166666,27.151089,-8.984423,8.984423,,,,
25.616667,13.896572,11.720095,11.720095,,,,
5,8.174782,-3.174782,3.174782,,,,
4.483333,22.866459,-18.383126,18.383126,,,,
84.96667,58.25998,26.70669,26.70669,,,,
9.216666,9.666841,-0.450175,0.450175,,,,
8.616667,6.979848,1.636819,1.636819,,,,
8.983334,9.595459,-0.612125,0.612125,,,,
8.15,20.535637,-12.385637,12.385637,,,,
15.533334,3.9774384,11.5558956,11.5558956,,,,
22.783333,24.089537,-1.306204,1.306204,,,,
15.5,26.257927,-10.757927,10.757927,,,,
31.85,34.58822,-2.73822,2.73822,,,,
24.45,36.331207,-11.881207,11.881207,,,,
6.2,11.871233,-5.671233,5.671233,,,,
15.816667,16.525349,-0.708682,0.708682,,,,
21.916666,28.759258,-6.842592,6.842592,,,,
3,7.39515,-4.39515,4.39515,,,,
69.88333,39.435806,30.447524,30.447524,,,,
3.75,12.833231,-9.083231,9.083231,,,,
22.116667,26.738983,-4.622316,4.622316,,,,
7.133333,11.840487,-4.707154,4.707154,,,,
17,16.994904,0.005096,0.005096,,,,
21.95,34.281235,-12.331235,12.331235,,,,
7.45,18.423237,-10.973237,10.973237,,,,
45.2,34.90728,10.29272,10.29272,,,,
21.25,22.841293,-1.591293,1.591293,,,,
14.316667,13.954922,0.361745,0.361745,,,,
34.1,47.846283,-13.746283,13.746283,,,,
8.916667,13.086483,-4.169816,4.169816,,,,
12.983334,15.527451,-2.544117,2.544117,,,,
20.466667,15.967343,4.499324,4.499324,,,,
31.95,55.22051,-23.27051,23.27051,,,,
17.866667,7.2051086,10.6615584,10.6615584,,,,
8.416667,12.566013,-4.149346,4.149346,,,,
11.283334,12.566183,-1.282849,1.282849,,,,
16.066668,22.316252,-6.249584,6.249584,,,,
10.233334,12.758695,-2.525361,2.525361,,,,
77.78333,70.01129,7.77204,7.77204,,,,
7,8.1764965,-1.1764965,1.1764965,,,,
14.216666,24.167307,-9.950641,9.950641,,,,
8.016666,18.56933,-10.552664,10.552664,,,,
9.716666,9.325354,0.391312,0.391312,,,,
11.616667,15.076447,-3.45978,3.45978,,,,
31.233334,60.733322,-29.499988,29.499988,,,,
8.183333,16.967272,-8.783939,8.783939,,,,
8.55,7.7331896,0.8168104,0.8168104,,,,
15.3,20.273071,-4.973071,4.973071,,,,
5.1666665,4.079399,1.0872675,1.0872675,,,,
36.566666,43.133995,-6.567329,6.567329,,,,
7.4333334,12.768922,-5.3355886,5.3355886,,,,
12.233334,16.19358,-3.960246,3.960246,,,,
19.05,17.0359,2.0141,2.0141,,,,
18.616667,33.969788,-15.353121,15.353121,,,,
13.216666,23.153862,-9.937196,9.937196,,,,
6,8.169025,-2.169025,2.169025,,,,
62.566666,36.24042,26.326246,26.326246,,,,
7.4333334,2.6219575,4.8113759,4.8113759,,,,
23.166666,26.014374,-2.847708,2.847708,,,,
46.716667,35.356712,11.359955,11.359955,,,,
13.966666,8.481258,5.485408,5.485408,,,,
15.183333,23.684792,-8.501459,8.501459,,,,
8.7,19.300472,-10.600472,10.600472,,,,
5.1666665,16.562761,-11.3960945,11.3960945,,,,
41.683334,42.774017,-1.090683,1.090683,,,,
4.0666666,4.1815367,-0.1148701,0.1148701,,,,
22.35,33.933426,-11.583426,11.583426,,,,
11.483334,9.074917,2.408417,2.408417,,,,
17.35,10.18843,7.16157,7.16157,,,,
43.083332,65.38219,-22.298858,22.298858,,,,
18.8,27.478165,-8.678165,8.678165,,,,
9,13.870017,-4.870017,4.870017,,,,
28.25,47.243263,-18.993263,18.993263,,,,
2.8166666,7.8785696,-5.061903,5.061903,,,,
31.616667,33.29179,-1.675123,1.675123,,,,
16.183332,41.12841,-24.945078,24.945078,,,,
7.0666666,20.587425,-13.5207584,13.5207584,,,,
10.466666,15.800752,-5.334086,5.334086,,,,
17.75,23.599281,-5.849281,5.849281,,,,
10.2,10.103331,0.096669,0.096669,,,,
6.4166665,8.02746,-1.6107935,1.6107935,,,,
14.533334,18.964424,-4.43109,4.43109,,,,
5.9666667,13.495072,-7.5284053,7.5284053,,,,
32.333332,53.869152,-21.53582,21.53582,,,,
8.183333,17.104847,-8.921514,8.921514,,,,
8.9,25.887314,-16.987314,16.987314,,,,
24.283333,21.321463,2.96187,2.96187,,,,
4,20.343943,-16.343943,16.343943,,,,
11.283334,8.45448,2.828854,2.828854,,,,
48.166668,35.53672,12.629948,12.629948,,,,
36.2,27.5391,8.6609,8.6609,,,,
22.866667,17.62458,5.242087,5.242087,,,,
10.75,18.65261,-7.90261,7.90261,,,,
91.25,129.34685,-38.09685,38.09685,,,,
14.5,19.513973,-5.013973,5.013973,,,,
7.766667,24.455807,-16.68914,16.68914,,,,
32.766666,26.53516,6.231506,6.231506,,,,
10.566667,9.5212755,1.0453915,1.0453915,,,,
11.933333,14.5160675,-2.5827345,2.5827345,,,,
5.2,6.900093,-1.700093,1.700093,,,,
5,9.865881,-4.865881,4.865881,,,,
19.233334,17.938791,1.294543,1.294543,,,,
11.733334,26.710802,-14.977468,14.977468,,,,
37.566666,34.138397,3.428269,3.428269,,,,
42.766666,22.36316,20.403506,20.403506,,,,
23.05,11.688026,11.361974,11.361974,,,,
10.983334,21.811546,-10.828212,10.828212,,,,
62.466667,107.95369,-45.487023,45.487023,,,,
6.0666666,13.056297,-6.9896304,6.9896304,,,,
26.083334,36.878696,-10.795362,10.795362,,,,
56.383335,40.136795,16.24654,16.24654,,,,
16.516666,12.494268,4.022398,4.022398,,,,
7.483333,11.777866,-4.294533,4.294533,,,,
5.05,6.0342884,-0.9842884,0.9842884,,,,
15.566667,18.794083,-3.227416,3.227416,,,,
5.8333335,7.4136987,-1.5803652,1.5803652,,,,
17,19.213018,-2.213018,2.213018,,,,
23.766666,29.547894,-5.781228,5.781228,,,,
4.383333,4.383478,-0.000145,0.000145,,,,
8.183333,16.936022,-8.752689,8.752689,,,,
14.15,30.915848,-16.765848,16.765848,,,,
10.2,10.983561,-0.783561,0.783561,,,,
10,26.364721,-16.364721,16.364721,,,,
14.716666,39.521503,-24.804837,24.804837,,,,
21.2,47.571228,-26.371228,26.371228,,,,
19.65,27.621017,-7.971017,7.971017,,,,
18.1,37.937447,-19.837447,19.837447,,,,
10.966666,13.552241,-2.585575,2.585575,,,,
4.95,19.191603,-14.241603,14.241603,,,,
41.333332,45.650677,-4.317345,4.317345,,,,
27.1,29.130772,-2.030772,2.030772,,,,
27.383333,31.797314,-4.413981,4.413981,,,,
6.866667,11.419031,-4.552364,4.552364,,,,
6.983333,19.526695,-12.543362,12.543362,,,,
29.283333,59.452076,-30.168743,30.168743,,,,
18.083334,56.62471,-38.541376,38.541376,,,,
31.383333,29.958683,1.42465,1.42465,,,,
17.05,21.048548,-3.998548,3.998548,,,,
12.7,29.707748,-17.007748,17.007748,,,,
39.3,40.75753,-1.45753,1.45753,,,,
9.5,22.77861,-13.27861,13.27861,,,,
7.366667,25.170975,-17.804308,17.804308,,,,
12.866667,25.531055,-12.664388,12.664388,,,,
53.733334,54.797424,-1.06409,1.06409,,,,
11.8,7.377971,4.422029,4.422029,,,,
19.233334,26.000843,-6.767509,6.767509,,,,
19.1,24.652958,-5.552958,5.552958,,,,
49.25,61.6358,-12.3858,12.3858,,,,
19.166666,31.986057,-12.819391,12.819391,,,,
14.4,7.9378204,6.4621796,6.4621796,,,,
10.05,10.897745,-0.847745,0.847745,,,,
33.566666,20.008848,13.557818,13.557818,,,,
30.316668,31.996101,-1.679433,1.679433,,,,
27.083334,45.489067,-18.405733,18.405733,,,,
10.366667,21.555222,-11.188555,11.188555,,,,
9.183333,8.581001,0.602332,0.602332,,,,
39.233334,50.297096,-11.063762,11.063762,,,,
10.466666,25.812141,-15.345475,15.345475,,,,
26.6,25.442442,1.157558,1.157558,,,,
30.383333,33.917114,-3.533781,3.533781,,,,
7.4333334,20.44451,-13.0111766,13.0111766,,,,
2.8666666,3.0192401,-0.1525735,0.1525735,,,,
12.416667,78.711784,-66.295117,66.295117,,,,
15.5,13.290016,2.209984,2.209984,,,,
7,8.340473,-1.340473,1.340473,,,,
50.216667,54.35136,-4.134693,4.134693,,,,
14.283334,23.316952,-9.033618,9.033618,,,,
19.266666,59.381233,-40.114567,40.114567,,,,
11.866667,21.265457,-9.39879,9.39879,,,,
7.1,4.9855065,2.1144935,2.1144935,,,,
3.7,6.4769607,-2.7769607,2.7769607,,,,
2.6666667,13.516659,-10.8499923,10.8499923,,,,
10,16.0872,-6.0872,6.0872,,,,
23.433332,41.883045,-18.449713,18.449713,,,,
5.016667,7.8156796,-2.7990126,2.7990126,,,,
15.633333,25.553055,-9.919722,9.919722,,,,
9.85,7.791677,2.058323,2.058323,,,,
11.15,20.668613,-9.518613,9.518613,,,,
10.866667,5.7621536,5.1045134,5.1045134,,,,
10.5,34.95266,-24.45266,24.45266,,,,
11.133333,11.204069,-0.070736,0.070736,,,,
10,20.861607,-10.861607,10.861607,,,,
7.5,13.575443,-6.075443,6.075443,,,,
11.416667,17.236132,-5.819465,5.819465,,,,
11.366667,15.885662,-4.518995,4.518995,,,,
8.983334,6.1951103,2.7882237,2.7882237,,,,
6.133333,8.799412,-2.666079,2.666079,,,,
33.35,40.702316,-7.352316,7.352316,,,,
23.183332,33.39301,-10.209678,10.209678,,,,
5.733333,12.934767,-7.201434,7.201434,,,,
8.95,23.808956,-14.858956,14.858956,,,,
13,10.730433,2.269567,2.269567,,,,
13.183333,14.510057,-1.326724,1.326724,,,,
7.233333,11.24716,-4.013827,4.013827,,,,
5.05,8.359839,-3.309839,3.309839,,,,
4.65,15.541594,-10.891594,10.891594,,,,
12.816667,12.383436,0.433231,0.433231,,,,
13.05,13.245517,-0.195517,0.195517,,,,
70.23333,38.618927,31.614403,31.614403,,,,
4.7833333,20.387955,-15.6046217,15.6046217,,,,
8.45,8.667906,-0.217906,0.217906,,,,
22.116667,24.292255,-2.175588,2.175588,,,,
30.6,52.359917,-21.759917,21.759917,,,,
76.316666,44.218674,32.097992,32.097992,,,,
7.0333333,14.165307,-7.1319737,7.1319737,,,,
8,11.615862,-3.615862,3.615862,,,,
4.4166665,25.303814,-20.8871475,20.8871475,,,,
11.75,19.203613,-7.453613,7.453613,,,,
15.983334,31.647097,-15.663763,15.663763,,,,
7.4666667,3.0093083,4.4573584,4.4573584,,,,
16.766666,77.0631,-60.296434,60.296434,,,,
8.033334,33.792683,-25.759349,25.759349,,,,
5.116667,15.999094,-10.882427,10.882427,,,,
10.333333,43.355373,-33.02204,33.02204,,,,
17.916666,50.498016,-32.58135,32.58135,,,,
41.4,39.800415,1.599585,1.599585,,,,
5.7833333,4.539168,1.2441653,1.2441653,,,,
6.5666666,7.1364837,-0.5698171,0.5698171,,,,
10.866667,20.85875,-9.992083,9.992083,,,,
19.25,36.6586,-17.4086,17.4086,,,,
12.65,18.078032,-5.428032,5.428032,,,,
7.1666665,6.025257,1.1414095,1.1414095,,,,
14.466666,20.167187,-5.700521,5.700521,,,,
15.416667,14.424426,0.992241,0.992241,,,,
5.25,9.996783,-4.746783,4.746783,,,,
5.2166667,5.8360195,-0.6193528,0.6193528,,,,
4.8,17.214361,-12.414361,12.414361,,,,
43.866665,61.27283,-17.406165,17.406165,,,,
25.833334,21.035118,4.798216,4.798216,,,,
16.616667,32.9776,-16.360933,16.360933,,,,
13.416667,31.198793,-17.782126,17.782126,,,,
5.616667,6.5481157,-0.9314487,0.9314487,,,,
17.516666,29.449604,-11.932938,11.932938,,,,
5.5666666,7.1951237,-1.6284571,1.6284571,,,,
7.2,11.465097,-4.265097,4.265097,,,,
9.5,17.31846,-7.81846,7.81846,,,,
11.516666,17.015133,-5.498467,5.498467,,,,
14.383333,25.3092,-10.925867,10.925867,,,,
5.4,9.933869,-4.533869,4.533869,,,,
5.2,15.959937,-10.759937,10.759937,,,,
10.583333,17.609997,-7.026664,7.026664,,,,
18.4,39.565292,-21.165292,21.165292,,,,
9.516666,23.718628,-14.201962,14.201962,,,,
20.183332,19.547073,0.636259,0.636259,,,,
5.4666667,34.868553,-29.4018863,29.4018863,,,,
70.933334,70.98505,-0.051716,0.051716,,,,
9.95,35.9403,-25.9903,25.9903,,,,
23.383333,41.882706,-18.499373,18.499373,,,,
25.75,53.4659,-27.7159,27.7159,,,,
17.45,3.6757019,13.7742981,13.7742981,,,,
8.216666,22.090055,-13.873389,13.873389,,,,
2.3833334,5.854277,-3.4709436,3.4709436,,,,
6.516667,19.56098,-13.044313,13.044313,,,,
12.583333,18.187376,-5.604043,5.604043,,,,
19.316668,31.65173,-12.335062,12.335062,,,,
12.633333,15.553328,-2.919995,2.919995,,,,
5.4333334,7.688425,-2.2550916,2.2550916,,,,
14.55,18.884478,-4.334478,4.334478,,,,
30.8,8.915995,21.884005,21.884005,,,,
25.416666,13.466319,11.950347,11.950347,,,,
21.95,27.971722,-6.021722,6.021722,,,,
45.183334,32.880405,12.302929,12.302929,,,,
21.316668,22.928875,-1.612207,1.612207,,,,
27.15,23.74089,3.40911,3.40911,,,,
54.35,39.74168,14.60832,14.60832,,,,
3.0166667,7.393199,-4.3765323,4.3765323,,,,
50.883335,43.892937,6.990398,6.990398,,,,
28.083334,41.6357,-13.552366,13.552366,,,,
14.2,19.907658,-5.707658,5.707658,,,,
12.066667,19.54781,-7.481143,7.481143,,,,
63.083332,38.909943,24.173389,24.173389,,,,
13.866667,16.15564,-2.288973,2.288973,,,,
24.516666,25.408426,-0.89176,0.89176,,,,
13.25,15.271332,-2.021332,2.021332,,,,
15.366667,10.670174,4.696493,4.696493,,,,
2.8166666,9.526951,-6.7102844,6.7102844,,,,
11.466666,26.647055,-15.180389,15.180389,,,,
15.783334,27.53631,-11.752976,11.752976,,,,
19.316668,41.74848,-22.431812,22.431812,,,,
51.216667,35.981033,15.235634,15.235634,,,,
12.8,20.90044,-8.10044,8.10044,,,,
15.583333,9.499422,6.083911,6.083911,,,,
10,18.610847,-8.610847,8.610847,,,,
25.35,28.641285,-3.291285,3.291285,,,,
5.6,7.4150867,-1.8150867,1.8150867,,,,
6,6.95737,-0.95737,0.95737,,,,
24.15,34.420303,-10.270303,10.270303,,,,
8.416667,21.802032,-13.385365,13.385365,,,,
16.15,17.008198,-0.858198,0.858198,,,,
11.35,9.414468,1.935532,1.935532,,,,
5.7833333,20.993332,-15.2099987,15.2099987,,,,
18.35,25.975426,-7.625426,7.625426,,,,
6.4166665,9.269663,-2.8529965,2.8529965,,,,
29.066668,29.439568,-0.3729,0.3729,,,,
17.683332,26.550713,-8.867381,8.867381,,,,
7,11.505175,-4.505175,4.505175,,,,
3.4,23.509794,-20.109794,20.109794,,,,
30.75,33.532433,-2.782433,2.782433,,,,
19.733334,38.7043,-18.970966,18.970966,,,,
5.5,21.90892,-16.40892,16.40892,,,,
5.2166667,11.196096,-5.9794293,5.9794293,,,,
5.1833334,17.073238,-11.8899046,11.8899046,,,,
13.333333,26.03983,-12.706497,12.706497,,,,
7.8,19.14254,-11.34254,11.34254,,,,
14.016666,15.197211,-1.180545,1.180545,,,,
10.45,4.800903,5.649097,5.649097,,,,
6.983333,9.836228,-2.852895,2.852895,,,,
8.966666,6.5609426,2.4057234,2.4057234,,,,
31.766666,53.24331,-21.476644,21.476644,,,,
36.55,37.089855,-0.539855,0.539855,,,,
37.866665,28.571266,9.295399,9.295399,,,,
27.183332,40.933113,-13.749781,13.749781,,,,
31.766666,49.271317,-17.504651,17.504651,,,,
16.75,22.363037,-5.613037,5.613037,,,,
10.3,10.063782,0.236218,0.236218,,,,
5.233333,5.5467916,-0.3134586,0.3134586,,,,
14.366667,32.668106,-18.301439,18.301439,,,,
8.033334,6.336252,1.697082,1.697082,,,,
75.38333,91.19805,-15.81472,15.81472,,,,
6.616667,10.876745,-4.260078,4.260078,,,,
12.983334,9.599592,3.383742,3.383742,,,,
14.2,24.404793,-10.204793,10.204793,,,,
23.083334,34.34297,-11.259636,11.259636,,,,
2.8,5.872059,-3.072059,3.072059,,,,
14.683333,37.929573,-23.24624,23.24624,,,,
4,6.018708,-2.018708,2.018708,,,,
29.333334,29.442738,-0.109404,0.109404,,,,
13.2,6.2323756,6.9676244,6.9676244,,,,
5.85,5.5196285,0.3303715,0.3303715,,,,
7.5833335,4.3474064,3.2359271,3.2359271,,,,
25.2,26.313267,-1.113267,1.113267,,,,
23.2,29.959366,-6.759366,6.759366,,,,
12.116667,20.966648,-8.849981,8.849981,,,,
34.55,37.19354,-2.64354,2.64354,,,,
7.016667,9.489328,-2.472661,2.472661,,,,
35.966667,25.569885,10.396782,10.396782,,,,
10,8.400598,1.599402,1.599402,,,,
9.366667,20.784912,-11.418245,11.418245,,,,
11.55,13.331346,-1.781346,1.781346,,,,
21.966667,53.550407,-31.58374,31.58374,,,,
33.833332,49.584473,-15.751141,15.751141,,,,
11.75,11.743585,0.006415,0.006415,,,,
10,14.337358,-4.337358,4.337358,,,,
22.45,32.737206,-10.287206,10.287206,,,,
19.283333,11.493122,7.790211,7.790211,,,,
36,28.598133,7.401867,7.401867,,,,
13.016666,28.331062,-15.314396,15.314396,,,,
7.25,13.317082,-6.067082,6.067082,,,,
2.1166666,6.3856525,-4.2689859,4.2689859,,,,
38.283333,46.582397,-8.299064,8.299064,,,,
7.733333,14.290218,-6.556885,6.556885,,,,
16.983334,13.239037,3.744297,3.744297,,,,
7.85,9.957034,-2.107034,2.107034,,,,
10.65,9.489199,1.160801,1.160801,,,,
24.216667,64.247635,-40.030968,40.030968,,,,
10.433333,12.483717,-2.050384,2.050384,,,,
15.8,16.08907,-0.28907,0.28907,,,,
21.25,28.909536,-7.659536,7.659536,,,,
29.216667,21.690002,7.526665,7.526665,,,,
21.35,22.274845,-0.924845,0.924845,,,,
13.366667,9.211633,4.155034,4.155034,,,,
11.066667,4.9574976,6.1091694,6.1091694,,,,
3.5666666,8.550968,-4.9843014,4.9843014,,,,
22.183332,28.363495,-6.180163,6.180163,,,,
23.966667,15.377502,8.589165,8.589165,,,,
10.866667,18.066454,-7.199787,7.199787,,,,
10.016666,18.114908,-8.098242,8.098242,,,,
13.8,25.56541,-11.76541,11.76541,,,,
35.966667,41.687626,-5.720959,5.720959,,,,
12.866667,6.5183377,6.3483293,6.3483293,,,,
11.6,28.089394,-16.489394,16.489394,,,,
20.183332,27.032486,-6.849154,6.849154,,,,
36.333332,13.847246,22.486086,22.486086,,,,
13.666667,23.535208,-9.868541,9.868541,,,,
11.833333,28.409546,-16.576213,16.576213,,,,
17.483334,57.988804,-40.50547,40.50547,,,,
40.133335,41.3417,-1.208365,1.208365,,,,
13.85,16.940395,-3.090395,3.090395,,,,
19.616667,25.745588,-6.128921,6.128921,,,,
20.666666,37.588184,-16.921518,16.921518,,,,
16.966667,28.44034,-11.473673,11.473673,,,,
50.3,54.223114,-3.923114,3.923114,,,,
19.55,19.606678,-0.056678,0.056678,,,,
33.45,20.36116,13.08884,13.08884,,,,
55.816666,53.294556,2.52211,2.52211,,,,
12.216666,8.732018,3.484648,3.484648,,,,
44.7,48.76594,-4.06594,4.06594,,,,
11.583333,14.249025,-2.665692,2.665692,,,,
30.666666,42.199615,-11.532949,11.532949,,,,
35.5,35.45731,0.04269,0.04269,,,,
7.366667,8.165757,-0.79909,0.79909,,,,
5.1666665,18.4842,-13.3175335,13.3175335,,,,
2.6,13.915014,-11.315014,11.315014,,,,
23.283333,19.71594,3.567393,3.567393,,,,
4.7833333,12.394369,-7.6110357,7.6110357,,,,
15.433333,12.657137,2.776196,2.776196,,,,
12.816667,20.618198,-7.801531,7.801531,,,,
7.883333,9.044841,-1.161508,1.161508,,,,
6.766667,7.4564447,-0.6897777,0.6897777,,,,
2.5666666,12.034727,-9.4680604,9.4680604,,,,
30.65,33.98354,-3.33354,3.33354,,,,
8.783334,4.389594,4.39374,4.39374,,,,
7.2,10.814783,-3.614783,3.614783,,,,
18.116667,14.361188,3.755479,3.755479,,,,
24.4,30.140915,-5.740915,5.740915,,,,
20.7,27.819216,-7.119216,7.119216,,,,
36.75,19.221476,17.528524,17.528524,,,,
10.283334,19.160385,-8.877051,8.877051,,,,
16.2,26.553455,-10.353455,10.353455,,,,
18.766666,19.13654,-0.369874,0.369874,,,,
21.183332,24.489073,-3.305741,3.305741,,,,
23.466667,45.462715,-21.996048,21.996048,,,,
8.483334,34.07782,-25.594486,25.594486,,,,
30.783333,41.815834,-11.032501,11.032501,,,,
3.4333334,26.14787,-22.7145366,22.7145366,,,,
8.15,14.275747,-6.125747,6.125747,,,,
3.9333334,7.326425,-3.3930916,3.3930916,,,,
7.266667,6.535054,0.731613,0.731613,,,,
13.216666,12.367443,0.849223,0.849223,,,,
7.55,7.8533583,-0.3033583,0.3033583,,,,
6.3333335,12.959675,-6.6263415,6.6263415,,,,
14.983334,18.197575,-3.214241,3.214241,,,,
23.033333,40.262474,-17.229141,17.229141,,,,
4.133333,6.779496,-2.646163,2.646163,,,,
5.6,17.55214,-11.95214,11.95214,,,,
