,label,predicted,,,±ê×¼²î
5376,8.15,34.026302,-25.876302,,
5377,15.533334,2,13.533334,,
5378,22.783333,106.53664,-83.753307,,
5379,15.5,47.41521,-31.91521,,
5380,31.85,111.131546,-79.281546,,
5381,24.45,2,22.45,,
5382,6.2,8.267546,-2.067546,,
5383,15.816667,46.586594,-30.769927,,
5384,21.916666,2,19.916666,,
5385,3,48.76043,-45.76043,,
5386,69.88333,11.323235,58.560095,,
5387,3.75,35.57593,-31.82593,,
5388,22.116667,30.21426,-8.097593,,
5389,7.133333,54.79489,-47.661557,,
5390,17,30.869062,-13.869062,,
5391,21.95,2,19.95,,
5392,7.45,48.625984,-41.175984,,
5393,45.2,57.602016,-12.402016,,
5394,21.25,40.537605,-19.287605,,
5395,14.316667,87.59385,-73.277183,,
5396,34.1,41.013287,-6.913287,,
5397,8.916667,2,6.916667,,
5398,12.983334,2,10.983334,,
5399,20.466667,25.671158,-5.204491,,
5400,31.95,100.1243,-68.1743,,
5401,17.866667,6.267891,11.598776,,
5402,8.416667,14.717468,-6.300801,,
5403,11.283334,43.746704,-32.46337,,
5404,16.066668,63.097588,-47.03092,,
5405,10.233334,110.521194,-100.28786,,
5406,77.78333,27.382004,50.401326,,
5407,7,29.42958,-22.42958,,
5408,14.216666,44.608826,-30.39216,,
5409,8.016666,45.129898,-37.113232,,
5410,9.716666,29.029558,-19.312892,,
5411,11.616667,13.127338,-1.510671,,
5412,31.233334,31.621765,-0.388431,,
5413,8.183333,41.718147,-33.534814,,
5414,8.55,29.998508,-21.448508,,
5415,15.3,31.777412,-16.477412,,
5416,5.1666665,2,3.1666665,,
5417,36.566666,2,34.566666,,
5418,7.4333334,18.787449,-11.3541156,,
5419,12.233334,11.924866,0.308468,,
5420,19.05,44.225815,-25.175815,,
5421,18.616667,30.758316,-12.141649,,
5422,13.216666,36.633736,-23.41707,,
5423,6,41.668,-35.668,,
5424,62.566666,29.985252,32.581414,,
5425,7.4333334,2,5.4333334,,
5426,23.166666,52.4397,-29.273034,,
5427,46.716667,50.979736,-4.263069,,
5428,13.966666,44.24958,-30.282914,,
5429,15.183333,11.110241,4.073092,,
5430,8.7,31.896233,-23.196233,,
5431,5.1666665,12.27301,-7.1063435,,
5432,41.683334,49.06684,-7.383506,,
5433,4.0666666,2,2.0666666,,
5434,22.35,57.38047,-35.03047,,
5435,11.483334,22.48266,-10.999326,,
5436,17.35,5.4834976,11.8665024,,
5437,43.083332,59.95528,-16.871948,,
5438,18.8,2,16.8,,
5439,9,24.37758,-15.37758,,
5440,28.25,5.126297,23.123703,,
5441,2.8166666,14.10952,-11.2928534,,
5442,31.616667,30.150276,1.466391,,
5443,16.183332,41.082035,-24.898703,,
5444,7.0666666,55.406105,-48.3394384,,
5445,10.466666,20.864624,-10.397958,,
5446,17.75,67.75433,-50.00433,,
5447,10.2,18.480402,-8.280402,,
5448,6.4166665,21.863441,-15.4467745,,
5449,14.533334,17.433285,-2.899951,,
5450,5.9666667,23.860683,-17.8940163,,
5451,32.333332,108.01984,-75.686508,,
5452,8.183333,55.883514,-47.700181,,
5453,8.9,81.33198,-72.43198,,
5454,24.283333,12.286621,11.996712,,
5455,4,39.805744,-35.805744,,
5456,11.283334,3.461773,7.821561,,
5457,48.166668,2,46.166668,,
5458,36.2,37.77034,-1.57034,,
5459,22.866667,2,20.866667,,
5460,10.75,18.81123,-8.06123,,
5461,91.25,41.719482,49.530518,,
5462,14.5,9.02552,5.47448,,
5463,7.766667,2,5.766667,,
5464,32.766666,25.43549,7.331176,,
5465,10.566667,21.282665,-10.715998,,
5466,11.933333,2,9.933333,,
5467,5.2,16.692877,-11.492877,,
5468,5,18.869816,-13.869816,,
5469,19.233334,2.0803604,17.1529736,,
5470,11.733334,37.00491,-25.271576,,
5471,37.566666,75.12691,-37.560244,,
5472,42.766666,17.85646,24.910206,,
5473,23.05,17.166191,5.883809,,
5474,10.983334,27.792135,-16.808801,,
5475,62.466667,2,60.466667,,
5476,6.0666666,65.66043,-59.5937634,,
5477,26.083334,139.83508,-113.751746,,
5478,56.383335,3.5076218,52.8757132,,
5479,16.516666,25.136478,-8.619812,,
5480,7.483333,9.500496,-2.017163,,
5481,5.05,30.09442,-25.04442,,
5482,15.566667,2,13.566667,,
5483,5.8333335,28.092472,-22.2591385,,
5484,17,48.445503,-31.445503,,
5485,23.766666,10.155228,13.611438,,
5486,4.383333,2,2.383333,,
5487,8.183333,28.41497,-20.231637,,
5488,14.15,27.4208,-13.2708,,
5489,10.2,29.02389,-18.82389,,
5490,10,46.34355,-36.34355,,
5491,14.716666,30.315163,-15.598497,,
5492,21.2,61.80587,-40.60587,,
5493,19.65,2,17.65,,
5494,18.1,32.30655,-14.20655,,
5495,10.966666,16.979053,-6.012387,,
5496,4.95,21.770748,-16.820748,,
5497,41.333332,8.747902,32.58543,,
5498,27.1,48.882225,-21.782225,,
5499,27.383333,42.535114,-15.151781,,
5500,6.866667,46.070946,-39.204279,,
5501,6.983333,21.529398,-14.546065,,
5502,29.283333,17.436798,11.846535,,
5503,18.083334,34.828186,-16.744852,,
5504,31.383333,26.282562,5.100771,,
5505,17.05,37.923035,-20.873035,,
5506,12.7,548.33417,-535.63417,,
5507,39.3,2,37.3,,
5508,9.5,72.60992,-63.10992,,
5509,7.366667,20.781832,-13.415165,,
5510,12.866667,45.561516,-32.694849,,
5511,53.733334,2,51.733334,,
5512,11.8,19.371164,-7.571164,,
5513,19.233334,2,17.233334,,
5514,19.1,12.178413,6.921587,,
5515,49.25,42.755882,6.494118,,
5516,19.166666,21.573612,-2.406946,,
5517,14.4,17.524857,-3.124857,,
5518,10.05,2,8.05,,
5519,33.566666,49.537086,-15.97042,,
5520,30.316668,25.969086,4.347582,,
5521,27.083334,71.98843,-44.905096,,
5522,10.366667,68.806656,-58.439989,,
5523,9.183333,35.402473,-26.21914,,
5524,39.233334,68.041016,-28.807682,,
5525,10.466666,30.941082,-20.474416,,
5526,26.6,4.7395325,21.8604675,,
5527,30.383333,57.415634,-27.032301,,
5528,7.4333334,8.354996,-0.9216626,,
5529,2.8666666,2,0.8666666,,
5530,12.416667,2,10.416667,,
5531,15.5,2,13.5,,
5532,7,42.271294,-35.271294,,
5533,50.216667,2,48.216667,,
5534,14.283334,82.15692,-67.873586,,
5535,19.266666,19.317322,-0.050656,,
5536,11.866667,42.67775,-30.811083,,
5537,7.1,2,5.1,,
5538,3.7,60.404465,-56.704465,,
5539,2.6666667,51.00484,-48.3381733,,
5540,10,26.878479,-16.878479,,
5541,23.433332,27.804,-4.370668,,
5542,5.016667,42.929115,-37.912448,,
5543,15.633333,27.519432,-11.886099,,
5544,9.85,15.689873,-5.839873,,
5545,11.15,6.86893,4.28107,,
5546,10.866667,37.4688,-26.602133,,
5547,10.5,2,8.5,,
5548,11.133333,49.69541,-38.562077,,
5549,10,2,8,,
5550,7.5,39.935314,-32.435314,,
5551,11.416667,39.107304,-27.690637,,
5552,11.366667,51.901093,-40.534426,,
5553,8.983334,36.641003,-27.657669,,
5554,6.133333,20.94194,-14.808607,,
5555,33.35,33.89557,-0.54557,,
5556,23.183332,33.87995,-10.696618,,
5557,5.733333,23.56917,-17.835837,,
5558,8.95,70.58773,-61.63773,,
5559,13,2,11,,
5560,13.183333,55.05564,-41.872307,,
5561,7.233333,2,5.233333,,
5562,5.05,55.826607,-50.776607,,
5563,4.65,39.75894,-35.10894,,
5564,12.816667,48.97316,-36.156493,,
5565,13.05,22.705471,-9.655471,,
5566,70.23333,2,68.23333,,
5567,4.7833333,27.999126,-23.2157927,,
5568,8.45,2,6.45,,
5569,22.116667,26.358303,-4.241636,,
5570,30.6,27.739075,2.860925,,
5571,76.316666,35.8105,40.506166,,
5572,7.0333333,32.85568,-25.8223467,,
5573,8,18.444393,-10.444393,,
5574,4.4166665,44.767044,-40.3503775,,
5575,11.75,23.238522,-11.488522,,
5576,15.983334,56.54799,-40.564656,,
5577,7.4666667,13.73044,-6.2637733,,
5578,16.766666,3.4017487,13.3649173,,
5579,8.033334,82.62386,-74.590526,,
5580,5.116667,49.53614,-44.419473,,
5581,10.333333,76.61409,-66.280757,,
5582,17.916666,38.60537,-20.688704,,
5583,41.4,18.642303,22.757697,,
5584,5.7833333,43.633766,-37.8504327,,
5585,6.5666666,15.799135,-9.2324684,,
5586,10.866667,37.425537,-26.55887,,
5587,19.25,43.11918,-23.86918,,
5588,12.65,43.69947,-31.04947,,
5589,7.1666665,25.964008,-18.7973415,,
5590,14.466666,25.317398,-10.850732,,
5591,15.416667,44.866642,-29.449975,,
5592,5.25,25.024368,-19.774368,,
5593,5.2166667,11.869372,-6.6527053,,
5594,4.8,45.396725,-40.596725,,
5595,43.866665,31.183372,12.683293,,
5596,25.833334,27.13176,-1.298426,,
5597,16.616667,2,14.616667,,
5598,13.416667,38.977776,-25.561109,,
5599,5.616667,34.10402,-28.487353,,
5600,17.516666,8.0936165,9.4230495,,
5601,5.5666666,2,3.5666666,,
5602,7.2,6.32465,0.87535,,
5603,9.5,29.271284,-19.771284,,
5604,11.516666,58.56382,-47.047154,,
5605,14.383333,41.238777,-26.855444,,
5606,5.4,35.592133,-30.192133,,
5607,5.2,33.66031,-28.46031,,
5608,10.583333,31.516563,-20.93323,,
5609,18.4,59.386555,-40.986555,,
5610,9.516666,36.69923,-27.182564,,
5611,20.183332,13.323776,6.859556,,
5612,5.4666667,16.615067,-11.1484003,,
5613,70.933334,2,68.933334,,
5614,9.95,2,7.95,,
5615,23.383333,14.45335,8.929983,,
5616,25.75,10.265533,15.484467,,
5617,17.45,2,15.45,,
5618,8.216666,19.166046,-10.94938,,
5619,2.3833334,23.001333,-20.6179996,,
5620,6.516667,56.27034,-49.753673,,
5621,12.583333,23.032051,-10.448718,,
5622,19.316668,11.039841,8.276827,,
5623,12.633333,63.48091,-50.847577,,
5624,5.4333334,2,3.4333334,,
5625,14.55,26.73168,-12.18168,,
5626,30.8,27.288593,3.511407,,
5627,25.416666,31.421398,-6.004732,,
5628,21.95,32.365257,-10.415257,,
5629,45.183334,7.714554,37.46878,,
5630,21.316668,2,19.316668,,
5631,27.15,6.0170746,21.1329254,,
5632,54.35,25.187805,29.162195,,
5633,3.0166667,7.8557606,-4.8390939,,
5634,50.883335,46.940845,3.94249,,
5635,28.083334,2,26.083334,,
5636,14.2,16.684109,-2.484109,,
5637,12.066667,3.7062683,8.3603987,,
5638,63.083332,2,61.083332,,
5639,13.866667,89.88977,-76.023103,,
5640,24.516666,28.626728,-4.110062,,
5641,13.25,17.612251,-4.362251,,
5642,15.366667,38.478287,-23.11162,,
5643,2.8166666,14.644968,-11.8283014,,
5644,11.466666,29.04945,-17.582784,,
5645,15.783334,27.036922,-11.253588,,
5646,19.316668,61.359783,-42.043115,,
5647,51.216667,51.541904,-0.325237,,
5648,12.8,6.0791435,6.7208565,,
5649,15.583333,2,13.583333,,
5650,10,9.364288,0.635712,,
5651,25.35,43.825436,-18.475436,,
5652,5.6,25.060501,-19.460501,,
5653,6,65.11251,-59.11251,,
5654,24.15,170.93423,-146.78423,,
5655,8.416667,3.2718773,5.1447897,,
5656,16.15,24.07919,-7.92919,,
5657,11.35,10.998306,0.351694,,
5658,5.7833333,47.220234,-41.4369007,,
5659,18.35,41.077724,-22.727724,,
5660,6.4166665,15.533962,-9.1172955,,
5661,29.066668,39.101128,-10.03446,,
5662,17.683332,25.588623,-7.905291,,
5663,7,21.347164,-14.347164,,
5664,3.4,122.11711,-118.71711,,
5665,30.75,38.41681,-7.66681,,
5666,19.733334,49.55613,-29.822796,,
5667,5.5,46.282646,-40.782646,,
5668,5.2166667,21.712837,-16.4961703,,
5669,5.1833334,31.649979,-26.4666456,,
5670,13.333333,18.67247,-5.339137,,
5671,7.8,89.3569,-81.5569,,
5672,14.016666,27.883545,-13.866879,,
5673,10.45,4.692831,5.757169,,
5674,6.983333,12.298719,-5.315386,,
5675,8.966666,35.103916,-26.13725,,
5676,31.766666,25.832893,5.933773,,
5677,36.55,29.085411,7.464589,,
5678,37.866665,82.22173,-44.355065,,
5679,27.183332,10.341766,16.841566,,
5680,31.766666,69.606026,-37.83936,,
5681,16.75,2,14.75,,
5682,10.3,18.104515,-7.804515,,
5683,5.233333,23.0454,-17.812067,,
5684,14.366667,14.159401,0.207266,,
5685,8.033334,14.22509,-6.191756,,
5686,75.38333,2,73.38333,,
5687,6.616667,75.22853,-68.611863,,
5688,12.983334,2.3335228,10.6498112,,
5689,14.2,8.24688,5.95312,,
5690,23.083334,33.94011,-10.856776,,
5691,2.8,2,0.8,,
5692,14.683333,89.81463,-75.131297,,
5693,4,30.21051,-26.21051,,
5694,29.333334,2,27.333334,,
5695,13.2,74.71685,-61.51685,,
5696,5.85,2,3.85,,
5697,7.5833335,2,5.5833335,,
5698,25.2,33.652336,-8.452336,,
5699,23.2,40.860184,-17.660184,,
5700,12.116667,26.727043,-14.610376,,
5701,34.55,2,32.55,,
5702,7.016667,24.151436,-17.134769,,
5703,35.966667,18.026474,17.940193,,
5704,10,31.79513,-21.79513,,
5705,9.366667,2,7.366667,,
5706,11.55,44.20502,-32.65502,,
5707,21.966667,47.188988,-25.222321,,
5708,33.833332,40.517075,-6.683743,,
5709,11.75,37.57534,-25.82534,,
5710,10,7.5252457,2.4747543,,
5711,22.45,107.25944,-84.80944,,
5712,19.283333,36.072998,-16.789665,,
5713,36,2,34,,
5714,13.016666,62.24321,-49.226544,,
5715,7.25,23.051281,-15.801281,,
5716,2.1166666,19.69192,-17.5752534,,
5717,38.283333,32.084686,6.198647,,
5718,7.733333,30.56953,-22.836197,,
5719,16.983334,22.27192,-5.288586,,
5720,7.85,19.08176,-11.23176,,
5721,10.65,2,8.65,,
5722,24.216667,2,22.216667,,
5723,10.433333,2,8.433333,,
5724,15.8,53.19979,-37.39979,,
5725,21.25,56.74647,-35.49647,,
5726,29.216667,7.041527,22.17514,,
5727,21.35,2,19.35,,
5728,13.366667,12.935138,0.431529,,
5729,11.066667,2,9.066667,,
5730,3.5666666,4.0533905,-0.4867239,,
5731,22.183332,36.880905,-14.697573,,
5732,23.966667,27.203644,-3.236977,,
5733,10.866667,2.3531876,8.5134794,,
5734,10.016666,19.5896,-9.572934,,
5735,13.8,57.670338,-43.870338,,
5736,35.966667,16.032257,19.93441,,
5737,12.866667,2,10.866667,,
5738,11.6,51.29307,-39.69307,,
5739,20.183332,12.765419,7.417913,,
5740,36.333332,2,34.333332,,
5741,13.666667,67.722694,-54.056027,,
5742,11.833333,42.92849,-31.095157,,
5743,17.483334,2,15.483334,,
5744,40.133335,27.179726,12.953609,,
5745,13.85,32.62797,-18.77797,,
5746,19.616667,20.622486,-1.005819,,
5747,20.666666,17.674324,2.992342,,
5748,16.966667,2,14.966667,,
5749,50.3,43.43512,6.86488,,
5750,19.55,90.38119,-70.83119,,
5751,33.45,14.256134,19.193866,,
5752,55.816666,30.563042,25.253624,,
5753,12.216666,5.6174097,6.5992563,,
5754,44.7,2,42.7,,
5755,11.583333,55.247307,-43.663974,,
5756,30.666666,2,28.666666,,
5757,35.5,2,33.5,,
5758,7.366667,18.694008,-11.327341,,
5759,5.1666665,15.711977,-10.5453105,,
5760,2.6,10.379026,-7.779026,,
5761,23.283333,13.722488,9.560845,,
5762,4.7833333,16.836214,-12.0528807,,
5763,15.433333,20.677746,-5.244413,,
5764,12.816667,23.732662,-10.915995,,
5765,7.883333,27.968851,-20.085518,,
5766,6.766667,26.27313,-19.506463,,
5767,2.5666666,45.967365,-43.4006984,,
5768,30.65,16.896294,13.753706,,
5769,8.783334,2,6.783334,,
5770,7.2,30.0288,-22.8288,,
5771,18.116667,71.93764,-53.820973,,
5772,24.4,59.05866,-34.65866,,
5773,20.7,2,18.7,,
5774,36.75,5.0093,31.7407,,
5775,10.283334,2,8.283334,,
5776,16.2,38.83241,-22.63241,,
5777,18.766666,2,16.766666,,
5778,21.183332,2,19.183332,,
5779,23.466667,27.3517,-3.885033,,
5780,8.483334,54.65696,-46.173626,,
5781,30.783333,72.043396,-41.260063,,
5782,3.4333334,41.741676,-38.3083426,,
5783,8.15,5.0355797,3.1144203,,
5784,3.9333334,16.781239,-12.8479056,,
5785,7.266667,2,5.266667,,
5786,13.216666,2,11.216666,,
5787,7.55,23.59274,-16.04274,,
5788,6.3333335,35.607998,-29.2746645,,
5789,14.983334,2.7545738,12.2287602,,
5790,23.033333,2,21.033333,,
5791,4.133333,2,2.133333,,
5792,5.6,16.03749,-10.43749,,
5793,27.383333,24.987545,2.395788,,
5794,14.5,30.157839,-15.657839,,
5795,11,2,9,,
5796,17.7,10.909599,6.790401,,
5797,24,24.992786,-0.992786,,
5798,41.5,6.3745956,35.1254044,,
5799,6.383333,32.243572,-25.860239,,
5800,13.983334,13.279243,0.704091,,
5801,9.016666,29.209827,-20.193161,,
5802,22,2,20,,
5803,13.4,34.455643,-21.055643,,
5804,14.533334,2,12.533334,,
5805,5.7,11.930817,-6.230817,,
5806,10.616667,23.622478,-13.005811,,
5807,11.533334,264.6071,-253.073766,,
5808,33.466667,2,31.466667,,
5809,17.416666,17.26838,0.148286,,
5810,57.516666,121.84822,-64.331554,,
5811,56.3,63.592026,-7.292026,,
5812,13.316667,67.46421,-54.147543,,
5813,7,2.3945694,4.6054306,,
5814,13.1,34.513184,-21.413184,,
5815,20.816668,55.623577,-34.806909,,
5816,9.516666,24.022821,-14.506155,,
5817,28,4.026474,23.973526,,
5818,4.4666667,11.465813,-6.9991463,,
5819,17.85,62.669083,-44.819083,,
5820,11.183333,53.753914,-42.570581,,
5821,16.183332,28.714249,-12.530917,,
5822,49.4,81.67718,-32.27718,,
5823,12.3,35.20777,-22.90777,,
5824,20.783333,29.010315,-8.226982,,
5825,7.366667,9.777209,-2.410542,,
5826,10.183333,23.237469,-13.054136,,
5827,12.95,16.951092,-4.001092,,
5828,6.616667,8.765202,-2.148535,,
5829,11,32.679237,-21.679237,,
5830,7.6666665,412.432,-404.7653335,,
5831,48.216667,2,46.216667,,
5832,5.866667,8.59197,-2.725303,,
5833,31.016666,12.189041,18.827625,,
5834,42.566666,76.188126,-33.62146,,
5835,4.8,28.657322,-23.857322,,
5836,5.983333,30.66293,-24.679597,,
5837,16.016666,2,14.016666,,
5838,47.266666,67.52495,-20.258284,,
5839,20.35,32.4542,-12.1042,,
5840,35.316666,32.88414,2.432526,,
5841,12.533334,2,10.533334,,
5842,6.733333,106.68588,-99.952547,,
5843,6.383333,40.977516,-34.594183,,
5844,22.65,2,20.65,,
5845,8.616667,30.838495,-22.221828,,
5846,35.983334,41.06256,-5.079226,,
5847,10.983334,94.74453,-83.761196,,
5848,14.133333,2,12.133333,,
5849,11.416667,5.385435,6.031232,,
5850,4.233333,12.841572,-8.608239,,
5851,5.983333,16.7338,-10.750467,,
5852,5.6,11.778545,-6.178545,,
5853,10.016666,26.394636,-16.37797,,
5854,34.65,2,32.65,,
5855,12.35,28.918877,-16.568877,,
5856,31.966667,2,29.966667,,
5857,12.883333,2,10.883333,,
5858,40.783333,63.554375,-22.771042,,
5859,5.2,35.886063,-30.686063,,
5860,17.783333,26.34584,-8.562507,,
5861,26.116667,2,24.116667,,
5862,9.316667,36.178574,-26.861907,,
5863,14.083333,48.042503,-33.95917,,
5864,2.8166666,20.479298,-17.6626314,,
5865,17.533333,2,15.533333,,
5866,24.9,2,22.9,,
5867,4.7833333,95.23518,-90.4518467,,
5868,23.266666,14.43203,8.834636,,
5869,18.1,2,16.1,,
5870,7.2166667,7.0722466,0.1444201,,
5871,6.4166665,33.040245,-26.6235785,,
5872,12.816667,14.487843,-1.671176,,
5873,16.516666,4.0722656,12.4444004,,
5874,16.4,47.457138,-31.057138,,
5875,4.516667,46.402576,-41.885909,,
5876,26.016666,44.941696,-18.92503,,
5877,14.933333,14.910485,0.022848,,
5878,7.516667,2,5.516667,,
5879,8.066667,29.604568,-21.537901,,
5880,22.183332,13.496361,8.686971,,
5881,8.6,2.822853,5.777147,,
5882,6.3,6.3163223,-0.0163223,,
5883,15.95,2,13.95,,
5884,16.783333,12.4467125,4.3366205,,
5885,8.15,35.907925,-27.757925,,
5886,9.9,33.37632,-23.47632,,
5887,25.266666,21.249157,4.017509,,
5888,4,20.60926,-16.60926,,
5889,8.8,6.5696673,2.2303327,,
5890,15.066667,16.923885,-1.857218,,
5891,4.5,15.773811,-11.273811,,
5892,38.766666,37.269867,1.496799,,
5893,17.35,12.75811,4.59189,,
5894,15.166667,54.397026,-39.230359,,
5895,8.366667,45.80392,-37.437253,,
5896,15.75,25.36465,-9.61465,,
5897,15.116667,2,13.116667,,
5898,5.116667,34.724846,-29.608179,,
5899,69.73333,2,67.73333,,
5900,110.433334,25.41655,85.016784,,
5901,12.966666,29.772951,-16.806285,,
5902,46.083332,2.039383,44.043949,,
5903,5.15,20.085567,-14.935567,,
5904,3.2166667,2,1.2166667,,
5905,9.383333,2,7.383333,,
5906,7.5,12.541584,-5.041584,,
5907,27.566668,22.970589,4.596079,,
5908,2.4,4.7448654,-2.3448654,,
5909,40.15,24.539467,15.610533,,
5910,13.15,24.273184,-11.123184,,
5911,19.783333,2,17.783333,,
5912,52.633335,31.139915,21.49342,,
5913,22.85,24.329357,-1.479357,,
5914,6.7833333,26.06815,-19.2848167,,
5915,9.883333,2,7.883333,,
5916,8.116667,25.292318,-17.175651,,
5917,17.866667,36.819595,-18.952928,,
5918,5.4,24.91778,-19.51778,,
5919,9.316667,31.872948,-22.556281,,
5920,11,29.718306,-18.718306,,
5921,11.366667,29.274525,-17.907858,,
5922,22.483334,28.852507,-6.369173,,
5923,19.983334,14.232891,5.750443,,
5924,31.516666,2,29.516666,,
5925,7.25,36.437073,-29.187073,,
5926,26.416666,2,24.416666,,
5927,43.533333,7.4276466,36.1056864,,
5928,39.7,76.5064,-36.8064,,
5929,6.233333,2.8216057,3.4117273,,
5930,36.966667,41.352314,-4.385647,,
5931,26.25,87.03784,-60.78784,,
5932,10.516666,17.393276,-6.87661,,
5933,12.183333,62.86705,-50.683717,,
5934,12.533334,38.696938,-26.163604,,
5935,20.666666,41.22078,-20.554114,,
5936,9.766666,55.738155,-45.971489,,
5937,6.3166666,19.750004,-13.4333374,,
5938,33.133335,39.54637,-6.413035,,
5939,9.266666,86.889755,-77.623089,,
5940,8.25,24.968174,-16.718174,,
5941,6.95,22.000772,-15.050772,,
5942,6.983333,41.226364,-34.243031,,
5943,24.266666,45.660744,-21.394078,,
5944,12.816667,16.389591,-3.572924,,
5945,13.733334,5.522743,8.210591,,
5946,32.8,107.00084,-74.20084,,
5947,9.25,48.627857,-39.377857,,
5948,23.6,53.252964,-29.652964,,
5949,6.7833333,52.46692,-45.6835867,,
5950,2.6,22.383131,-19.783131,,
5951,20.083334,2,18.083334,,
5952,18.8,98.83403,-80.03403,,
5953,10,8.5219555,1.4780445,,
5954,8.416667,32.68881,-24.272143,,
5955,2.5833333,34.75111,-32.1677767,,
5956,23.65,2,21.65,,
5957,35.866665,52.62163,-16.754965,,
5958,21.933332,52.512154,-30.578822,,
5959,25.566668,19.217209,6.349459,,
5960,7.7,41.07985,-33.37985,,
5961,15.35,2,13.35,,
5962,12.583333,26.85471,-14.271377,,
5963,19.433332,25.315334,-5.882002,,
5964,36.466667,34.872406,1.594261,,
5965,31.083334,15.191994,15.89134,,
5966,14.716666,27.240528,-12.523862,,
5967,22,2,20,,
5968,27.933332,31.703709,-3.770377,,
5969,6.383333,2,4.383333,,
5970,54.183334,91.64369,-37.460356,,
5971,39.966667,35.40356,4.563107,,
5972,22.916666,95.17604,-72.259374,,
5973,54.6,2,52.6,,
5974,21.033333,18.006218,3.027115,,
5975,35.283333,2,33.283333,,
5976,16.416666,3.1307755,13.2858905,,
5977,12.45,2,10.45,,
5978,10.966666,12.341621,-1.374955,,
5979,4.116667,39.687157,-35.57049,,
5980,12.616667,47.238503,-34.621836,,
5981,9.9,15.17367,-5.27367,,
5982,23.583334,2,21.583334,,
5983,4.016667,12.465769,-8.449102,,
5984,21.9,2,19.9,,
5985,11.166667,16.977846,-5.811179,,
5986,29.583334,31.260498,-1.677164,,
5987,10,4.9701614,5.0298386,,
5988,22,9.9760895,12.0239105,,
5989,7.7833333,25.58836,-17.8050267,,
5990,17.733334,29.828259,-12.094925,,
5991,39.716667,2,37.716667,,
5992,34.583332,2,32.583332,,
5993,14.7,2,12.7,,
5994,8.866667,20.649416,-11.782749,,
5995,21.15,15.010157,6.139843,,
5996,29.983334,10.153435,19.829899,,
5997,8.216666,28.55295,-20.336284,,
5998,23.533333,41.60057,-18.067237,,
5999,26.6,2,24.6,,
6000,31.433332,45.50426,-14.070928,,
6001,13.25,2,11.25,,
6002,3.3333333,52.20984,-48.8765067,,
6003,22.633333,2,20.633333,,
6004,10.816667,8.568123,2.248544,,
6005,94.75,33.189972,61.560028,,
6006,35.633335,83.52713,-47.893795,,
6007,8.516666,28.872688,-20.356022,,
6008,3.6,11.540756,-7.940756,,
6009,9.55,2,7.55,,
6010,4.766667,24.496231,-19.729564,,
6011,5.5,18.3887,-12.8887,,
6012,26.633333,2,24.633333,,
6013,5.4166665,26.020176,-20.6035095,,
6014,78.75,52.56085,26.18915,,
6015,16.5,49.335155,-32.835155,,
6016,10.883333,31.738213,-20.85488,,
6017,7.55,17.23977,-9.68977,,
6018,26.216667,23.993568,2.223099,,
6019,18.616667,58.968773,-40.352106,,
6020,17.55,49.47115,-31.92115,,
6021,8.016666,17.159515,-9.142849,,
6022,2.9333334,19.408484,-16.4751506,,
6023,10,27.365969,-17.365969,,
6024,29.316668,41.05992,-11.743252,,
6025,13.433333,17.522709,-4.089376,,
6026,35.383335,109.93689,-74.553555,,
6027,12.983334,59.21552,-46.232186,,
6028,44.133335,20.503792,23.629543,,
6029,23.783333,6.3526726,17.4306604,,
6030,9.566667,43.953705,-34.387038,,
6031,10.266666,17.80339,-7.536724,,
6032,78.95,35.434204,43.515796,,
6033,5.35,6.689951,-1.339951,,
6034,36.8,46.104836,-9.304836,,
6035,37.216667,16.483063,20.733604,,
6036,6.35,23.000032,-16.650032,,
6037,8.966666,29.836632,-20.869966,,
6038,3.7833333,28.10495,-24.3216167,,
6039,21.2,2,19.2,,
6040,25.766666,59.218327,-33.451661,,
6041,60.616665,2,58.616665,,
6042,28.45,41.080147,-12.630147,,
6043,13.966666,20.78164,-6.814974,,
6044,12.2,32.803616,-20.603616,,
6045,19.783333,76.75638,-56.973047,,
6046,37.3,6.343712,30.956288,,
6047,3.85,55.805336,-51.955336,,
6048,23.9,2,21.9,,
6049,2.3666666,24.224884,-21.8582174,,
6050,8.183333,2.467102,5.716231,,
6051,7.983333,40.0451,-32.061767,,
6052,10.1,41.069805,-30.969805,,
6053,4.766667,33.65937,-28.892703,,
6054,12.9,92.37633,-79.47633,,
6055,7.1833334,2,5.1833334,,
6056,9.316667,27.2798,-17.963133,,
6057,33.033333,2,31.033333,,
6058,17.983334,72.19981,-54.216476,,
6059,25.35,119.67618,-94.32618,,
6060,27.933332,34.93952,-7.006188,,
6061,20.25,40.39843,-20.14843,,
6062,29.216667,39.706303,-10.489636,,
6063,8.616667,54.988693,-46.372026,,
6064,54.783333,95.773865,-40.990532,,
6065,24.1,2,22.1,,
6066,15.416667,49.46132,-34.044653,,
6067,10.766666,29.10671,-18.340044,,
6068,12.983334,22.468433,-9.485099,,
6069,7.85,48.667725,-40.817725,,
6070,21.833334,2,19.833334,,
6071,27.216667,21.866615,5.350052,,
6072,12.183333,5.586155,6.597178,,
6073,17.05,41.48781,-24.43781,,
6074,3.9,67.72117,-63.82117,,
6075,6.366667,67.12589,-60.759223,,
6076,10.783334,2,8.783334,,
6077,17.216667,94.22947,-77.012803,,
6078,11,46.53314,-35.53314,,
6079,4.55,33.213753,-28.663753,,
6080,12.583333,38.449135,-25.865802,,
